Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-2.919067	3.264023	278.127289	5454.382812	311.465485																				
TrackerOperationMode_Track	-2.919075	3.263969	278.126404	5454.358887	311.459045																				
TrackerOperationMode_Track	-2.919067	3.264015	278.126038	5454.35498	311.463226																				
TrackerOperationMode_Track	-2.919044	3.264008	278.122192	5454.339355	311.461945																				
TrackerOperationMode_Track	-2.919075	3.264023	278.126495	5454.360352	311.464447																				
TrackerOperationMode_Track	-2.919067	3.26403	278.126495	5454.367188	311.465088																				
TrackerOperationMode_Track	-2.919067	3.264046	278.126709	5454.370117	311.46701																				
TrackerOperationMode_Track	-2.919044	3.264008	278.123688	5454.368652	311.463165																				
TrackerOperationMode_Track	-2.919044	3.263985	278.123901	5454.372559	311.461823																				
TrackerOperationMode_Track	-2.919044	3.263985	278.122406	5454.343262	311.460236																				
TrackerOperationMode_Track	-2.919044	3.263947	278.122925	5454.353516	311.456696																				
TrackerOperationMode_Track	-2.919044	3.263954	278.124847	5454.391602	311.459381																				
TrackerOperationMode_Track	-2.919044	3.263962	278.123932	5454.373535	311.459412																				
TrackerOperationMode_Track	-2.919044	3.263885	278.124115	5454.376953	311.452118																				
TrackerOperationMode_Track	-2.919044	3.263954	278.122925	5454.353516	311.457397																				
TrackerOperationMode_Track	-2.919052	3.263916	278.123871	5454.359375	311.453888																				
TrackerOperationMode_Track	-2.919044	3.263885	278.123169	5454.358398	311.45108																				
TrackerOperationMode_Track	-2.919052	3.263916	278.124847	5454.369141	311.45462																				
TrackerOperationMode_Track	-2.919052	3.263985	278.124268	5454.35791	311.460144																				
TrackerOperationMode_Track	-2.919128	3.263947	278.131042	5454.35498	311.457001																				
TrackerOperationMode_Track	-2.919075	3.263947	278.125793	5454.34375	311.45636																				
TrackerOperationMode_Track	-2.919098	3.263985	278.129181	5454.372559	311.461823																				
TrackerOperationMode_Track	-2.919128	3.263939	278.130737	5454.335449	311.455292																				
TrackerOperationMode_Track	-2.919235	3.263824	278.141388	5454.359375	311.445496																				
TrackerOperationMode_Track	-2.919281	3.26387	278.146393	5454.368164	311.450439																				
TrackerOperationMode_Track	-2.919281	3.263962	278.146881	5454.371582	311.459381																				
TrackerOperationMode_Track	-2.91925	3.263977	278.143951	5454.373535	311.460541																				
TrackerOperationMode_Track	-2.91925	3.263947	278.142761	5454.356445	311.457214																				
TrackerOperationMode_Track	-2.919189	3.263969	278.138275	5454.369141	311.459412																				
TrackerOperationMode_Track	-2.919106	3.263969	278.129578	5454.370117	311.459778																				
TrackerOperationMode_Track	-2.919067	3.263931	278.12616	5454.360352	311.455902																				
TrackerOperationMode_Track	-2.919044	3.263962	278.122101	5454.337402	311.457397																				
TrackerOperationMode_Track	-2.919044	3.263985	278.123108	5454.356934	311.461182																				
TrackerOperationMode_Track	-2.919044	3.263969	278.123993	5454.374512	311.459717																				
TrackerOperationMode_Track	-2.919044	3.263977	278.122894	5454.353027	311.459137																				
TrackerOperationMode_Track	-2.919044	3.263962	278.122437	5454.344238	311.45755																				
TrackerOperationMode_Track	-2.919006	3.264061	278.119385	5454.34082	311.467377																				
TrackerOperationMode_Track	-2.919006	3.264008	278.1203	5454.359375	311.462738																				
TrackerOperationMode_Track	-2.919044	3.263954	278.122406	5454.336914	311.456482																				
TrackerOperationMode_Track	-2.919067	3.263954	278.125824	5454.360352	311.45755																				
TrackerOperationMode_Track	-2.91906	3.264	278.12384	5454.340332	311.461243																				
TrackerOperationMode_Track	-2.919113	3.263962	278.129211	5454.341797	311.457672																				
TrackerOperationMode_Track	-2.919136	3.264061	278.133026	5454.374512	311.469086																				
TrackerOperationMode_Track	-2.919228	3.264008	278.140808	5454.350586	311.46225																				
TrackerOperationMode_Track	-2.919258	3.264015	278.144287	5454.371582	311.46463																				
TrackerOperationMode_Track	-2.919334	3.263939	278.151031	5454.352051	311.456024																				
TrackerOperationMode_Track	-2.919464	3.264015	278.163452	5454.349121	311.462921																				
TrackerOperationMode_Track	-2.91964	3.26413	278.178955	5454.339355	311.473541																				
TrackerOperationMode_Track	-2.919525	3.263954	278.168457	5454.339355	311.456726																				
TrackerOperationMode_Track	-2.919518	3.263985	278.168396	5454.350586	311.460205																				
