Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	0.627365	3.196739	-60.420055	5517.848145	308.198883																				
TrackerOperationMode_Track	0.62748	3.196785	-60.432007	5517.866699	308.204773																				
TrackerOperationMode_Track	0.627487	3.196754	-60.432438	5517.905762	308.204437																				
TrackerOperationMode_Track	0.627487	3.196678	-60.43211	5517.875	308.194366																				
TrackerOperationMode_Track	0.627487	3.196671	-60.432026	5517.867188	308.193665																				
TrackerOperationMode_Track	0.627487	3.196724	-60.432121	5517.876465	308.199402																				
TrackerOperationMode_Track	0.627487	3.196754	-60.432095	5517.874512	308.202606																				
TrackerOperationMode_Track	0.627464	3.196732	-60.430756	5517.890137	308.200684																				
TrackerOperationMode_Track	0.627457	3.196754	-60.429733	5517.893066	308.203094																				
TrackerOperationMode_Track	0.627411	3.196777	-60.4254	5517.876465	308.204651																				
TrackerOperationMode_Track	0.627388	3.196785	-60.423023	5517.865723	308.20462																				
TrackerOperationMode_Track	0.627243	3.196785	-60.409691	5517.894531	308.206238																				
TrackerOperationMode_Track	0.627312	3.196777	-60.415897	5517.875488	308.204376																				
TrackerOperationMode_Track	0.627319	3.196754	-60.41687	5517.89502	308.203674																				
TrackerOperationMode_Track	0.627388	3.196754	-60.423279	5517.874512	308.202362																				
TrackerOperationMode_Track	0.627388	3.196732	-60.42347	5517.89209	308.20105																				
TrackerOperationMode_Track	0.627342	3.196732	-60.418831	5517.874512	308.199585																				
TrackerOperationMode_Track	0.627266	3.19677	-60.411453	5517.889648	308.204559																				
TrackerOperationMode_Track	0.627258	3.196754	-60.410732	5517.878906	308.201782																				
TrackerOperationMode_Track	0.627289	3.196701	-60.413784	5517.895508	308.198181																				
TrackerOperationMode_Track	0.627388	3.196762	-60.423672	5517.910645	308.204956																				
TrackerOperationMode_Track	0.627487	3.196693	-60.432304	5517.893066	308.197693																				
TrackerOperationMode_Track	0.627449	3.196762	-60.429016	5517.861816	308.202118																				
TrackerOperationMode_Track	0.627304	3.196762	-60.415382	5517.876465	308.203186																				
TrackerOperationMode_Track	0.627182	3.196793	-60.403416	5517.865234	308.204987																				
TrackerOperationMode_Track	0.627266	3.196739	-60.411777	5517.891602	308.201202																				
TrackerOperationMode_Track	0.62722	3.196709	-60.407017	5517.875977	308.197723																				
TrackerOperationMode_Track	0.627243	3.196754	-60.408733	5517.868164	308.201813																				
TrackerOperationMode_Track	0.627304	3.196899	-60.414474	5517.877441	308.216278																				
TrackerOperationMode_Track	0.627251	3.196861	-60.410492	5517.89209	308.213135																				
TrackerOperationMode_Track	0.627228	3.196823	-60.407646	5517.865723	308.20752																				
TrackerOperationMode_Track	0.627243	3.196831	-60.4095	5517.870605	308.209656																				
TrackerOperationMode_Track	0.627304	3.196785	-60.414459	5517.874512	308.204712																				
TrackerOperationMode_Track	0.627304	3.196747	-60.414635	5517.890137	308.201904																				
TrackerOperationMode_Track	0.627388	3.196732	-60.42318	5517.865723	308.199341																				
TrackerOperationMode_Track	0.627449	3.196671	-60.42907	5517.865234	308.193481																				
TrackerOperationMode_Track	0.627449	3.196655	-60.429585	5517.912109	308.194427																				
TrackerOperationMode_Track	0.627129	3.196739	-60.39827	5517.890625	308.201599																				
TrackerOperationMode_Track	0.627037	3.196762	-60.388927	5517.87793	308.203247																				
TrackerOperationMode_Track	0.627167	3.196777	-60.401165	5517.845703	308.203033																				
TrackerOperationMode_Track	0.627243	3.196754	-60.408424	5517.860352	308.200989																				
TrackerOperationMode_Track	0.627266	3.196777	-60.411743	5517.895508	308.205322																				
TrackerOperationMode_Track	0.627304	3.196785	-60.41481	5517.906738	308.207092																				
TrackerOperationMode_Track	0.627304	3.19677	-60.414478	5517.876465	308.204102																				
TrackerOperationMode_Track	0.627304	3.196762	-60.414516	5517.879395	308.203461																				
TrackerOperationMode_Track	0.627327	3.196739	-60.417351	5517.869629	308.200256																				
TrackerOperationMode_Track	0.627327	3.196724	-60.417397	5517.873535	308.199188																				
TrackerOperationMode_Track	0.627304	3.196686	-60.414528	5517.879883	308.195709																				
TrackerOperationMode_Track	0.627304	3.196678	-60.414467	5517.874023	308.194366																				
TrackerOperationMode_Track	0.627449	3.196693	-60.429203	5517.878418	308.196289																				
