Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	3.007332	0.339256	-283.156036	5389.743164	31.957657	1701.122437	662.540588	1703.495605	864.875488	1638.175781	1027.211304	1780.385376	1024.231323	7.869106	-1.286811	-0.822733	0.999065	-0.040655	-0.014725	0.038122	0.988881	-0.143742	0.020405	0.143047	0.989506
TrackerOperationMode_Track	3.006966	0.339386	-283.120819	5389.729492	31.969824	1701.050415	662.542114	1703.447632	864.897278	1638.074951	1027.292114	1780.260498	1024.394409	7.852091	-1.279958	-0.804402	0.999054	-0.040948	-0.014624	0.038433	0.988912	-0.143445	0.020335	0.142747	0.98955
TrackerOperationMode_Track	3.007614	0.339371	-283.183502	5389.757324	31.96866	1701.165283	662.492432	1703.557739	864.761536	1638.171997	1027.152222	1780.471313	1024.20752	7.843596	-1.286518	-0.814555	0.999059	-0.040796	-0.014743	0.038268	0.988939	-0.143304	0.020426	0.142605	0.989569
TrackerOperationMode_Track	3.007339	0.339279	-283.155182	5389.711914	31.959959	1701.103882	662.513977	1703.488403	864.824097	1638.109009	1027.2052	1780.357544	1024.261353	7.851583	-1.282152	-0.811891	0.999059	-0.040829	-0.014661	0.03831	0.988918	-0.143436	0.020355	0.14274	0.989551
TrackerOperationMode_Track	3.007156	0.339386	-283.138794	5389.728516	31.970345	1700.994263	662.544373	1703.382568	864.978699	1638.115356	1027.314697	1780.190796	1024.342529	7.885121	-1.28656	-0.817268	0.999061	-0.040751	-0.014705	0.038214	0.988837	-0.144021	0.02041	0.143323	0.989465
TrackerOperationMode_Track	3.007126	0.339317	-283.136505	5389.743164	31.963192	1701.226562	662.44519	1703.493652	864.815491	1638.241821	1027.266235	1780.406006	1024.153076	7.86398	-1.27695	-0.849789	0.999087	-0.040155	-0.01456	0.037653	0.988913	-0.143646	0.020167	0.142967	0.989522
TrackerOperationMode_Track	3.00737	0.339348	-283.159637	5389.741699	31.966589	1701.163086	662.496765	1703.529297	864.905884	1638.176025	1027.313232	1780.477783	1024.300659	7.870397	-1.287257	-0.826362	0.999067	-0.040594	-0.014731	0.03806	0.988879	-0.143767	0.020403	0.143072	0.989502
TrackerOperationMode_Track	3.007263	0.339264	-283.149872	5389.742188	31.958862	1701.078857	662.455505	1703.486206	864.846741	1638.060059	1027.187256	1780.245972	1024.202637	7.878552	-1.273382	-0.792121	0.999048	-0.041158	-0.014484	0.038652	0.988838	-0.143893	0.020245	0.143196	0.989487
TrackerOperationMode_Track	3.007156	0.33918	-283.138184	5389.720703	31.950584	1701.0354	662.540039	1703.473877	864.930054	1638.088501	1027.299927	1780.328735	1024.31189	7.873316	-1.288896	-0.801149	0.999049	-0.041035	-0.014757	0.038492	0.988856	-0.143816	0.020494	0.143111	0.989494
TrackerOperationMode_Track	3.007217	0.339394	-283.144501	5389.728027	31.970655	1701.172852	662.547607	1703.542847	864.917542	1638.180542	1027.317627	1780.367554	1024.291626	7.866795	-1.277573	-0.811721	0.99906	-0.040823	-0.014568	0.038311	0.98888	-0.143697	0.020272	0.143003	0.989515
