Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	2.050201	-1.28997	-191.11171	5338.604492	-120.291924	1706.927368	714.773682	1705.799561	802.150391	1638.99646	1037.814941	1781.80896	1035.265015	-29.000206	-0.618818	-0.782449	0.99955	-0.01201	-0.027484	0.024226	0.863529	0.503718	0.017684	-0.504157	0.863431
TrackerOperationMode_Track	2.049881	-1.290283	-191.081436	5338.605957	-120.320786	1707.093628	714.656616	1705.821655	802.149292	1639.196167	1037.79187	1781.921509	1035.243286	-28.968008	-0.616832	-0.83614	0.999562	-0.0111	-0.027437	0.023406	0.863831	0.503238	0.018115	-0.50366	0.863712
TrackerOperationMode_Track	2.050385	-1.290161	-191.12883	5338.604492	-120.310211	1707.012695	714.783691	1705.913086	802.129028	1639.150757	1037.78064	1781.916992	1035.281738	-29.005095	-0.627026	-0.776282	0.999546	-0.012048	-0.027613	0.024326	0.863484	0.50379	0.017774	-0.504233	0.863385
TrackerOperationMode_Track	2.050148	-1.289993	-191.105988	5338.594238	-120.293732	1706.916016	714.768799	1705.830078	802.175293	1638.998779	1037.952515	1781.706787	1035.432373	-29.004477	-0.611651	-0.762235	0.999548	-0.01242	-0.027376	0.024528	0.86348	0.503786	0.017382	-0.50423	0.863394
TrackerOperationMode_Track	2.049873	-1.289925	-191.080658	5338.590332	-120.287148	1706.936768	714.758118	1705.762939	802.105225	1639.029785	1037.884521	1781.794434	1035.410767	-29.018301	-0.618581	-0.799032	0.999554	-0.011709	-0.027486	0.023973	0.863377	0.50399	0.017829	-0.504424	0.863272
TrackerOperationMode_Track	2.049591	-1.289963	-191.054169	5338.592285	-120.291397	1706.950806	714.700745	1705.81189	802.084778	1639.026978	1037.812378	1781.861572	1035.278931	-28.999065	-0.621904	-0.788078	0.999551	-0.011877	-0.027525	0.024132	0.863542	0.503699	0.017787	-0.504137	0.863441
TrackerOperationMode_Track	2.049896	-1.289848	-191.083282	5338.606934	-120.28096	1706.998779	714.830627	1705.907837	802.139099	1639.036865	1037.89856	1781.810425	1035.340576	-29.018555	-0.609777	-0.762672	0.999549	-0.012418	-0.027352	0.024517	0.863357	0.503997	0.017356	-0.50444	0.863272
TrackerOperationMode_Track	2.049698	-1.29007	-191.063019	5338.564941	-120.299835	1707.003784	714.799438	1705.795898	802.194763	1639.114746	1037.864014	1781.778931	1035.298828	-28.996017	-0.613028	-0.809441	0.999558	-0.011582	-0.02739	0.023808	0.863574	0.503659	0.017819	-0.504089	0.863468
TrackerOperationMode_Track	2.049927	-1.290108	-191.085007	5338.57373	-120.304085	1706.987427	714.734741	1705.898315	802.10083	1639.046387	1037.850464	1781.882202	1035.32666	-29.006063	-0.618932	-0.767436	0.999547	-0.012264	-0.027486	0.024448	0.86347	0.503808	0.017555	-0.504252	0.863378
TrackerOperationMode_Track	2.050026	-1.290085	-191.094284	5338.595215	-120.302689	1706.97229	714.74231	1705.774536	802.048584	1639.027832	1037.802856	1781.75354	1035.300781	-29.022642	-0.608586	-0.802254	0.999557	-0.011737	-0.027337	0.023923	0.863335	0.504063	0.017684	-0.504494	0.863234
