Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	4.176147	2.699097	-392.17572	5371.022461	253.880249																				
TrackerOperationMode_Track	4.176086	2.699089	-392.166412	5370.986328	253.878174																				
TrackerOperationMode_Track	4.176071	2.699089	-392.16568	5370.989258	253.878036																				
TrackerOperationMode_Track	4.176056	2.699059	-392.162811	5370.974609	253.874237																				
TrackerOperationMode_Track	4.176056	2.699036	-392.162598	5370.97168	253.87204																				
TrackerOperationMode_Track	4.176041	2.699036	-392.16394	5371.008301	253.873672																				
TrackerOperationMode_Track	4.176018	2.699013	-392.160278	5370.979004	253.8703																				
TrackerOperationMode_Track	4.176086	2.698997	-392.166687	5370.98584	253.868973																				
TrackerOperationMode_Track	4.176086	2.69899	-392.167816	5371.000977	253.869049																				
TrackerOperationMode_Track	4.176086	2.699005	-392.167938	5371.00293	253.870346																				
TrackerOperationMode_Track	4.176117	2.699005	-392.169525	5370.985352	253.869919																				
TrackerOperationMode_Track	4.176147	2.698997	-392.171814	5370.977539	253.868179																				
TrackerOperationMode_Track	4.176147	2.699005	-392.174866	5371.019531	253.871307																				
TrackerOperationMode_Track	4.176208	2.699043	-392.179565	5371.004395	253.874496																				
TrackerOperationMode_Track	4.176239	2.699059	-392.182251	5371.001465	253.875229																				
TrackerOperationMode_Track	4.176331	2.699066	-392.188446	5370.96875	253.874496																				
TrackerOperationMode_Track	4.176361	2.699066	-392.193817	5371.002441	253.876022																				
TrackerOperationMode_Track	4.176331	2.699043	-392.190002	5370.990234	253.873901																				
TrackerOperationMode_Track	4.176277	2.699043	-392.18634	5371.000488	253.874039																				
TrackerOperationMode_Track	4.17614	2.699005	-392.171448	5370.985352	253.870178																				
TrackerOperationMode_Track	4.176086	2.69902	-392.168579	5371.005859	253.872589																				
TrackerOperationMode_Track	4.176086	2.699005	-392.168823	5371.006836	253.870178																				
TrackerOperationMode_Track	4.176086	2.699005	-392.168823	5371.004883	253.870758																				
TrackerOperationMode_Track	4.176102	2.69902	-392.168945	5370.990234	253.871338																				
TrackerOperationMode_Track	4.176094	2.69902	-392.168915	5371.001953	253.871948																				
TrackerOperationMode_Track	4.176109	2.699005	-392.168549	5370.980469	253.870026																				
TrackerOperationMode_Track	4.176178	2.699051	-392.176361	5371	253.874405																				
TrackerOperationMode_Track	4.176178	2.699043	-392.176849	5371.006836	253.874527																				
TrackerOperationMode_Track	4.176239	2.699059	-392.182892	5371.010254	253.875854																				
TrackerOperationMode_Track	4.176331	2.699066	-392.191071	5371.004883	253.876968																				
TrackerOperationMode_Track	4.176361	2.699074	-392.195038	5371.019043	253.878128																				
TrackerOperationMode_Track	4.176361	2.699066	-392.194611	5371.013184	253.876511																				
TrackerOperationMode_Track	4.176392	2.699066	-392.197601	5371.015137	253.877441																				
TrackerOperationMode_Track	4.176392	2.699097	-392.194946	5370.979004	253.878174																				
TrackerOperationMode_Track	4.176392	2.699081	-392.194611	5370.974121	253.87677																				
TrackerOperationMode_Track	4.176392	2.699097	-392.197815	5371.018066	253.879913																				
TrackerOperationMode_Track	4.176392	2.699081	-392.194458	5370.972168	253.876434																				
TrackerOperationMode_Track	4.176392	2.699089	-392.196533	5371.000488	253.878922																				
TrackerOperationMode_Track	4.176392	2.699089	-392.193481	5370.958496	253.876755																				
TrackerOperationMode_Track	4.176392	2.699112	-392.196716	5371.00293	253.880768																				
TrackerOperationMode_Track	4.176392	2.699074	-392.196594	5371.001465	253.877441																				
TrackerOperationMode_Track	4.176392	2.699104	-392.195251	5370.98291	253.878998																				
TrackerOperationMode_Track	4.176392	2.699081	-392.195526	5370.986816	253.877655																				
TrackerOperationMode_Track	4.176392	2.699104	-392.195801	5370.990723	253.879242																				
TrackerOperationMode_Track	4.176392	2.699066	-392.195679	5370.98877	253.87616																				
TrackerOperationMode_Track	4.176392	2.699081	-392.19577	5370.994629	253.877701																				
TrackerOperationMode_Track	4.176392	2.699097	-392.196747	5371.005371	253.879303																				
TrackerOperationMode_Track	4.176392	2.699066	-392.197815	5371.018066	253.877731																				
TrackerOperationMode_Track	4.176392	2.699089	-392.196747	5371.003418	253.878479																				
TrackerOperationMode_Track	4.176392	2.699074	-392.194305	5370.970215	253.875824																				
