Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	2.047401	-1.632919	-190.969635	5341.953613	-152.383011	1705.574829	687.169922	1705.190796	804.627869	1638.681274	1031.742554	1781.518677	1029.334839	-20.967962	-0.755039	-0.729972	0.99954	-0.015537	-0.026027	0.024339	0.923169	0.383622	0.018067	-0.384079	0.923123
TrackerOperationMode_Track	2.047089	-1.632851	-190.939651	5341.92334	-152.375977	1705.546021	687.192322	1705.158325	804.658081	1638.656128	1031.868896	1781.447388	1029.317627	-20.967777	-0.75173	-0.728717	0.999541	-0.015575	-0.025971	0.024352	0.92317	0.38362	0.018001	-0.384077	0.923126
TrackerOperationMode_Track	2.047531	-1.633018	-190.981171	5341.935547	-152.392212	1705.761353	687.150574	1705.241699	804.546204	1638.8302	1031.757324	1781.483276	1029.32019	-20.993139	-0.733349	-0.763968	0.999556	-0.01507	-0.025687	0.023785	0.923009	0.384042	0.017922	-0.384483	0.922958
TrackerOperationMode_Track	2.047218	-1.632874	-190.952728	5341.9375	-152.378922	1705.609619	687.170349	1705.166504	804.679688	1638.723755	1031.833008	1781.402222	1029.328979	-20.953648	-0.742973	-0.743134	0.999548	-0.015386	-0.025822	0.024117	0.923268	0.383398	0.017942	-0.383848	0.923222
TrackerOperationMode_Track	2.047287	-1.632835	-190.958405	5341.937012	-152.37468	1705.551025	687.137756	1705.148193	804.665894	1638.615723	1031.716919	1781.469238	1029.409302	-20.950956	-0.749295	-0.732972	0.999543	-0.015527	-0.025924	0.024285	0.923284	0.38335	0.017983	-0.383805	0.923239
TrackerOperationMode_Track	2.047371	-1.632835	-190.966904	5341.937988	-152.375107	1705.595459	687.196411	1705.233276	804.574097	1638.653809	1031.808228	1781.528564	1029.327148	-20.995636	-0.750125	-0.71735	0.999538	-0.015775	-0.02596	0.024542	0.922978	0.38407	0.017902	-0.384529	0.922939
TrackerOperationMode_Track	2.047295	-1.632835	-190.960037	5341.952637	-152.375351	1705.497681	687.210815	1705.185547	804.588867	1638.653198	1031.855225	1781.499512	1029.374634	-20.999073	-0.763901	-0.709003	0.999532	-0.015832	-0.026186	0.024682	0.922955	0.384117	0.018087	-0.384583	0.922913
TrackerOperationMode_Track	2.047409	-1.632858	-190.970337	5341.95166	-152.377457	1705.626099	687.191589	1705.213013	804.564331	1638.70813	1031.815552	1781.50769	1029.366943	-20.998241	-0.747742	-0.734529	0.999544	-0.01549	-0.025923	0.024265	0.922967	0.384113	0.017976	-0.384567	0.922922
TrackerOperationMode_Track	2.047264	-1.632851	-190.956406	5341.92334	-152.375961	1705.58313	687.222839	1705.118774	804.602783	1638.657837	1031.745239	1781.442871	1029.298584	-20.987917	-0.745516	-0.752639	0.99955	-0.01519	-0.025881	0.023969	0.923043	0.383948	0.018057	-0.384396	0.922992
TrackerOperationMode_Track	2.047302	-1.632767	-190.959793	5341.922363	-152.367798	1705.392822	687.239624	1705.148682	804.751038	1638.479736	1031.852539	1781.437256	1029.370483	-20.949488	-0.761793	-0.682715	0.999525	-0.016326	-0.026127	0.025101	0.923275	0.383318	0.017864	-0.383792	0.923247
