Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-10.70089	7.185776	591.42688	3129.771973	401.57605																				
TrackerOperationMode_Track	-10.70092	7.18576	591.430786	3129.78418	401.577057																				
TrackerOperationMode_Track	-10.700935	7.18576	591.43396	3129.79541	401.578339																				
TrackerOperationMode_Track	-10.700981	7.185753	591.436768	3129.796875	401.578247																				
TrackerOperationMode_Track	-10.701065	7.185745	591.438354	3129.778809	401.575745																				
TrackerOperationMode_Track	-10.701126	7.185745	591.438965	3129.764893	401.574036																				
TrackerOperationMode_Track	-10.701302	7.185722	591.45166	3129.780273	401.575134																				
TrackerOperationMode_Track	-10.701355	7.185715	591.454834	3129.780029	401.574097																				
TrackerOperationMode_Track	-10.701431	7.185669	591.453003	3129.748047	401.567963																				
TrackerOperationMode_Track	-10.701454	7.185646	591.460266	3129.778564	401.570374																				
TrackerOperationMode_Track	-10.701645	7.185577	591.46521	3129.748535	401.562744																				
TrackerOperationMode_Track	-10.701622	7.18557	591.466553	3129.76416	401.564423																				
TrackerOperationMode_Track	-10.70166	7.18557	591.465942	3129.748291	401.562469																				
TrackerOperationMode_Track	-10.70166	7.18557	591.468811	3129.763672	401.56427																				
TrackerOperationMode_Track	-10.701637	7.185547	591.468018	3129.763916	401.563232																				
TrackerOperationMode_Track	-10.70163	7.185524	591.466431	3129.760498	401.561493																				
TrackerOperationMode_Track	-10.701599	7.185524	591.46283	3129.749512	401.559845																				
TrackerOperationMode_Track	-10.701584	7.185501	591.467529	3129.779053	401.562531																				
TrackerOperationMode_Track	-10.701492	7.18557	591.457214	3129.751953	401.562836																				
TrackerOperationMode_Track	-10.70134	7.185684	591.451599	3129.767822	401.571014																				
TrackerOperationMode_Track	-10.701309	7.185677	591.446655	3129.751221	401.568695																				
TrackerOperationMode_Track	-10.70134	7.185677	591.44873	3129.752686	401.568726																				
TrackerOperationMode_Track	-10.70137	7.185669	591.455994	3129.781982	401.572052																				
TrackerOperationMode_Track	-10.701309	7.185669	591.447205	3129.75415	401.568604																				
TrackerOperationMode_Track	-10.701309	7.185692	591.449341	3129.765381	401.57132																				
TrackerOperationMode_Track	-10.701309	7.185707	591.446838	3129.751953	401.570251																				
TrackerOperationMode_Track	-10.701279	7.185738	591.445496	3129.753906	401.572449																				
TrackerOperationMode_Track	-10.701248	7.185738	591.446533	3129.768555	401.574036																				
TrackerOperationMode_Track	-10.701218	7.185753	591.439453	3129.740234	401.571136																				
TrackerOperationMode_Track	-10.701187	7.18576	591.437561	3129.739502	401.571411																				
TrackerOperationMode_Track	-10.701187	7.185776	591.443115	3129.768799	401.575958																				
TrackerOperationMode_Track	-10.701035	7.185776	591.43457	3129.769531	401.575928																				
TrackerOperationMode_Track	-10.701035	7.185768	591.43457	3129.769531	401.575684																				
TrackerOperationMode_Track	-10.701035	7.185768	591.42926	3129.741211	401.57193																				
TrackerOperationMode_Track	-10.701004	7.18573	591.430115	3129.754883	401.571899																				
TrackerOperationMode_Track	-10.701035	7.185707	591.434204	3129.767334	401.57196																				
TrackerOperationMode_Track	-10.701035	7.185646	591.432068	3129.756348	401.567047																				
TrackerOperationMode_Track	-10.70105	7.185608	591.432922	3129.756104	401.565094																				
TrackerOperationMode_Track	-10.701218	7.185532	591.445129	3129.770264	401.562714																				
TrackerOperationMode_Track	-10.701141	7.185493	591.435425	3129.740967	401.556488																				
TrackerOperationMode_Track	-10.701126	7.185455	591.437256	3129.754639	401.556091																				
TrackerOperationMode_Track	-10.701004	7.185555	591.430908	3129.759033	401.562317																				
TrackerOperationMode_Track	-10.700668	7.186348	591.406738	3129.731201	401.602936																				
TrackerOperationMode_Track	-10.700607	7.186607	591.404297	3129.736816	401.618286																				
TrackerOperationMode_Track	-10.70079	7.186371	591.416626	3129.74707	401.606354																				
TrackerOperationMode_Track	-10.70092	7.186028	591.424561	3129.749023	401.587433																				
TrackerOperationMode_Track	-10.701065	7.185745	591.430481	3129.73877	401.570618																				
TrackerOperationMode_Track	-10.701096	7.185623	591.432312	3129.740479	401.563629																				
TrackerOperationMode_Track	-10.700966	7.185776	591.425232	3129.740723	401.572144																				
TrackerOperationMode_Track	-10.700882	7.185783	591.420715	3129.741455	401.572479																				
