Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Position	-8.982298	5.134625	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-8.982298	5.134601	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-8.982298	5.134614	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-8.982298	5.134589	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-8.982298	5.134612	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-8.982298	5.134627	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-8.982298	5.134647	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-7.993230	2.426675	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-4.186514	-4.099300	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-2.305967	-7.332570	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-0.376838	-10.612086	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.472191	-13.881396	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.232667	-17.094606	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.196322	-20.385134	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.156895	-23.667835	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.128850	-26.861387	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.107458	-30.119375	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.080573	-36.591198	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.072212	-39.842384	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.066170	-42.922565	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.061623	-43.855282	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.058449	-43.610573	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.056160	-43.480045	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.054482	-43.420471	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.052223	-43.379303	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.051522	-43.374176	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.050606	-43.370762	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.050423	-43.370308	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.050179	-43.370060	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.050026	-43.369976	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.049996	-43.369976	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.049965	-43.369972	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.049904	-43.370003	0.000000	0.000000	0.000000	
