rvec[0]	rvec[1]	rvec[2]	Yaw Raw	Pitch Raw	Roll Raw	Yaw Error	Pitch Error	Roll Error	Yaw Comp	Pitch Comp	Roll Comp	fpinfc[0]	fpinfc[1]	fpinfc[2]	fpinfc[3]	fpinfc[4]	fpinfc[5]	fpinfc[6]	fpinfc[7]	fpinfc[8]	fbinft[0]	fbinft[1]	fbinft[2]	fbinft[3]	fbinft[4]	fbinft[5]	fbinft[6]	fbinft[7]	fbinft[8]	Before Comp. X	Before Comp. Y	Before Comp Z.	Retro Normal X	Retro Normal Y	Retro Normal Z	Combo angle (degree)	Error Lateral	Error Longitudinal	ADM comp in fb X	ADM comp in fb Y	ADM comp in fb Z	Tracker Timestamp	Camera Timestamp	Trigger Counter	Operation Mode	AZ	EL	X	Y	Z	CX1	CY1	CX2	CY2	CX3	CY3	CX4	CY4	CX5	CY5	CX6	CY6	CX7	CY7	CX8	CY8	CX9	CY9	CX10	CY10	CX11	CY11	CX12	CY12	CX13	CY13	CX14	CY14	CX15	CY15	CX16	CY16	CX17	CY17	fpinft[0]	fpinft[1]	fpinft[2]	fpinft[3]	fpinft[4]	fpinft[5]	fpinft[6]	fpinft[7]	fpinft[8]	TipX	TipY	TipZ
0.942455	1.81564	-0.49594	-85.012604	25.171099	40.121933	-0.178439	-0.100475	0.053979	-84.834167	25.271572	40.067951	0.342588	0.900621	-0.267421	-0.737431	0.081422	-0.670497	-0.58209	0.426909	0.69204	0.998382	0.056856	-0.000458	-0.056858	0.99835	-0.008045	0	0.008058	0.999968	245.510117	4311.000977	34.797169	0.003865	0.999964	-0.007514	85.204099	-46.311128	102.512219	-42.008762	-102.512222	-19.493183	8.61164E+11	8.61046E+13	5440	TrackerOperationMode_Track	-3.259453	0.461716	197.749847	4211.203125	14.478537	1725.037109	696.781494	1497.906616	929.368652	1944.920898	940.669434	1652.289673	934.807617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300374	0.903598	-0.305427	-0.751009	0.026645	-0.659754	-0.588014	0.427552	0.686614	217.818634	4265.217773	-44.974236
0.942443	1.815653	-0.495898	-85.011314	25.171759	40.124149	-0.178439	-0.100474	0.05398	-84.832878	25.272232	40.070168	0.342622	0.900615	-0.267401	-0.737396	0.081441	-0.670533	-0.582114	0.42692	0.692014	0.998383	0.056852	-0.000458	-0.056854	0.99835	-0.008044	0	0.008057	0.999968	245.493958	4311.01709	34.790173	0.003865	0.999964	-0.007514	85.202936	-46.308953	102.507832	-42.00655	-102.507835	-19.492792	8.61167E+11	8.6105E+13	5447	TrackerOperationMode_Track	-3.259224	0.461624	197.736542	4211.223633	14.472132	1725.075928	696.879028	1497.90979	929.412415	1944.976196	940.622314	1652.308105	934.800476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300412	0.903592	-0.305406	-0.750977	0.02667	-0.65979	-0.588036	0.427562	0.686589	217.80365	4265.241211	-44.9786
0.942533	1.815687	-0.495916	-85.011238	25.175543	40.120644	-0.17842	-0.10046	0.053989	-84.832825	25.276003	40.066654	0.342645	0.900587	-0.267467	-0.737434	0.08144	-0.670492	-0.582054	0.426979	0.692028	0.998382	0.056853	-0.000458	-0.056854	0.99835	-0.008043	0	0.008056	0.999968	245.497345	4311.01709	34.78735	0.003865	0.999964	-0.007514	85.203058	-46.309181	102.508291	-42.00547	-102.508293	-19.495655	8.61171E+11	8.61053E+13	5455	TrackerOperationMode_Track	-3.259277	0.461586	197.740891	4211.223145	14.466509	1724.95752	696.6651	1497.831177	929.28894	1944.931641	940.520691	1652.246216	934.763428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300432	0.903564	-0.30547	-0.751016	0.026669	-0.659745	-0.587976	0.427621	0.686604	217.813446	4265.236816	-44.985786
0.942398	1.815439	-0.495976	-85.010239	25.159573	40.121933	-0.178469	-0.100504	0.05395	-84.831764	25.260077	40.067982	0.342503	0.900703	-0.267255	-0.737426	0.081467	-0.670496	-0.582146	0.426728	0.692105	0.998382	0.056853	-0.000458	-0.056855	0.99835	-0.008044	0	0.008057	0.999968	245.500977	4311.040039	34.791801	0.003865	0.999964	-0.007514	85.201482	-46.306234	102.502348	-42.008221	-102.50235	-19.482738	8.61174E+11	8.61057E+13	5462	TrackerOperationMode_Track	-3.2593	0.461639	197.742065	4211.251953	14.483831	1725.122681	696.85321	1497.895752	929.393616	1944.8125	940.625305	1652.349854	934.836182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300291	0.903683	-0.305259	-0.751	0.026691	-0.659763	-0.588068	0.42737	0.68668	217.796448	4265.26709	-44.973366
0.942383	1.81554	-0.495913	-85.010246	25.164587	40.125263	-0.178462	-0.100493	0.053962	-84.831787	25.265081	40.071304	0.342569	0.900666	-0.267295	-0.737383	0.081463	-0.670544	-0.582162	0.426807	0.692043	0.998383	0.056852	-0.000458	-0.056854	0.99835	-0.008044	0	0.008057	0.999968	245.495178	4311.032715	34.792942	0.003865	0.999964	-0.007514	85.20167	-46.306586	102.503057	-42.006828	-102.503059	-19.48657	8.61178E+11	8.61061E+13	5470	TrackerOperationMode_Track	-3.259232	0.461655	197.737732	4211.243652	14.481106	1725.100098	696.896423	1497.87207	929.387817	1944.834351	940.612366	1652.235718	934.795898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30036	0.903645	-0.305302	-0.75096	0.026689	-0.659808	-0.588084	0.427449	0.686618	217.795868	4265.262695	-44.971371
0.942469	1.815658	-0.495864	-85.00943	25.172916	40.124855	-0.178433	-0.10047	0.053982	-84.831001	25.273388	40.070873	0.342661	0.900604	-0.267389	-0.737376	0.08147	-0.670552	-0.582117	0.426938	0.692	0.998382	0.056853	-0.000458	-0.056854	0.99835	-0.008041	0	0.008054	0.999968	245.497482	4311.01709	34.776276	0.003865	0.999964	-0.007514	85.201269	-46.305836	102.501544	-42.003307	-102.501541	-19.492374	8.61181E+11	8.61064E+13	5477	TrackerOperationMode_Track	-3.259277	0.461441	197.743561	4211.229492	14.459028	1725.203979	696.798157	1497.904663	929.2854	1944.932739	940.487366	1652.296387	934.755859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300452	0.903583	-0.305395	-0.750961	0.0267	-0.659807	-0.588037	0.42758	0.686577	217.809845	4265.248047	-44.990845
0.942478	1.815571	-0.495925	-85.009781	25.168421	40.12183	-0.178441	-0.10048	0.053971	-84.831337	25.268902	40.067856	0.342597	0.900637	-0.267357	-0.737417	0.081468	-0.670506	-0.582102	0.426867	0.692056	0.998383	0.056851	-0.000458	-0.056853	0.99835	-0.00804	0	0.008053	0.999968	245.491592	4311.017578	34.772655	0.003865	0.999964	-0.007514	85.201434	-46.306144	102.502165	-42.005123	-102.502167	-19.489197	8.61185E+11	8.61068E+13	5485	TrackerOperationMode_Track	-3.259201	0.461388	197.735962	4211.229492	14.458675	1725.09021	696.796509	1497.901489	929.328064	1944.831177	940.532593	1652.315063	934.750854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300387	0.903617	-0.30536	-0.750998	0.026697	-0.659764	-0.588021	0.427509	0.686634	217.799118	4265.244629	-44.99551
0.942361	1.815491	-0.496003	-85.013435	25.160927	40.121933	-0.178472	-0.100503	0.053954	-84.834961	25.261429	40.067978	0.342476	0.900698	-0.267308	-0.737444	0.081416	-0.670483	-0.582139	0.426749	0.692097	0.998383	0.05685	-0.000458	-0.056852	0.99835	-0.008043	0	0.008056	0.999968	245.486908	4311.019531	34.786171	0.003865	0.999964	-0.007514	85.204434	-46.311755	102.513483	-42.012802	-102.513481	-19.485971	8.61189E+11	8.61072E+13	5493	TrackerOperationMode_Track	-3.259132	0.461571	197.723083	4211.220215	14.474998	1725.148682	696.77655	1497.884644	929.433533	1944.901245	940.675171	1652.246826	934.831482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300265	0.903674	-0.30531	-0.751016	0.026643	-0.659746	-0.588061	0.427391	0.686674	217.781708	4265.234375	-44.981758
0.942398	1.815494	-0.495973	-85.011505	25.162262	40.122105	-0.178464	-0.100498	0.053957	-84.833038	25.26276	40.068146	0.342515	0.900685	-0.267301	-0.73743	0.081445	-0.670496	-0.582135	0.42677	0.692088	0.998382	0.056853	-0.000458	-0.056854	0.99835	-0.008044	0	0.008057	0.999968	245.497345	4311.01709	34.79084	0.003865	0.999964	-0.007514	85.202741	-46.308589	102.507097	-42.009453	-102.507095	-19.485666	8.61192E+11	8.61075E+13	5500	TrackerOperationMode_Track	-3.259277	0.461632	197.736969	4211.224121	14.479918	1725.123413	696.825806	1497.913574	929.37439	1944.96228	940.618713	1652.32373	934.765198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300303	0.903663	-0.305305	-0.751004	0.02667	-0.659759	-0.588058	0.427412	0.686664	217.795258	4265.23877	-44.97612
0.942483	1.815606	-0.495946	-85.011475	25.170076	40.120766	-0.178437	-0.100476	0.053976	-84.833031	25.270554	40.066792	0.342587	0.900627	-0.267403	-0.737438	0.08144	-0.670487	-0.582081	0.426893	0.692057	0.998383	0.056851	-0.000458	-0.056853	0.99835	-0.008045	0	0.008058	0.999968	245.490601	4311.009766	34.793598	0.003865	0.999964	-0.007514	85.203042	-46.309151	102.508231	-42.007305	-102.508232	-19.491629	8.61196E+11	8.61079E+13	5508	TrackerOperationMode_Track	-3.259193	0.46167	197.732452	4211.21582	14.476635	1725.032715	696.715637	1497.905762	929.29303	1944.974487	940.592346	1652.281494	934.789001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300376	0.903605	-0.305405	-0.751016	0.026668	-0.659745	-0.588004	0.427536	0.686633	217.799377	4265.229492	-44.977543
0.94241	1.815538	-0.496001	-85.013557	25.164463	40.120564	-0.178459	-0.100492	0.053963	-84.835098	25.264956	40.066605	0.342503	0.900672	-0.267361	-0.737458	0.081411	-0.670468	-0.582106	0.426805	0.692091	0.998383	0.05685	-0.000458	-0.056852	0.99835	-0.008046	0	0.008059	0.999968	245.488953	4311.025391	34.80138	0.003865	0.999964	-0.007514	85.204702	-46.312256	102.514495	-42.012058	-102.514496	-19.488768	8.61199E+11	8.61082E+13	5515	TrackerOperationMode_Track	-3.259155	0.461777	197.725769	4211.225098	14.487038	1725.034912	696.809753	1497.909058	929.369934	1944.928345	940.660889	1652.315063	934.750854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300291	0.903648	-0.305362	-0.75103	0.026638	-0.659731	-0.58803	0.427447	0.686665	217.788818	4265.237793	-44.969334
0.942421	1.815604	-0.495881	-85.00972	25.168953	40.12558	-0.178448	-0.100481	0.053973	-84.831276	25.269434	40.071606	0.342621	0.900633	-0.26734	-0.737373	0.081468	-0.670555	-0.582145	0.426876	0.692015	0.998383	0.056849	-0.000458	-0.056851	0.99835	-0.008046	0	0.008059	0.999968	245.481705	4311.025879	34.800987	0.003865	0.999964	-0.007514	85.201368	-46.306021	102.501918	-42.004826	-102.501915	-19.489544	8.61203E+11	8.61086E+13	5523	TrackerOperationMode_Track	-3.259064	0.461769	197.726624	4211.237793	14.485983	1725.068359	696.857605	1497.828247	929.360901	1944.851807	940.561035	1652.240112	934.75824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300415	0.903612	-0.305345	-0.75095	0.026698	-0.659819	-0.588069	0.427518	0.686588	217.788544	4265.257324	-44.964462
0.942472	1.815691	-0.495872	-85.010513	25.174543	40.124451	-0.17843	-0.100466	0.053986	-84.832085	25.275009	40.070465	0.342662	0.900593	-0.267423	-0.737386	0.081452	-0.670543	-0.582104	0.426963	0.691995	0.998382	0.056853	-0.000458	-0.056855	0.99835	-0.008045	0	0.008058	0.999968	245.499573	4311.01709	34.793629	0.003865	0.999964	-0.007514	85.20232	-46.3078	102.505507	-42.004547	-102.505508	-19.494366	8.61206E+11	8.61089E+13	5530	TrackerOperationMode_Track	-3.2593	0.46167	197.744156	4211.225586	14.473951	1725.029297	696.875977	1497.912109	929.375305	1944.870239	940.590759	1652.235352	934.780396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300452	0.903571	-0.30543	-0.750968	0.02668	-0.659799	-0.588027	0.427606	0.686569	217.813354	4265.243652	-44.975426
0.942462	1.815758	-0.495821	-85.010162	25.177986	40.127075	-0.178424	-0.100458	0.053995	-84.831734	25.278444	40.073078	0.342713	0.900567	-0.267445	-0.73735	0.081455	-0.670582	-0.582119	0.427018	0.691949	0.998383	0.056851	-0.000458	-0.056853	0.99835	-0.008047	0	0.00806	0.999968	245.491348	4311.033203	34.804302	0.003865	0.999964	-0.007514	85.202112	-46.307413	102.504724	-42.003017	-102.504723	-19.496742	8.6121E+11	8.61093E+13	5538	TrackerOperationMode_Track	-3.259178	0.461807	197.737717	4211.242676	14.482008	1725.086304	696.903992	1497.891235	929.327637	1944.953247	940.597168	1652.298096	934.811646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300507	0.903545	-0.305452	-0.750933	0.026685	-0.659839	-0.588044	0.42766	0.686521	217.80896	4265.26416	-44.96373
0.942475	1.815723	-0.49589	-85.012062	25.176065	40.123596	-0.178427	-0.100462	0.053991	-84.833641	25.276527	40.069607	0.342653	0.900584	-0.267465	-0.737404	0.081426	-0.670526	-0.582087	0.426987	0.691995	0.998383	0.05685	-0.000458	-0.056852	0.99835	-0.008046	0	0.008059	0.999968	245.487915	4311.025391	34.802139	0.003865	0.999964	-0.007514	85.203797	-46.310563	102.511078	-42.006554	-102.511078	-19.496603	8.61214E+11	8.61096E+13	5545	TrackerOperationMode_Track	-3.259148	0.461777	197.730438	4211.228516	14.479988	1725.054199	696.804321	1497.890015	929.325806	1944.933838	940.587646	1652.279053	934.764587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300444	0.903561	-0.305469	-0.750984	0.026656	-0.659782	-0.588011	0.42763	0.686568	217.802917	4265.245605	-44.969437
0.94251	1.8157	-0.495892	-85.010925	25.175776	40.122402	-0.178422	-0.100461	0.05399	-84.832504	25.276237	40.068413	0.342659	0.900584	-0.267455	-0.737411	0.081445	-0.670516	-0.582074	0.426983	0.692009	0.998382	0.056854	-0.000458	-0.056856	0.99835	-0.008046	0	0.008059	0.999968	245.50322	4311.016602	34.799305	0.003865	0.999964	-0.007514	85.20276	-46.308624	102.507168	-42.004883	-102.507164	-19.495602	8.61217E+11	8.611E+13	5553	TrackerOperationMode_Track	-3.259354	0.461746	197.747284	4211.223633	14.478241	1725.011108	696.813599	1497.879761	929.315857	1944.904663	940.520996	1652.315063	934.750854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300447	0.903562	-0.305461	-0.750993	0.026671	-0.659771	-0.587997	0.427625	0.686583	217.819107	4265.239746	-44.972324
0.942541	1.815765	-0.495865	-85.010796	25.179985	40.122669	-0.17841	-0.10045	0.054	-84.832382	25.280434	40.068668	0.342704	0.900553	-0.267503	-0.737403	0.081444	-0.670524	-0.582057	0.427049	0.691982	0.998382	0.056853	-0.000458	-0.056855	0.99835	-0.008045	0	0.008058	0.999968	245.501251	4311.019043	34.796158	0.003865	0.999964	-0.007514	85.202812	-46.308721	102.507363	-42.003536	-102.507362	-19.498734	8.61221E+11	8.61104E+13	5561	TrackerOperationMode_Track	-3.259323	0.461708	197.746704	4211.225586	14.472029	1724.962769	696.825134	1497.889404	929.339539	1944.923706	940.49231	1652.260864	934.727234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300493	0.903531	-0.305509	-0.750988	0.026672	-0.659776	-0.58798	0.427692	0.686556	217.822662	4265.241699	-44.976761
0.942463	1.815709	-0.495864	-85.010818	25.175274	40.125088	-0.17843	-0.100465	0.053988	-84.832382	25.27574	40.071098	0.342668	0.900588	-0.267432	-0.737379	0.081447	-0.670551	-0.582108	0.426975	0.691984	0.998383	0.056852	-0.000458	-0.056854	0.99835	-0.00804	0	0.008053	0.999968	245.494629	4311.040527	34.773232	0.003865	0.999964	-0.007514	85.202614	-46.308352	102.506618	-42.004803	-102.506615	-19.495131	8.61225E+11	8.61107E+13	5568	TrackerOperationMode_Track	-3.259224	0.461395	197.739014	4211.248047	14.45327	1725.012939	696.862793	1497.888062	929.374695	1944.821045	940.6427	1652.219482	934.812012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300459	0.903566	-0.305438	-0.750965	0.026678	-0.659803	-0.588027	0.427617	0.686562	217.808899	4265.266602	-44.995564
