rvec[0]	rvec[1]	rvec[2]	Yaw Raw	Pitch Raw	Roll Raw	Yaw Error	Pitch Error	Roll Error	Yaw Comp	Pitch Comp	Roll Comp	fpinfc[0]	fpinfc[1]	fpinfc[2]	fpinfc[3]	fpinfc[4]	fpinfc[5]	fpinfc[6]	fpinfc[7]	fpinfc[8]	fbinft[0]	fbinft[1]	fbinft[2]	fbinft[3]	fbinft[4]	fbinft[5]	fbinft[6]	fbinft[7]	fbinft[8]	Before Comp. X	Before Comp. Y	Before Comp Z.	Retro Normal X	Retro Normal Y	Retro Normal Z	Combo angle (degree)	Error Lateral	Error Longitudinal	ADM comp in fb X	ADM comp in fb Y	ADM comp in fb Z	Tracker Timestamp	Camera Timestamp	Trigger Counter	Operation Mode	AZ	EL	X	Y	Z	CX1	CY1	CX2	CY2	CX3	CY3	CX4	CY4	CX5	CY5	CX6	CY6	CX7	CY7	CX8	CY8	CX9	CY9	CX10	CY10	CX11	CY11	CX12	CY12	CX13	CY13	CX14	CY14	CX15	CY15	CX16	CY16	CX17	CY17	fpinft[0]	fpinft[1]	fpinft[2]	fpinft[3]	fpinft[4]	fpinft[5]	fpinft[6]	fpinft[7]	fpinft[8]	TipX	TipY	TipZ
-1.564948	-2.696096	4.094407	-86.813629	-51.928669	32.920357	-0.086943	0.169165	0.029773	-86.726692	-52.097836	32.890587	-0.379843	0.613313	0.692507	-0.862805	0.035077	-0.504318	-0.333595	-0.789061	0.515846	0.998438	0.055864	-0.000468	-0.055866	0.998403	-0.008367	0	0.00838	0.999965	241.210281	4310.944824	36.182735	0.003865	0.999964	-0.007514	87.96384	-51.664691	113.315338	-31.360598	-113.315338	41.057922	8.70537E+11	8.7042E+13	3620	TrackerOperationMode_Track	-3.20253	0.480133	203.549225	4199.21875	76.289658	2153.693115	754.297363	1831.436401	858.303101	2056.438232	1276.942261	1944.222656	1070.348145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427293	0.614684	0.663011	-0.837416	0.00736	-0.546516	-0.340814	-0.788739	0.511602	145.019592	4243.95752	38.505043
-1.564329	-2.694617	4.09576	-86.814049	-51.953224	32.912308	-0.086893	0.169394	0.029753	-86.727158	-52.12262	32.882557	-0.379897	0.612972	0.692779	-0.862881	0.035052	-0.50419	-0.333338	-0.789327	0.515606	0.998438	0.055865	-0.000468	-0.055867	0.998403	-0.008365	0	0.008378	0.999965	241.215302	4310.952637	36.175285	0.003865	0.999964	-0.007514	87.965315	-51.667655	113.32132	-31.344648	-113.32132	41.073833	8.70541E+11	8.70424E+13	3628	TrackerOperationMode_Track	-3.202591	0.480034	203.569717	4199.219727	76.298264	2153.644775	754.282043	1831.493774	858.255615	2056.474854	1276.93335	1944.240112	1070.218262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427352	0.614343	0.66329	-0.837491	0.007354	-0.546401	-0.340555	-0.789005	0.511364	145.019089	4243.949219	38.534958
-1.564482	-2.695203	4.095204	-86.816574	-51.942379	32.915745	-0.086917	0.169301	0.029764	-86.72966	-52.111679	32.885983	-0.379913	0.613124	0.692636	-0.862831	0.035034	-0.504277	-0.33345	-0.789209	0.515713	0.998438	0.055864	-0.000468	-0.055866	0.998403	-0.008364	0	0.008377	0.999965	241.212692	4310.944824	36.17218	0.003865	0.999964	-0.007514	87.96631	-51.669657	113.325362	-31.353754	-113.325363	41.069401	8.70544E+11	8.70427E+13	3635	TrackerOperationMode_Track	-3.20256	0.479996	203.557861	4199.208496	76.290771	2153.682861	754.232605	1831.596069	858.286133	2056.585205	1276.95752	1944.391846	1070.33667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427365	0.614493	0.663142	-0.83744	0.007326	-0.54648	-0.340667	-0.788888	0.51147	145.018524	4243.944824	38.517971
-1.564127	-2.69517	4.095391	-86.822258	-51.945923	32.920753	-0.086881	0.169324	0.029755	-86.735374	-52.11525	32.890999	-0.38008	0.613079	0.692585	-0.86275	0.03497	-0.50442	-0.333469	-0.789248	0.515642	0.998438	0.055865	-0.000468	-0.055867	0.998403	-0.008364	0	0.008378	0.999965	241.213867	4310.937012	36.172939	0.003865	0.999964	-0.007514	87.969898	-51.676872	113.339926	-31.355694	-113.339928	41.076996	8.70548E+11	8.70431E+13	3643	TrackerOperationMode_Track	-3.202583	0.480003	203.556229	4199.186035	76.298981	2153.676758	754.246643	1831.48291	858.223694	2056.457031	1276.909424	1944.244141	1070.236206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427528	0.614444	0.663082	-0.837349	0.007265	-0.54662	-0.340685	-0.788927	0.511398	145.022034	4243.934082	38.532326
-1.564167	-2.69535	4.095247	-86.822693	-51.943375	32.92234	-0.086882	0.169298	0.029756	-86.735817	-52.112671	32.892586	-0.380091	0.613114	0.692547	-0.862732	0.034967	-0.504451	-0.333503	-0.78922	0.515663	0.998438	0.055864	-0.000468	-0.055866	0.998403	-0.008365	0	0.008378	0.999965	241.210098	4310.937012	36.177025	0.003865	0.999964	-0.007514	87.970034	-51.677145	113.340477	-31.357714	-113.340477	41.075794	8.70552E+11	8.70435E+13	3651	TrackerOperationMode_Track	-3.202538	0.480057	203.550507	4199.185547	76.301758	2153.608887	754.274963	1831.44812	858.324707	2056.448975	1276.927734	1944.26709	1070.263672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427537	0.61448	0.663044	-0.837331	0.007262	-0.546648	-0.340719	-0.788899	0.511418	145.019302	4243.936035	38.533283
-1.564115	-2.695242	4.095354	-86.822762	-51.94537	32.92194	-0.086877	0.169316	0.029754	-86.735886	-52.114689	32.892185	-0.380099	0.613087	0.692567	-0.862736	0.034965	-0.504444	-0.333484	-0.789242	0.515642	0.998438	0.055863	-0.000468	-0.055865	0.998403	-0.008365	0	0.008378	0.999965	241.20871	4310.937012	36.17318	0.003865	0.999964	-0.007514	87.97017	-51.677418	113.341028	-31.356432	-113.341026	41.077118	8.70555E+11	8.70438E+13	3658	TrackerOperationMode_Track	-3.202515	0.480011	203.550415	4199.185059	76.299316	2153.673584	754.289673	1831.524902	858.240112	2056.477295	1276.869385	1944.292969	1070.258545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427545	0.614452	0.663064	-0.837335	0.007261	-0.546642	-0.3407	-0.788921	0.511397	145.01767	4243.935059	38.532681
-1.564114	-2.695211	4.095359	-86.822906	-51.945232	32.921265	-0.086881	0.169318	0.029755	-86.736023	-52.114548	32.89151	-0.380092	0.613089	0.692569	-0.862741	0.034964	-0.504436	-0.333479	-0.78924	0.515647	0.998438	0.055862	-0.000468	-0.055864	0.998403	-0.008364	0	0.008377	0.999965	241.203812	4310.953125	36.171692	0.003865	0.999964	-0.007514	87.970256	-51.677592	113.341379	-31.356644	-113.341377	41.077179	8.70559E+11	8.70442E+13	3666	TrackerOperationMode_Track	-3.202438	0.479988	203.545441	4199.200684	76.297935	2153.664307	754.283325	1831.498657	858.308411	2056.501465	1276.982666	1944.286499	1070.27417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427537	0.614454	0.663068	-0.837341	0.00726	-0.546633	-0.340695	-0.788919	0.511403	145.012421	4243.949707	38.530811
-1.564787	-2.696744	4.093796	-86.824585	-51.915024	32.926479	-0.086968	0.169063	0.02979	-86.737617	-52.084091	32.89669	-0.380002	0.613508	0.692247	-0.862675	0.034971	-0.504549	-0.333753	-0.788913	0.515969	0.998438	0.055865	-0.000468	-0.055867	0.998403	-0.008365	0	0.008378	0.999965	241.216858	4310.944824	36.176651	0.003865	0.999964	-0.007514	87.969801	-51.676676	113.339531	-31.377945	-113.339531	41.059753	8.70562E+11	8.70445E+13	3673	TrackerOperationMode_Track	-3.202621	0.480049	203.536957	4199.195801	76.28537	2153.772461	754.201111	1831.572998	858.27417	2056.555176	1276.838013	1944.342285	1070.211182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427445	0.614873	0.662738	-0.837276	0.007239	-0.546733	-0.340969	-0.788593	0.511724	145.028763	4243.953613	38.489746
-1.564313	-2.695825	4.094825	-86.823654	-51.935589	32.925518	-0.086896	0.169226	0.029762	-86.736763	-52.104816	32.895756	-0.380098	0.613223	0.692447	-0.862695	0.034963	-0.504514	-0.33359	-0.789136	0.515735	0.998438	0.055871	-0.000468	-0.055873	0.998403	-0.008367	0	0.00838	0.999965	241.240906	4310.957031	36.183201	0.003865	0.999964	-0.007514	87.970228	-51.677534	113.341263	-31.3636	-113.341263	41.071796	8.70565E+11	8.70449E+13	3680	TrackerOperationMode_Track	-3.202927	0.480141	203.574631	4199.205566	76.303764	2153.700684	754.355408	1831.542114	858.301147	2056.530273	1276.945312	1944.328003	1070.322266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427547	0.614588	0.662937	-0.83729	0.007248	-0.546712	-0.340807	-0.788815	0.511489	145.051636	4243.961426	38.528893
-1.564125	-2.695308	4.09527	-86.823631	-51.943451	32.921989	-0.086884	0.169303	0.029757	-86.73674	-52.112755	32.892235	-0.380101	0.613114	0.692542	-0.862729	0.034957	-0.504457	-0.333499	-0.789221	0.515664	0.998438	0.055866	-0.000468	-0.055868	0.998403	-0.008365	0	0.008378	0.999965	241.220505	4310.952148	36.176937	0.003865	0.999964	-0.007514	87.970604	-51.678291	113.34279	-31.358366	-113.342789	41.07674	8.70569E+11	8.70452E+13	3688	TrackerOperationMode_Track	-3.20266	0.480057	203.559891	4199.19873	76.302597	2153.586182	754.243774	1831.474243	858.273193	2056.478271	1276.95166	1944.279053	1070.279175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427549	0.614479	0.663037	-0.837326	0.00725	-0.546656	-0.340715	-0.7889	0.511419	145.029236	4243.949707	38.53405
-1.564068	-2.695219	4.095385	-86.823517	-51.945873	32.92226	-0.086874	0.16932	0.029753	-86.736641	-52.115192	32.892509	-0.380117	0.61308	0.692563	-0.862728	0.034957	-0.504458	-0.333483	-0.789247	0.515634	0.998438	0.055863	-0.000468	-0.055865	0.998403	-0.008366	0	0.008379	0.999965	241.206329	4310.945312	36.177307	0.003865	0.999964	-0.007514	87.97065	-51.678384	113.342978	-31.356672	-113.342979	41.078148	8.70573E+11	8.70456E+13	3695	TrackerOperationMode_Track	-3.202477	0.480064	203.54776	4199.191406	76.304352	2153.562256	754.228943	1831.421509	858.232239	2056.394043	1276.883911	1944.213623	1070.235718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427562	0.614445	0.66306	-0.837326	0.007254	-0.546656	-0.3407	-0.788926	0.511389	145.015427	4243.942383	38.538425
