Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-16.334015	-9.666649	808.989746	2760.445068	-489.973694																				
TrackerOperationMode_Track	-16.334	-9.666733	809.006287	2760.503418	-489.988922																				
TrackerOperationMode_Track	-16.333633	-9.666672	808.994812	2760.529053	-489.989349																				
TrackerOperationMode_Track	-16.333488	-9.666367	808.986572	2760.528564	-489.97287																				
TrackerOperationMode_Track	-16.333214	-9.666115	808.964233	2760.501221	-489.954193																				
TrackerOperationMode_Track	-16.333145	-9.666084	808.955872	2760.483887	-489.949707																				
TrackerOperationMode_Track	-16.333328	-9.666191	808.954041	2760.445312	-489.948639																				
TrackerOperationMode_Track	-16.333435	-9.666252	808.970642	2760.482178	-489.958435																				
TrackerOperationMode_Track	-16.333488	-9.666245	808.980347	2760.507324	-489.962738																				
TrackerOperationMode_Track	-16.333328	-9.66626	808.974915	2760.515869	-489.964661																				
TrackerOperationMode_Track	-16.333267	-9.66629	808.972656	2760.519287	-489.966797																				
TrackerOperationMode_Track	-16.334564	-9.666664	809.018066	2760.442383	-489.975708																				
TrackerOperationMode_Track	-16.333694	-9.666275	808.977234	2760.45874	-489.956573																				
TrackerOperationMode_Track	-16.333267	-9.666084	808.957214	2760.466553	-489.946838																				
TrackerOperationMode_Track	-16.333176	-9.666138	808.950562	2760.459961	-489.948029																				
TrackerOperationMode_Track	-16.333054	-9.666191	808.959106	2760.510742	-489.959534																				
TrackerOperationMode_Track	-16.333153	-9.666527	808.955994	2760.483887	-489.972565																				
TrackerOperationMode_Track	-16.33416	-9.667374	808.997925	2760.446045	-490.011658																				
TrackerOperationMode_Track	-16.333427	-9.666405	808.970276	2760.483643	-489.96698																				
TrackerOperationMode_Track	-16.333366	-9.666214	808.968506	2760.488037	-489.957489																				
TrackerOperationMode_Track	-16.333504	-9.666382	808.972168	2760.475342	-489.964142																				
TrackerOperationMode_Track	-16.333679	-9.666687	808.982849	2760.481445	-489.981537																				
TrackerOperationMode_Track	-16.333176	-9.666588	808.954346	2760.4729	-489.973694																				
TrackerOperationMode_Track	-16.33181	-9.665771	808.894775	2760.514404	-489.935455																				
TrackerOperationMode_Track	-16.332809	-9.666023	808.940857	2760.49292	-489.947144																				
TrackerOperationMode_Track	-16.333321	-9.666199	808.967102	2760.491455	-489.957581																				
TrackerOperationMode_Track	-16.333466	-9.666191	808.975098	2760.493164	-489.957489																				
TrackerOperationMode_Track	-16.333305	-9.666275	808.973816	2760.518066	-489.965942																				
TrackerOperationMode_Track	-16.333214	-9.666206	808.965881	2760.506836	-489.960114																				
TrackerOperationMode_Track	-16.333374	-9.666206	808.966248	2760.478516	-489.955444																				
TrackerOperationMode_Track	-16.33342	-9.666229	808.971924	2760.490967	-489.959137																				
TrackerOperationMode_Track	-16.333549	-9.666275	808.97583	2760.480225	-489.95993																				
TrackerOperationMode_Track	-16.333435	-9.666298	808.969666	2760.47876	-489.960571																				
TrackerOperationMode_Track	-16.333305	-9.666267	808.965271	2760.488525	-489.960083																				
TrackerOperationMode_Track	-16.333305	-9.666237	808.963745	2760.483398	-489.95755																				
TrackerOperationMode_Track	-16.333305	-9.666321	808.965942	2760.490723	-489.963196																				
TrackerOperationMode_Track	-16.333267	-9.666351	808.964966	2760.49292	-489.965424																				
TrackerOperationMode_Track	-16.333473	-9.666405	808.975952	2760.494141	-489.968811																				
TrackerOperationMode_Track	-16.333786	-9.666328	808.983398	2760.463623	-489.95993																				
TrackerOperationMode_Track	-16.333755	-9.666313	808.982178	2760.465088	-489.959564																				
TrackerOperationMode_Track	-16.333763	-9.666069	808.986267	2760.478027	-489.949097																				
TrackerOperationMode_Track	-16.333664	-9.666183	808.981262	2760.477783	-489.954773																				
TrackerOperationMode_Track	-16.333611	-9.666267	808.980835	2760.487061	-489.960846																				
TrackerOperationMode_Track	-16.333572	-9.666191	808.984558	2760.505615	-489.959747																				
TrackerOperationMode_Track	-16.333572	-9.666237	808.97937	2760.487793	-489.959137																				
TrackerOperationMode_Track	-16.333572	-9.666214	808.97345	2760.467529	-489.954681																				
