Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-13.929344	-9.62603	695.041077	2802.375244	-489.696228																				
TrackerOperationMode_Track	-13.929558	-9.62587	695.047913	2802.358154	-489.685303																				
TrackerOperationMode_Track	-13.929619	-9.625832	695.046021	2802.338135	-489.679871																				
TrackerOperationMode_Track	-13.92733	-9.625816	694.951965	2802.437744	-489.691864																				
TrackerOperationMode_Track	-13.927391	-9.625664	694.95459	2802.435791	-489.683685																				
TrackerOperationMode_Track	-13.9272	-9.625778	694.944458	2802.433105	-489.68866																				
TrackerOperationMode_Track	-13.929291	-9.62606	695.029785	2802.339844	-489.691559																				
TrackerOperationMode_Track	-13.933334	-9.626373	695.206238	2802.206299	-489.693024																				
TrackerOperationMode_Track	-13.936577	-9.626793	695.335815	2802.049316	-489.694122																				
TrackerOperationMode_Track	-13.937889	-9.626907	695.400574	2802.036133	-489.700806																				
TrackerOperationMode_Track	-13.933395	-9.626892	695.201538	2802.172852	-489.714203																				
TrackerOperationMode_Track	-13.934631	-9.627602	695.237244	2802.060547	-489.734253																				
TrackerOperationMode_Track	-13.938095	-9.626938	695.405457	2802.013916	-489.698822																				
TrackerOperationMode_Track	-13.939194	-9.626808	695.450684	2801.965088	-489.685608																				
TrackerOperationMode_Track	-13.938072	-9.626907	695.40271	2802.00708	-489.696014																				
TrackerOperationMode_Track	-13.936119	-9.627007	695.299316	2801.998779	-489.695251																				
TrackerOperationMode_Track	-13.938187	-9.627304	695.386902	2801.918701	-489.701172																				
TrackerOperationMode_Track	-13.939194	-9.627083	695.437561	2801.912354	-489.690918																				
TrackerOperationMode_Track	-13.940269	-9.627319	695.478821	2801.853516	-489.695068																				
TrackerOperationMode_Track	-13.938889	-9.627213	695.409668	2801.862793	-489.688171																				
TrackerOperationMode_Track	-13.939171	-9.627388	695.439819	2801.926758	-489.709045																				
TrackerOperationMode_Track	-13.936996	-9.626945	695.313721	2801.871826	-489.671997																				
TrackerOperationMode_Track	-13.937645	-9.626984	695.345032	2801.862793	-489.673889																				
TrackerOperationMode_Track	-13.938744	-9.627411	695.390198	2801.815186	-489.690186																				
TrackerOperationMode_Track	-13.9394	-9.627594	695.429138	2801.834473	-489.703949																				
TrackerOperationMode_Track	-13.939262	-9.627617	695.426819	2801.85498	-489.708771																				
TrackerOperationMode_Track	-13.939011	-9.627434	695.415833	2801.862061	-489.699921																				
TrackerOperationMode_Track	-13.93837	-9.627281	695.390991	2801.89624	-489.696838																				
TrackerOperationMode_Track	-13.937828	-9.627289	695.357483	2801.875977	-489.692413																				
TrackerOperationMode_Track	-13.937889	-9.627335	695.353638	2801.847656	-489.689667																				
TrackerOperationMode_Track	-13.938774	-9.627411	695.393616	2801.822266	-489.691315																				
TrackerOperationMode_Track	-13.938889	-9.627434	695.408447	2801.85791	-489.698853																				
TrackerOperationMode_Track	-13.938675	-9.627487	695.397888	2801.860107	-489.701752																				
TrackerOperationMode_Track	-13.938225	-9.627449	695.379333	2801.881104	-489.702362																				
TrackerOperationMode_Track	-13.938187	-9.627289	695.370239	2801.85083	-489.688812																				
TrackerOperationMode_Track	-13.937889	-9.627007	695.354797	2801.852051	-489.67337																				
TrackerOperationMode_Track	-13.938408	-9.627342	695.38031	2801.846924	-489.69104																				
