Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-15.810616	-9.305351	803.043335	2835.889893	-482.937561																				
TrackerOperationMode_Track	-15.811104	-9.30574	803.054504	2835.835449	-482.950012																				
TrackerOperationMode_Track	-15.811554	-9.305542	803.079956	2835.842041	-482.94162																				
TrackerOperationMode_Track	-15.810646	-9.305214	803.04364	2835.885254	-482.929535																				
TrackerOperationMode_Track	-15.80899	-9.304848	802.97821	2835.966797	-482.920135																				
TrackerOperationMode_Track	-15.807777	-9.305069	802.923828	2836.004395	-482.935272																				
TrackerOperationMode_Track	-15.808594	-9.304947	802.970886	2836.015381	-482.932648																				
TrackerOperationMode_Track	-15.808105	-9.304848	802.944519	2836.013428	-482.926025																				
TrackerOperationMode_Track	-15.80854	-9.304947	802.963623	2836.000244	-482.929901																				
TrackerOperationMode_Track	-15.807968	-9.305016	802.944397	2836.040283	-482.938995																				
TrackerOperationMode_Track	-15.808327	-9.305115	802.942749	2835.966553	-482.932709																				
TrackerOperationMode_Track	-15.808548	-9.30513	802.96051	2835.987549	-482.937683																				
TrackerOperationMode_Track	-15.808205	-9.305107	802.945557	2836	-482.937561																				
TrackerOperationMode_Track	-15.80854	-9.305077	802.961243	2835.991699	-482.935242																				
TrackerOperationMode_Track	-15.808266	-9.304977	802.954956	2836.021484	-482.934204																				
TrackerOperationMode_Track	-15.808083	-9.304848	802.939148	2836.000244	-482.923401																				
TrackerOperationMode_Track	-15.809212	-9.305008	802.979004	2835.92749	-482.922302																				
TrackerOperationMode_Track	-15.809799	-9.305145	803.014526	2835.942871	-482.933502																				
TrackerOperationMode_Track	-15.809784	-9.305191	803.022644	2835.974365	-482.941437																				
TrackerOperationMode_Track	-15.809456	-9.305046	803.017944	2836.019043	-482.94046																				
TrackerOperationMode_Track	-15.808449	-9.304764	802.980347	2836.076172	-482.932892																				
TrackerOperationMode_Track	-15.808266	-9.304787	802.968506	2836.069336	-482.932922																				
TrackerOperationMode_Track	-15.808144	-9.304695	802.984253	2836.147705	-482.940887																				
TrackerOperationMode_Track	-15.808922	-9.305305	802.972534	2835.959717	-482.942535																				
TrackerOperationMode_Track	-15.80999	-9.305611	803.007141	2835.879883	-482.947937																				
TrackerOperationMode_Track	-15.808876	-9.305199	802.959717	2835.923096	-482.930847																				
TrackerOperationMode_Track	-15.809799	-9.305153	803.013	2835.936768	-482.932831																				
TrackerOperationMode_Track	-15.810326	-9.305176	803.038635	2835.926758	-482.934021																				
TrackerOperationMode_Track	-15.810219	-9.305222	803.026184	2835.903809	-482.932098																				
TrackerOperationMode_Track	-15.810707	-9.305466	803.047852	2835.886963	-482.943359																				
TrackerOperationMode_Track	-15.810883	-9.305351	803.048584	2835.857422	-482.932343																				
