Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	37.41568	-6.008675	-1509.037598	1972.620728	-261.420502	1700.369385	176.300461	1531.093384	606.284241	1845.233643	984.942993	1577.518921	968.801636	5.560356	-0.787694	-31.877485	0.995074	-0.097893	-0.015616	0.097872	0.995197	-0.002107	0.015747	0.000568	0.999876
TrackerOperationMode_Track	37.41568	-6.008621	-1509.029419	1972.610107	-261.41684	1700.282471	176.181519	1531.144897	606.355225	1845.28125	984.976257	1577.577881	968.85144	5.574275	-0.79757	-31.856792	0.995037	-0.098274	-0.015603	0.098248	0.995159	-0.002405	0.015764	0.00086	0.999875
TrackerOperationMode_Track	37.415619	-6.008667	-1508.994995	1972.568726	-261.413239	1700.388184	176.150131	1531.158813	606.485413	1845.41687	985.03302	1577.561401	968.85321	5.602874	-0.794209	-31.866396	0.995059	-0.098106	-0.015254	0.098075	0.995175	-0.002764	0.015451	0.001255	0.99988
TrackerOperationMode_Track	37.415703	-6.008667	-1509.022095	1972.598267	-261.417267	1700.346191	176.218872	1531.049438	606.320435	1845.400635	984.968689	1577.544678	968.830322	5.567679	-0.796146	-31.889503	0.995093	-0.097702	-0.015654	0.097677	0.995215	-0.002298	0.015804	0.000757	0.999875
TrackerOperationMode_Track	37.415665	-6.008667	-1508.996704	1972.567627	-261.412994	1700.334351	176.286194	1531.147827	606.408386	1845.333862	985.025757	1577.56543	968.858398	5.573962	-0.795376	-31.866701	0.995055	-0.098097	-0.015577	0.098072	0.995176	-0.002376	0.015735	0.000837	0.999876
TrackerOperationMode_Track	37.41568	-6.008667	-1509.020996	1972.598999	-261.41745	1700.364136	176.280228	1531.160889	606.479248	1845.378296	984.975098	1577.563965	968.904297	5.58957	-0.794778	-31.868313	0.99506	-0.098072	-0.015403	0.098043	0.995179	-0.002586	0.015582	0.001063	0.999878
TrackerOperationMode_Track	37.415619	-6.008667	-1509.02771	1972.611084	-261.418335	1700.234619	176.225143	1531.137085	606.436401	1845.371826	985.103943	1577.576294	968.836426	5.576462	-0.804168	-31.858021	0.995037	-0.098264	-0.015672	0.098236	0.99516	-0.002504	0.015842	0.000952	0.999874
TrackerOperationMode_Track	37.415611	-6.008682	-1509.010742	1972.589966	-261.416412	1700.35498	176.21785	1531.119263	606.347717	1845.336182	984.976562	1577.563965	968.893433	5.570046	-0.793865	-31.871965	0.995064	-0.098001	-0.015598	0.097977	0.995186	-0.002306	0.015749	0.000766	0.999876
TrackerOperationMode_Track	37.415787	-6.008682	-1509.016602	1972.585571	-261.416473	1700.301025	176.217545	1531.146973	606.378906	1845.321289	985.00354	1577.544434	968.903137	5.572144	-0.796475	-31.858421	0.99504	-0.098245	-0.015612	0.09822	0.995162	-0.002363	0.015768	0.000818	0.999875
TrackerOperationMode_Track	37.415733	-6.008667	-1509.023071	1972.597412	-261.417389	1700.312622	176.298645	1531.09668	606.354309	1845.319946	985.064087	1577.618652	968.880798	5.557239	-0.79831	-31.87714	0.995069	-0.097918	-0.015795	0.097896	0.995194	-0.002176	0.015932	0.000619	0.999873
TrackerOperationMode_Track	37.41555	-6.008705	-1509.000854	1972.581177	-261.415924	1700.331665	176.198715	1531.118164	606.494202	1845.405396	985.027893	1577.567993	968.854431	5.598139	-0.798128	-31.871517	0.995066	-0.098022	-0.015358	0.097991	0.995183	-0.00274	0.015553	0.001221	0.999878
TrackerOperationMode_Track	37.41555	-6.008667	-1509.025146	1972.613037	-261.418793	1700.299316	176.196823	1531.099609	606.410217	1845.405029	984.978821	1577.585815	968.839172	5.583157	-0.801092	-31.875214	0.995069	-0.09796	-0.015558	0.097932	0.99519	-0.002564	0.015734	0.001028	0.999876
TrackerOperationMode_Track	37.415527	-6.008705	-1509.016235	1972.602783	-261.418793	1700.331787	176.264191	1531.20874	606.40033	1845.342651	985.038391	1577.624268	968.838501	5.572741	-0.797951	-31.856979	0.995037	-0.098268	-0.015626	0.098242	0.99516	-0.002386	0.015785	0.000839	0.999875
