Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	37.395012	-6.010178	-1507.776123	1972.44519	-261.391083	1671.948242	177.20195	1707.64502	610.336182	1857.979858	970.284363	1546.888794	984.744873	5.842018	-2.181497	3.312886	0.754876	-0.655096	-0.031821	0.654788	0.755528	-0.020725	0.037619	-0.005191	0.999279
TrackerOperationMode_Track	37.395172	-6.010345	-1507.765747	1972.420288	-261.395355	1671.853638	177.298615	1707.607544	610.363647	1857.986084	970.294434	1546.911133	984.686768	5.841801	-2.189611	3.313053	0.754858	-0.65511	-0.031937	0.6548	0.755515	-0.020806	0.037759	-0.005206	0.999273
TrackerOperationMode_Track	37.395172	-6.010338	-1507.764648	1972.418945	-261.394958	1671.890259	177.347168	1707.701782	610.461121	1858.104614	970.293945	1546.926392	984.730286	5.853197	-2.191849	3.319809	0.754776	-0.655209	-0.031846	0.654892	0.755431	-0.020987	0.037808	-0.005015	0.999272
TrackerOperationMode_Track	37.395134	-6.010345	-1507.751343	1972.404663	-261.393097	1671.94458	177.276749	1707.718262	610.518616	1858.058472	970.330933	1546.923828	984.673218	5.869222	-2.186064	3.319658	0.754788	-0.655207	-0.031596	0.654883	0.755434	-0.021148	0.037724	-0.00473	0.999277
TrackerOperationMode_Track	37.394997	-6.010368	-1507.751221	1972.414185	-261.395294	1671.734253	177.362534	1707.597778	610.529114	1857.94458	970.325012	1546.9552	984.70282	5.86388	-2.198354	3.319886	0.754766	-0.655222	-0.031822	0.654896	0.755421	-0.021204	0.037932	-0.004836	0.999269
TrackerOperationMode_Track	37.394997	-6.010269	-1507.755615	1972.420044	-261.391602	1672.016724	177.329712	1707.613892	610.504456	1857.976929	970.246826	1546.901855	984.75824	5.861273	-2.177348	3.301316	0.755015	-0.654948	-0.03156	0.654631	0.755659	-0.020946	0.037567	-0.004845	0.999282
TrackerOperationMode_Track	37.395119	-6.010361	-1507.763672	1972.421753	-261.396393	1671.995361	177.260651	1707.76062	610.465576	1858.135986	970.271362	1546.943481	984.747009	5.860673	-2.185843	3.318706	0.7548	-0.65519	-0.031684	0.65487	0.755449	-0.021027	0.037712	-0.004878	0.999277
TrackerOperationMode_Track	37.394928	-6.010315	-1507.739624	1972.403931	-261.391174	1671.848022	177.282623	1707.608887	610.502197	1858.028076	970.28009	1546.936401	984.742737	5.864992	-2.192312	3.309408	0.754897	-0.655075	-0.031726	0.654751	0.755548	-0.021156	0.037829	-0.004803	0.999273
TrackerOperationMode_Track	37.39505	-6.010338	-1507.753052	1972.411865	-261.393585	1671.933838	177.338226	1707.697266	610.529785	1858.032471	970.199524	1547.000244	984.65155	5.873404	-2.189007	3.314907	0.754838	-0.65515	-0.031591	0.654822	0.755485	-0.021237	0.03778	-0.004657	0.999275
TrackerOperationMode_Track	37.395119	-6.01033	-1507.781738	1972.444946	-261.398041	1671.963379	177.255035	1707.706177	610.399719	1858.04834	970.418823	1546.926636	984.891663	5.835971	-2.183981	3.317171	0.754821	-0.655153	-0.031921	0.654849	0.755477	-0.020666	0.037655	-0.005304	0.999277
TrackerOperationMode_Track	37.395119	-6.01033	-1507.755127	1972.410156	-261.393311	1671.91394	177.315674	1707.705322	610.378052	1858.071045	970.312622	1546.92041	984.746399	5.839622	-2.188609	3.320801	0.754772	-0.655209	-0.031946	0.654901	0.755429	-0.020766	0.037739	-0.005248	0.999274
