Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	37.220673	-6.021446	-1522.093872	2003.782593	-265.428955	1761.888062	245.544388	1761.728516	513.440247	1874.670898	996.13031	1570.0448	976.276672	-18.685249	3.055068	2.506354	0.773172	-0.597523	-0.212538	0.630186	0.686225	0.363263	-0.071209	-0.414803	0.90712
TrackerOperationMode_Track	37.220726	-6.021507	-1522.08606	2003.768677	-265.430481	1761.982666	245.513565	1761.659546	513.443054	1874.608276	996.123108	1570.080688	976.246582	-18.679253	3.063351	2.484552	0.773399	-0.597288	-0.21237	0.62991	0.686475	0.363271	-0.071191	-0.414728	0.907156
TrackerOperationMode_Track	37.220619	-6.021339	-1522.083862	2003.773804	-265.423126	1761.870239	245.466415	1761.692993	513.427734	1874.684448	996.124084	1569.950195	976.187622	-18.675938	3.056695	2.505196	0.773183	-0.597549	-0.212423	0.630171	0.686293	0.363162	-0.071222	-0.414654	0.907188
TrackerOperationMode_Track	37.220673	-6.021515	-1522.085449	2003.771606	-265.430969	1761.95752	245.467377	1761.741211	513.386475	1874.701172	996.136597	1570.004395	976.18634	-18.683479	3.060677	2.501068	0.773227	-0.597483	-0.212447	0.630111	0.686276	0.363298	-0.071267	-0.414777	0.907128
TrackerOperationMode_Track	37.220688	-6.021523	-1522.077881	2003.760376	-265.429901	1761.93396	245.602402	1761.767822	513.465393	1874.646973	996.126831	1570.084839	976.19458	-18.684925	3.058403	2.507981	0.773155	-0.597561	-0.212491	0.630199	0.686198	0.363293	-0.071279	-0.414794	0.907119
TrackerOperationMode_Track	37.220688	-6.021538	-1522.077393	2003.760498	-265.43045	1761.941406	245.522385	1761.631348	513.351379	1874.656738	996.050781	1570.053589	976.254822	-18.693361	3.059508	2.482658	0.773421	-0.597193	-0.21256	0.629891	0.686419	0.363409	-0.07112	-0.414958	0.907057
TrackerOperationMode_Track	37.220688	-6.021538	-1522.077759	2003.760254	-265.430328	1761.896851	245.451538	1761.724243	513.397461	1874.719604	996.090637	1569.986694	976.128357	-18.676601	3.056118	2.505492	0.773179	-0.597548	-0.21244	0.630176	0.686285	0.363167	-0.071215	-0.414668	0.907182
TrackerOperationMode_Track	37.22065	-6.021576	-1522.092407	2003.783203	-265.435089	1761.911743	245.619064	1761.767212	513.449951	1874.724609	996.16156	1570.048706	976.188782	-18.690041	3.055097	2.508697	0.773148	-0.597536	-0.212586	0.630213	0.686168	0.363325	-0.07123	-0.414878	0.907084
TrackerOperationMode_Track	37.220718	-6.021515	-1522.079102	2003.760742	-265.429688	1761.87854	245.552704	1761.751465	513.442688	1874.705811	996.128052	1570.074097	976.178467	-18.682791	3.052107	2.509846	0.773134	-0.597566	-0.212554	0.630236	0.686211	0.363204	-0.071182	-0.414764	0.90714
TrackerOperationMode_Track	37.220741	-6.021553	-1522.062988	2003.737427	-265.428131	1761.954224	245.542435	1761.65332	513.395996	1874.664795	996.110596	1570.018066	976.161316	-18.687347	3.061713	2.486557	0.773379	-0.597278	-0.212472	0.629935	0.686407	0.363356	-0.071182	-0.414856	0.907099
