rvec[0]	rvec[1]	rvec[2]	Yaw Raw	Pitch Raw	Roll Raw	Yaw Error	Pitch Error	Roll Error	Yaw Comp	Pitch Comp	Roll Comp	fpinfc[0]	fpinfc[1]	fpinfc[2]	fpinfc[3]	fpinfc[4]	fpinfc[5]	fpinfc[6]	fpinfc[7]	fpinfc[8]	fbinft[0]	fbinft[1]	fbinft[2]	fbinft[3]	fbinft[4]	fbinft[5]	fbinft[6]	fbinft[7]	fbinft[8]	Before Comp. X	Before Comp. Y	Before Comp Z.	Retro Normal X	Retro Normal Y	Retro Normal Z	Combo angle (degree)	Error Lateral	Error Longitudinal	ADM comp in fb X	ADM comp in fb Y	ADM comp in fb Z	Tracker Timestamp	Camera Timestamp	Trigger Counter	Operation Mode	AZ	EL	X	Y	Z	CX1	CY1	CX2	CY2	CX3	CY3	CX4	CY4	CX5	CY5	CX6	CY6	CX7	CY7	CX8	CY8	CX9	CY9	CX10	CY10	CX11	CY11	CX12	CY12	CX13	CY13	CX14	CY14	CX15	CY15	CX16	CY16	CX17	CY17	fpinft[0]	fpinft[1]	fpinft[2]	fpinft[3]	fpinft[4]	fpinft[5]	fpinft[6]	fpinft[7]	fpinft[8]	TipX	TipY	TipZ
0.923964	1.718856	-0.531967	-84.522141	19.71073	38.957691	-0.190416	-0.114167	0.041118	-84.331726	19.824896	38.916573	0.288854	0.936134	-0.200541	-0.753215	0.092915	-0.651179	-0.590958	0.339147	0.731948	0.998405	0.056456	-0.000452	-0.056458	0.998373	-0.007988	0	0.008001	0.999968	243.768707	4310.794922	34.545391	0.003865	0.999964	-0.007514	84.554806	-45.107437	100.084338	-42.535358	-100.084335	-15.014133	2.41004E+11	2.40887E+13	1266	TrackerOperationMode_Track	-3.236534	0.458405	195.657578	4213.39502	18.731007	1734.776001	696.880188	1490.521729	928.533447	1965.9021	941.97876	1728.637939	937.104736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246137	0.939733	-0.237315	-0.763577	0.037203	-0.644644	-0.596965	0.339879	0.726715	209.867096	4266.094727	-43.524837
0.92413	1.719161	-0.531886	-84.522972	19.730444	38.956818	-0.190359	-0.114114	0.041165	-84.332611	19.844559	38.915653	0.289041	0.936019	-0.200806	-0.75321	0.092889	-0.651189	-0.590873	0.33947	0.731867	0.998405	0.056454	-0.000452	-0.056456	0.998373	-0.007985	0	0.007998	0.999968	243.758636	4310.779785	34.534466	0.003865	0.999964	-0.007514	84.556297	-45.110178	100.089866	-42.53278	-100.089867	-15.02968	2.41007E+11	2.40891E+13	1273	TrackerOperationMode_Track	-3.236412	0.45826	195.649994	4213.374023	18.704742	1734.743896	696.9646	1490.716919	928.701233	1966.133667	942.070618	1728.720825	937.248169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246325	0.939617	-0.237579	-0.763584	0.037183	-0.644637	-0.596878	0.340202	0.726636	209.882019	4266.073242	-43.546387
0.923963	1.718826	-0.532012	-84.523285	19.708923	38.955776	-0.190418	-0.114173	0.041115	-84.332863	19.823095	38.914661	0.288814	0.936146	-0.200541	-0.753244	0.092898	-0.651148	-0.59094	0.339117	0.731977	0.998405	0.056452	-0.000452	-0.056454	0.998373	-0.007987	0	0.008	0.999968	243.749969	4310.780273	34.542522	0.003865	0.999964	-0.007514	84.555838	-45.109334	100.088164	-42.537628	-100.088165	-15.013393	2.41011E+11	2.40894E+13	1281	TrackerOperationMode_Track	-3.236305	0.458374	195.636749	4213.376465	18.728899	1734.732544	696.981262	1490.578979	928.68811	1965.95874	941.997009	1728.676025	937.106628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246098	0.939744	-0.237311	-0.763603	0.037188	-0.644614	-0.596947	0.33985	0.726744	209.84581	4266.07373	-43.529129
0.923958	1.718602	-0.532143	-84.523331	19.696928	38.949764	-0.190434	-0.114202	0.04109	-84.332901	19.811131	38.908676	0.28867	0.936217	-0.20042	-0.753324	0.092904	-0.651054	-0.590908	0.338921	0.732093	0.998405	0.056452	-0.000452	-0.056453	0.998373	-0.00799	0	0.008002	0.999968	243.746643	4310.772461	34.552223	0.003865	0.999964	-0.007514	84.555526	-45.108761	100.087008	-42.540241	-100.087006	-15.004273	2.41015E+11	2.40898E+13	1288	TrackerOperationMode_Track	-3.236267	0.458504	195.630951	4213.369629	18.747503	1734.659424	696.931152	1490.58252	928.732178	1965.935547	941.957642	1728.758057	937.069458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24595	0.939815	-0.237184	-0.763674	0.037192	-0.64453	-0.596917	0.339653	0.72686	209.829041	4266.060059	-43.518959
0.923986	1.718972	-0.531908	-84.522087	19.717348	38.959862	-0.190404	-0.11415	0.041133	-84.33168	19.831497	38.918728	0.28893	0.936095	-0.200614	-0.753183	0.092912	-0.651216	-0.590961	0.339255	0.731896	0.998405	0.056451	-0.000452	-0.056452	0.998373	-0.007989	0	0.008002	0.999968	243.743195	4310.782715	34.549068	0.003865	0.999964	-0.007514	84.554966	-45.107732	100.084933	-42.533894	-100.08493	-15.019156	2.41018E+11	2.40902E+13	1296	TrackerOperationMode_Track	-3.236206	0.458458	195.634064	4213.381836	18.729561	1734.771362	697.076294	1490.635132	928.668152	1965.928101	941.991577	1728.570557	937.203735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246219	0.939694	-0.237386	-0.763548	0.037206	-0.644679	-0.596968	0.339988	0.726662	209.849701	4266.084473	-43.522507
0.923781	1.71855	-0.532103	-84.523956	19.690125	38.956867	-0.190477	-0.114226	0.041071	-84.333488	19.804348	38.915798	0.288618	0.936258	-0.200304	-0.753253	0.092898	-0.651137	-0.591024	0.338809	0.732051	0.998405	0.056451	-0.000452	-0.056453	0.998373	-0.00799	0	0.008003	0.999968	243.743881	4310.774902	34.555473	0.003865	0.999964	-0.007514	84.555798	-45.109261	100.088016	-42.542496	-100.088013	-14.999381	2.41022E+11	2.40905E+13	1303	TrackerOperationMode_Track	-3.236221	0.458542	195.625946	4213.371094	18.755569	1734.889893	697.099365	1490.656738	928.769714	1965.952393	942.272034	1728.818237	937.161316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245903	0.939856	-0.237073	-0.763599	0.037186	-0.644619	-0.597034	0.339542	0.726817	209.814606	4266.068848	-43.50671
0.923908	1.71842	-0.532235	-84.523712	19.686117	38.946918	-0.190457	-0.114231	0.041066	-84.333252	19.80035	38.905853	0.288545	0.936281	-0.200301	-0.753369	0.092904	-0.651002	-0.590912	0.338744	0.732172	0.998405	0.056456	-0.000452	-0.056458	0.998373	-0.007986	0	0.007999	0.999968	243.7668	4310.771484	34.538246	0.003865	0.999964	-0.007514	84.55553	-45.108768	100.087023	-42.543087	-100.087021	-14.996227	2.41025E+11	2.40909E+13	1311	TrackerOperationMode_Track	-3.236534	0.458321	195.647797	4213.369141	18.74189	1734.72998	696.85437	1490.668335	928.769836	1965.83313	942.101318	1728.724854	937.194641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245819	0.939879	-0.237065	-0.763715	0.037187	-0.644482	-0.596919	0.339476	0.726941	209.835663	4266.055664	-43.530239
0.92394	1.71889	-0.531896	-84.520485	19.712303	38.961552	-0.190419	-0.114163	0.04112	-84.330063	19.826468	38.920429	0.288906	0.936122	-0.200523	-0.753161	0.092941	-0.651238	-0.591001	0.339173	0.731901	0.998405	0.05645	-0.000452	-0.056452	0.998373	-0.00799	0	0.008002	0.999968	243.740829	4310.788574	34.552345	0.003865	0.999964	-0.007514	84.55326	-45.104597	100.07861	-42.532253	-100.078613	-15.014405	2.41029E+11	2.40912E+13	1318	TrackerOperationMode_Track	-3.236176	0.458504	195.633743	4213.393555	18.73756	1734.895386	697.092407	1490.551147	928.683899	1965.998657	941.919617	1728.733276	937.085754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246196	0.939722	-0.237296	-0.763523	0.037234	-0.644706	-0.597009	0.339905	0.726667	209.841782	4266.098145	-43.514446
0.923996	1.719054	-0.531814	-84.519981	19.722301	38.963722	-0.190396	-0.114136	0.041143	-84.32959	19.836437	38.922581	0.289022	0.936062	-0.200633	-0.753124	0.092943	-0.65128	-0.590991	0.339336	0.731833	0.998405	0.056454	-0.000451	-0.056456	0.998373	-0.007984	0	0.007997	0.999968	243.755493	4310.766113	34.530117	0.003865	0.999964	-0.007514	84.553119	-45.104339	100.078089	-42.529381	-100.078087	-15.021763	2.41033E+11	2.40916E+13	1326	TrackerOperationMode_Track	-3.236389	0.458206	195.65094	4213.371582	18.708496	1734.820679	697.056213	1490.494507	928.7052	1965.950073	941.957825	1728.643066	937.191162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246311	0.939663	-0.237411	-0.763497	0.037237	-0.644737	-0.596995	0.340069	0.726602	209.868851	4266.078613	-43.539089
0.923964	1.718934	-0.531961	-84.523804	19.714527	38.958229	-0.190411	-0.114159	0.041127	-84.333389	19.828686	38.917099	0.288873	0.936114	-0.200606	-0.753213	0.092886	-0.651185	-0.59095	0.339209	0.731926	0.998405	0.056455	-0.000452	-0.056457	0.998373	-0.007991	0	0.008003	0.999968	243.763733	4310.787109	34.556713	0.003865	0.999964	-0.007514	84.556498	-45.110547	100.09061	-42.537308	-100.090607	-15.017957	2.41036E+11	2.40919E+13	1333	TrackerOperationMode_Track	-3.236481	0.458565	195.650391	4213.380859	18.738174	1734.802246	697.016052	1490.691895	928.623535	1965.963501	942.097717	1728.604004	937.145996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246157	0.939712	-0.23738	-0.763575	0.037174	-0.644649	-0.59696	0.339942	0.726691	209.865341	4266.081055	-43.515995
0.923983	1.718962	-0.531945	-84.523445	19.716499	38.958378	-0.190405	-0.114153	0.041132	-84.333046	19.830652	38.917248	0.288899	0.936102	-0.200626	-0.753208	0.09289	-0.651191	-0.590945	0.339241	0.731915	0.998405	0.056458	-0.000452	-0.05646	0.998373	-0.007985	0	0.007998	0.999968	243.773956	4310.778809	34.53426	0.003865	0.999964	-0.007514	84.556231	-45.110058	100.089623	-42.536324	-100.089622	-15.019267	2.41039E+11	2.40922E+13	1340	TrackerOperationMode_Track	-3.236618	0.45826	195.661423	4213.373535	18.714951	1734.666748	697.111267	1490.612305	928.679138	1966.029663	942.098999	1728.749146	937.227417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24618	0.9397	-0.237401	-0.763574	0.037178	-0.644649	-0.59695	0.339973	0.726683	209.878265	4266.07373	-43.538811
0.924071	1.719063	-0.531874	-84.521194	19.724276	38.958881	-0.190379	-0.11413	0.041149	-84.330818	19.838404	38.917732	0.289009	0.936053	-0.200697	-0.753183	0.092922	-0.651215	-0.590922	0.339368	0.731874	0.998405	0.056454	-0.000452	-0.056456	0.998373	-0.007989	0	0.008001	0.999968	243.758133	4310.771973	34.548569	0.003865	0.999964	-0.007514	84.554384	-45.106662	100.082774	-42.531063	-100.082771	-15.023967	2.41043E+11	2.40926E+13	1348	TrackerOperationMode_Track	-3.236412	0.45845	195.651596	4213.373047	18.724281	1734.687378	696.928528	1490.546021	928.625854	1965.864136	941.958008	1728.560669	937.166138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246295	0.939652	-0.237471	-0.763553	0.037214	-0.644672	-0.59693	0.340101	0.72664	209.874542	4266.075195	-43.526657
0.924198	1.719345	-0.531761	-84.520889	19.742071	38.96048	-0.190332	-0.114081	0.04119	-84.330566	19.856152	38.919292	0.2892	0.935948	-0.200912	-0.753146	0.092916	-0.651259	-0.590876	0.33966	0.731776	0.998405	0.05645	-0.000452	-0.056451	0.998373	-0.007989	0	0.008001	0.999968	243.739044	4310.780762	34.548595	0.003865	0.999964	-0.007514	84.554717	-45.107275	100.084011	-42.526962	-100.084007	-15.037405	2.41046E+11	2.4093E+13	1355	TrackerOperationMode_Track	-3.236153	0.45845	195.636978	4213.380371	18.710861	1734.69104	697.227051	1490.816284	928.690186	1966.03772	941.981262	1728.710327	937.186646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246491	0.939547	-0.237685	-0.763526	0.037216	-0.644703	-0.596883	0.340392	0.726542	209.878296	4266.084961	-43.533646
0.924126	1.719172	-0.531837	-84.521217	19.731236	38.959061	-0.190359	-0.114111	0.041166	-84.330864	19.845345	38.917896	0.28908	0.936012	-0.200785	-0.753174	0.092917	-0.651226	-0.590898	0.339482	0.731841	0.998405	0.05646	-0.000452	-0.056462	0.998373	-0.007993	0	0.008006	0.999968	243.782806	4310.77002	34.569164	0.003865	0.999964	-0.007514	84.554655	-45.107161	100.08378	-42.529709	-100.083778	-15.029306	2.4105E+11	2.40933E+13	1363	TrackerOperationMode_Track	-3.23674	0.458725	195.677017	4213.370605	18.739052	1734.676025	697.152771	1490.802002	928.744995	1965.926636	942.211121	1728.717651	937.327454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246362	0.939611	-0.237564	-0.763547	0.037204	-0.644679	-0.596909	0.340216	0.726603	209.907837	4266.073242	-43.509495
0.923872	1.718864	-0.531913	-84.521912	19.709145	38.962914	-0.190436	-0.114174	0.041113	-84.331474	19.823318	38.921803	0.28886	0.936143	-0.200492	-0.753155	0.09292	-0.651247	-0.59103	0.339121	0.731902	0.998405	0.056453	-0.000452	-0.056455	0.998373	-0.00799	0	0.008002	0.999968	243.755096	4310.789551	34.552887	0.003865	0.999964	-0.007514	84.554472	-45.106825	100.083103	-42.535194	-100.083107	-15.012767	2.41054E+11	2.40937E+13	1370	TrackerOperationMode_Track	-3.236366	0.458511	195.644485	4213.390625	18.739691	1734.799316	697.172119	1490.504639	928.717957	1965.903687	941.997375	1728.647217	937.089478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246148	0.939742	-0.237268	-0.763516	0.037209	-0.644716	-0.597039	0.339854	0.726667	209.850052	4266.096191	-43.512039
0.92401	1.718972	-0.531905	-84.521484	19.718023	38.959232	-0.190398	-0.114147	0.041135	-84.331093	19.832172	38.918098	0.288943	0.93609	-0.200619	-0.753187	0.092921	-0.651211	-0.59095	0.339266	0.731899	0.998405	0.056452	-0.000452	-0.056454	0.998373	-0.007986	0	0.007999	0.999968	243.74823	4310.780273	34.538921	0.003865	0.999964	-0.007514	84.554433	-45.106753	100.082959	-42.532791	-100.082962	-15.019347	2.41057E+11	2.4094E+13	1377	TrackerOperationMode_Track	-3.236275	0.458321	195.640182	4213.381348	18.719479	1734.875122	697.042175	1490.695923	928.637573	1965.96228	941.991882	1728.661499	937.19574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24623	0.939689	-0.237392	-0.763554	0.037215	-0.644671	-0.596956	0.339999	0.726667	209.856293	4266.083008	-43.533058
0.923935	1.71887	-0.531957	-84.522667	19.710749	38.95908	-0.190421	-0.114169	0.041118	-84.332253	19.824919	38.917961	0.288853	0.936134	-0.200541	-0.753201	0.092906	-0.651196	-0.590975	0.339147	0.731934	0.998405	0.05645	-0.000452	-0.056452	0.998373	-0.00799	0	0.008002	0.999968	243.74115	4310.772949	34.552811	0.003865	0.999964	-0.007514	84.555291	-45.108329	100.086136	-42.536198	-100.086136	-15.014439	2.41061E+11	2.40944E+13	1385	TrackerOperationMode_Track	-3.236191	0.458511	195.629669	4213.370605	18.737919	1734.871704	697.069397	1490.629517	928.653809	1965.986816	941.991333	1728.722778	937.038635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24614	0.939733	-0.237312	-0.763561	0.037199	-0.644663	-0.596984	0.33988	0.726699	209.838898	4266.071777	-43.516636
0.923885	1.718964	-0.531819	-84.52021	19.715046	38.966743	-0.190427	-0.114158	0.041125	-84.329788	19.829205	38.925621	0.288956	0.936105	-0.200528	-0.753098	0.092944	-0.651311	-0.591057	0.339217	0.731835	0.998405	0.056454	-0.000452	-0.056455	0.998373	-0.007988	0	0.008001	0.999968	243.754669	4310.771973	34.545937	0.003865	0.999964	-0.007514	84.553043	-45.104198	100.077806	-42.531151	-100.077805	-15.016327	2.41064E+11	2.40947E+13	1392	TrackerOperationMode_Track	-3.236374	0.45842	195.648392	4213.37793	18.729382	1734.859131	697.05426	1490.428467	928.65271	1965.86145	942.067444	1728.574829	937.22998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246247	0.939706	-0.237308	-0.763464	0.037235	-0.644776	-0.597064	0.33995	0.726601	209.857513	4266.088379	-43.517471
