rvec[0]	rvec[1]	rvec[2]	Yaw Raw	Pitch Raw	Roll Raw	Yaw Error	Pitch Error	Roll Error	Yaw Comp	Pitch Comp	Roll Comp	fpinfc[0]	fpinfc[1]	fpinfc[2]	fpinfc[3]	fpinfc[4]	fpinfc[5]	fpinfc[6]	fpinfc[7]	fpinfc[8]	fbinft[0]	fbinft[1]	fbinft[2]	fbinft[3]	fbinft[4]	fbinft[5]	fbinft[6]	fbinft[7]	fbinft[8]	Before Comp. X	Before Comp. Y	Before Comp Z.	Retro Normal X	Retro Normal Y	Retro Normal Z	Combo angle (degree)	Error Lateral	Error Longitudinal	ADM comp in fb X	ADM comp in fb Y	ADM comp in fb Z	Tracker Timestamp	Camera Timestamp	Trigger Counter	Operation Mode	AZ	EL	X	Y	Z	CX1	CY1	CX2	CY2	CX3	CY3	CX4	CY4	CX5	CY5	CX6	CY6	CX7	CY7	CX8	CY8	CX9	CY9	CX10	CY10	CX11	CY11	CX12	CY12	CX13	CY13	CX14	CY14	CX15	CY15	CX16	CY16	CX17	CY17	fpinft[0]	fpinft[1]	fpinft[2]	fpinft[3]	fpinft[4]	fpinft[5]	fpinft[6]	fpinft[7]	fpinft[8]	TipX	TipY	TipZ	
0.902773	1.589254	-0.582379	-83.806900	12.532967	36.995758	-0.196891	-0.138319	0.028522	-83.610008	12.671286	36.967236	0.220016	0.969583	-0.107245	-0.779335	0.108585	-0.617128	-0.586712	0.219357	0.779520	0.998421	0.056170	-0.000448	-0.056172	0.998389	-0.007971	0.000000	0.007984	0.999968	242.528778	4310.790527	34.470760	0.003865	0.999964	-0.007514	83.672818	-43.505811	96.854474	-42.512005	-96.854477	-9.245811	865117404566	86500007639000	3339	TrackerOperationMode_Track	-3.220116	0.457428	194.647705	4216.553711	24.452003	1745.798096	697.317322	1513.062012	927.859924	1958.432495	942.985596	1805.441895	939.015503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176156	0.974053	-0.142089	-0.785761	0.052198	-0.616323	-0.592915	0.220217	0.774568	200.762650	4266.817383	-41.054665	
0.902680	1.589216	-0.582371	-83.807709	12.528677	36.998852	-0.196910	-0.138345	0.028514	-83.610802	12.667022	36.970341	0.219967	0.969601	-0.107184	-0.779309	0.108573	-0.617162	-0.586764	0.219285	0.779501	0.998421	0.056170	-0.000448	-0.056172	0.998389	-0.007970	0.000000	0.007983	0.999968	242.529953	4310.803711	34.467812	0.003865	0.999964	-0.007514	83.673472	-43.506985	96.856840	-42.513847	-96.856842	-9.242868	865121214106	86500388567000	3347	TrackerOperationMode_Track	-3.220116	0.457390	194.646896	4216.564453	24.452042	1745.890625	697.379822	1513.060181	927.880249	1958.424316	943.045776	1805.372559	939.006104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176109	0.974070	-0.142030	-0.785733	0.052186	-0.616360	-0.592966	0.220144	0.774550	200.756851	4266.831543	-41.052689	
0.902856	1.589522	-0.582283	-83.807968	12.548704	36.998444	-0.196891	-0.138240	0.028539	-83.611076	12.686945	36.969906	0.220165	0.969526	-0.107458	-0.779292	0.108560	-0.617186	-0.586712	0.219624	0.779445	0.998421	0.056171	-0.000448	-0.056173	0.998389	-0.007971	0.000000	0.007983	0.999968	242.531631	4310.782227	34.470200	0.003865	0.999964	-0.007514	83.674214	-43.508316	96.859524	-42.511913	-96.859528	-9.258015	865124547253	86500721883000	3354	TrackerOperationMode_Track	-3.220161	0.457420	194.650299	4216.540527	24.439213	1745.862183	697.284973	1513.124146	927.848022	1958.449951	943.002075	1805.282837	939.033020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176307	0.973994	-0.142306	-0.785727	0.052173	-0.616368	-0.592915	0.220484	0.774493	200.783524	4266.808105	-41.062771	
0.902826	1.589484	-0.582279	-83.807533	12.546103	36.999374	-0.196896	-0.138254	0.028535	-83.610641	12.684357	36.970837	0.220147	0.969535	-0.107414	-0.779283	0.108568	-0.617196	-0.586731	0.219580	0.779443	0.998421	0.056170	-0.000448	-0.056172	0.998389	-0.007971	0.000000	0.007983	0.999968	242.527924	4310.790527	34.470329	0.003865	0.999964	-0.007514	83.673718	-43.507426	96.857729	-42.511463	-96.857727	-9.255904	865128356593	86501102827000	3362	TrackerOperationMode_Track	-3.220100	0.457420	194.647232	4216.550293	24.441465	1745.714355	697.409912	1513.020874	927.913025	1958.442383	942.980652	1805.340454	939.023804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176290	0.974004	-0.142262	-0.785717	0.052183	-0.616381	-0.592933	0.220440	0.774491	200.776810	4266.818848	-41.060120	
0.902819	1.589323	-0.582385	-83.807838	12.537441	36.994438	-0.196884	-0.138297	0.028528	-83.610947	12.675738	36.965908	0.220046	0.969568	-0.107320	-0.779347	0.108567	-0.617115	-0.586684	0.219433	0.779520	0.998421	0.056172	-0.000449	-0.056174	0.998389	-0.007973	0.000000	0.007986	0.999968	242.536072	4310.790039	34.480461	0.003865	0.999964	-0.007514	83.673856	-43.507673	96.858228	-42.513103	-96.858231	-9.249511	865131689740	86501436139000	3369	TrackerOperationMode_Track	-3.220215	0.457550	194.653534	4216.549805	24.457767	1745.781250	697.308594	1513.117065	928.009338	1958.418579	943.043274	1805.367920	939.038330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176184	0.974037	-0.142165	-0.785775	0.052178	-0.616307	-0.592889	0.220293	0.774567	200.774841	4266.812500	-41.049236	
0.902680	1.589297	-0.582300	-83.806915	12.533028	37.002155	-0.196918	-0.138322	0.028517	-83.609993	12.671350	36.973637	0.220028	0.969583	-0.107221	-0.779266	0.108585	-0.617215	-0.586799	0.219358	0.779454	0.998421	0.056172	-0.000449	-0.056174	0.998389	-0.007973	0.000000	0.007985	0.999968	242.534927	4310.790039	34.478233	0.003865	0.999964	-0.007514	83.672753	-43.505695	96.854239	-42.511883	-96.854240	-9.245841	865135499080	86501817077000	3377	TrackerOperationMode_Track	-3.220200	0.457527	194.653854	4216.553711	24.459280	1745.710205	697.508423	1512.897949	928.105957	1958.293091	943.053162	1805.275635	939.093567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176171	0.974053	-0.142071	-0.785692	0.052196	-0.616412	-0.593003	0.220218	0.774501	200.767319	4266.824707	-41.041855	
0.902746	1.589567	-0.582164	-83.806808	12.548741	37.006989	-0.196924	-0.138242	0.028532	-83.609886	12.686982	36.978458	0.220198	0.969523	-0.107413	-0.779195	0.108580	-0.617305	-0.586828	0.219625	0.779357	0.998421	0.056172	-0.000449	-0.056174	0.998389	-0.007973	0.000000	0.007986	0.999968	242.538696	4310.795410	34.481483	0.003865	0.999964	-0.007514	83.672984	-43.506108	96.855072	-42.509743	-96.855072	-9.257605	865138832427	86502150405000	3384	TrackerOperationMode_Track	-3.220238	0.457565	194.659653	4216.558105	24.450695	1745.775879	697.526001	1512.907593	928.054810	1958.320435	943.056824	1805.201904	939.134644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176344	0.973993	-0.142268	-0.785631	0.052192	-0.616491	-0.593032	0.220485	0.774402	200.789795	4266.835938	-41.043888	
0.902750	1.589406	-0.582267	-83.806808	12.540409	37.001827	-0.196910	-0.138283	0.028526	-83.609901	12.678693	36.973301	0.220104	0.969555	-0.107320	-0.779260	0.108583	-0.617222	-0.586777	0.219483	0.779435	0.998421	0.056172	-0.000449	-0.056174	0.998389	-0.007974	0.000000	0.007986	0.999968	242.536713	4310.790039	34.482906	0.003865	0.999964	-0.007514	83.672843	-43.505855	96.854562	-42.510841	-96.854561	-9.251357	865142641767	86502531345000	3392	TrackerOperationMode_Track	-3.220222	0.457588	194.656616	4216.553223	24.458332	1745.781128	697.427124	1512.975342	928.043030	1958.289062	943.048889	1805.236084	939.111206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176247	0.974025	-0.142171	-0.785690	0.052195	-0.616414	-0.592982	0.220344	0.774481	200.778549	4266.824707	-41.041897	
0.902698	1.589303	-0.582285	-83.806076	12.533956	37.002193	-0.196915	-0.138315	0.028518	-83.609161	12.672271	36.973675	0.220049	0.969578	-0.107224	-0.779261	0.108599	-0.617219	-0.586797	0.219374	0.779451	0.998421	0.056172	-0.000449	-0.056174	0.998389	-0.007973	0.000000	0.007986	0.999968	242.537537	4310.795898	34.479824	0.003865	0.999964	-0.007514	83.671961	-43.504272	96.851371	-42.510338	-96.851372	-9.246242	865145974915	86502864660000	3399	TrackerOperationMode_Track	-3.220230	0.457542	194.658112	4216.562012	24.460468	1745.836182	697.485046	1512.994751	928.058777	1958.312988	943.077942	1805.330688	939.137451	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176192	0.974049	-0.142075	-0.785688	0.052210	-0.616416	-0.593001	0.220234	0.774497	200.771927	4266.833496	-41.040478	
0.902745	1.589353	-0.582312	-83.807350	12.537378	36.999924	-0.196906	-0.138299	0.028524	-83.610443	12.675677	36.971401	0.220062	0.969567	-0.107293	-0.779286	0.108575	-0.617191	-0.586758	0.219432	0.779464	0.998421	0.056172	-0.000449	-0.056174	0.998389	-0.007972	0.000000	0.007984	0.999968	242.534485	4310.782227	34.474148	0.003865	0.999964	-0.007514	83.673315	-43.506702	96.856270	-42.512161	-96.856270	-9.249275	865149784254	86503245591000	3407	TrackerOperationMode_Track	-3.220200	0.457466	194.653015	4216.543945	24.451847	1745.768555	697.358459	1512.968872	927.918213	1958.401611	943.030518	1805.312256	939.041504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176204	0.974037	-0.142142	-0.785715	0.052187	-0.616383	-0.592962	0.220292	0.774511	200.772400	4266.812500	-41.050579	
0.902830	1.589548	-0.582257	-83.808182	12.549411	37.000469	-0.196899	-0.138238	0.028538	-83.611282	12.687649	36.971935	0.220173	0.969523	-0.107462	-0.779270	0.108556	-0.617214	-0.586738	0.219636	0.779422	0.998421	0.056171	-0.000449	-0.056173	0.998389	-0.007972	0.000000	0.007984	0.999968	242.534225	4310.795898	34.474613	0.003865	0.999964	-0.007514	83.674415	-43.508676	96.860250	-42.512150	-96.860252	-9.258615	865153117602	86503578912000	3414	TrackerOperationMode_Track	-3.220184	0.457474	194.652573	4216.553711	24.442928	1745.729614	697.446838	1513.063599	927.943420	1958.429443	943.014404	1805.259888	939.033020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176316	0.973992	-0.142311	-0.785705	0.052169	-0.616397	-0.592941	0.220496	0.774469	200.786285	4266.823730	-41.057178	
0.902805	1.589488	-0.582257	-83.807220	12.545914	37.000927	-0.196902	-0.138255	0.028533	-83.610321	12.684169	36.972393	0.220152	0.969535	-0.107402	-0.779266	0.108574	-0.617217	-0.586752	0.219577	0.779428	0.998421	0.056172	-0.000449	-0.056174	0.998389	-0.007973	0.000000	0.007985	0.999968	242.535248	4310.795898	34.477489	0.003865	0.999964	-0.007514	83.673387	-43.506832	96.856533	-42.510910	-96.856529	-9.255644	865156926942	86503959849000	3422	TrackerOperationMode_Track	-3.220200	0.457520	194.655014	4216.557129	24.448727	1745.814453	697.421082	1513.072632	927.950439	1958.401855	943.053528	1805.315430	939.107666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176295	0.974004	-0.142253	-0.785699	0.052186	-0.616404	-0.592956	0.220437	0.774474	200.783798	4266.827637	-41.051487	
0.902791	1.589293	-0.582373	-83.807220	12.535334	36.995647	-0.196889	-0.138308	0.028525	-83.610336	12.673641	36.967121	0.220035	0.969575	-0.107281	-0.779334	0.108578	-0.617129	-0.586705	0.219397	0.779514	0.998421	0.056168	-0.000448	-0.056170	0.998389	-0.007969	0.000000	0.007982	0.999968	242.521240	4310.812500	34.463558	0.003865	0.999964	-0.007514	83.673195	-43.506486	96.855835	-42.512283	-96.855835	-9.247706	865160260089	86504293191000	3429	TrackerOperationMode_Track	-3.220001	0.457329	194.639999	4216.574219	24.443062	1745.700684	697.264038	1512.990479	927.869690	1958.375000	942.987488	1805.337280	939.004700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176177	0.974044	-0.142124	-0.785763	0.052194	-0.616322	-0.592907	0.220257	0.774563	200.757858	4266.837891	-41.063438	
0.902870	1.589475	-0.582324	-83.808105	12.546539	36.996113	-0.196883	-0.138251	0.028538	-83.611229	12.684790	36.967575	0.220137	0.969534	-0.107439	-0.779320	0.108558	-0.617151	-0.586685	0.219587	0.779475	0.998421	0.056169	-0.000448	-0.056171	0.998389	-0.007971	0.000000	0.007983	0.999968	242.523453	4310.790527	34.469646	0.003865	0.999964	-0.007514	83.674330	-43.508523	96.859942	-42.512466	-96.859940	-9.256445	865164069429	86504674103000	3437	TrackerOperationMode_Track	-3.220039	0.457405	194.641739	4216.548340	24.440250	1745.883667	697.334290	1513.207275	927.927429	1958.560913	943.015015	1805.405029	939.043335	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176279	0.974003	-0.142284	-0.785754	0.052174	-0.616335	-0.592888	0.220447	0.774524	200.773102	4266.812988	-41.064053	
0.902863	1.589686	-0.582148	-83.806602	12.557704	37.004536	-0.196905	-0.138194	0.028545	-83.609695	12.695898	36.975990	0.220287	0.969489	-0.107541	-0.779211	0.108579	-0.617285	-0.586774	0.219776	0.779355	0.998421	0.056170	-0.000448	-0.056172	0.998389	-0.007970	0.000000	0.007982	0.999968	242.529297	4310.795898	34.466564	0.003865	0.999964	-0.007514	83.673028	-43.506187	96.855232	-42.508369	-96.855232	-9.264274	865167878769	86505055042000	3445	TrackerOperationMode_Track	-3.220116	0.457367	194.651810	4216.558105	24.429441	1745.749878	697.465881	1512.985474	927.993958	1958.413086	943.031067	1805.279785	939.147827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176433	0.973959	-0.142393	-0.785653	0.052195	-0.616461	-0.592976	0.220636	0.774403	200.792526	4266.833496	-41.066032	
0.902747	1.589297	-0.582344	-83.807190	12.534568	36.998230	-0.196901	-0.138313	0.028522	-83.610291	12.672880	36.969707	0.220032	0.969578	-0.107260	-0.779307	0.108579	-0.617164	-0.586742	0.219384	0.779490	0.998421	0.056168	-0.000448	-0.056170	0.998389	-0.007969	0.000000	0.007981	0.999968	242.518051	4310.797363	34.461754	0.003865	0.999964	-0.007514	83.673116	-43.506344	96.855549	-42.512268	-96.855553	-9.247110	865171212116	86505388363000	3452	TrackerOperationMode_Track	-3.219971	0.457306	194.636887	4216.559570	24.441895	1745.859375	697.393066	1513.103882	927.915466	1958.376221	943.024719	1805.351440	939.035461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176176	0.974047	-0.142105	-0.785736	0.052195	-0.616356	-0.592943	0.220244	0.774539	200.753143	4266.826172	-41.062546	
0.902821	1.589435	-0.582315	-83.807838	12.543387	36.997814	-0.196893	-0.138268	0.028533	-83.610947	12.681655	36.969280	0.220112	0.969546	-0.107387	-0.779304	0.108564	-0.617170	-0.586716	0.219534	0.779467	0.998421	0.056169	-0.000448	-0.056171	0.998389	-0.007969	0.000000	0.007982	0.999968	242.525467	4310.806641	34.465134	0.003865	0.999964	-0.007514	83.673968	-43.507873	96.858632	-42.512341	-96.858635	-9.253975	865175021456	86505769296000	3460	TrackerOperationMode_Track	-3.220055	0.457344	194.643921	4216.565918	24.438320	1745.785767	697.376770	1513.098999	927.975037	1958.486694	943.055237	1805.362793	939.083801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176255	0.974014	-0.142233	-0.785737	0.052180	-0.616356	-0.592918	0.220393	0.774516	200.771011	4266.832520	-41.065083	
0.902865	1.589534	-0.582256	-83.807022	12.549705	36.999321	-0.196891	-0.138234	0.028539	-83.610130	12.687938	36.970779	0.220190	0.969520	-0.107458	-0.779278	0.108576	-0.617201	-0.586722	0.219641	0.779433	0.998421	0.056171	-0.000448	-0.056172	0.998389	-0.007970	0.000000	0.007983	0.999968	242.529816	4310.782227	34.467789	0.003865	0.999964	-0.007514	83.673303	-43.506681	96.856228	-42.510151	-96.856232	-9.258426	865178830795	86506150233000	3468	TrackerOperationMode_Track	-3.220139	0.457390	194.650452	4216.543945	24.436466	1745.850098	697.357239	1513.108276	927.953796	1958.404297	942.981079	1805.299683	939.069336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176333	0.973990	-0.142306	-0.785715	0.052190	-0.616383	-0.592924	0.220501	0.774481	200.783737	4266.812500	-41.064648	
0.902677	1.589281	-0.582310	-83.806992	12.532127	37.001766	-0.196917	-0.138326	0.028516	-83.610085	12.670454	36.973251	0.220017	0.969587	-0.107211	-0.779271	0.108584	-0.617208	-0.586796	0.219343	0.779461	0.998421	0.056171	-0.000449	-0.056173	0.998389	-0.007972	0.000000	0.007985	0.999968	242.533340	4310.782227	34.476196	0.003865	0.999964	-0.007514	83.672822	-43.505817	96.854486	-42.512146	-96.854485	-9.245198	865182163943	86506483559000	3475	TrackerOperationMode_Track	-3.220177	0.457497	194.652023	4216.545410	24.457935	1745.749023	697.426880	1512.916016	927.943115	1958.256958	943.029358	1805.242554	939.039307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176160	0.974057	-0.142061	-0.785697	0.052196	-0.616406	-0.592999	0.220203	0.774508	200.764618	4266.815918	-41.043697	
0.902794	1.589423	-0.582293	-83.807274	12.542247	36.999485	-0.196899	-0.138273	0.028530	-83.610374	12.680519	36.970959	0.220111	0.969549	-0.107359	-0.779285	0.108575	-0.617192	-0.586741	0.219515	0.779454	0.998421	0.056174	-0.000448	-0.056176	0.998389	-0.007966	0.000000	0.007979	0.999968	242.546417	4310.790039	34.449699	0.003865	0.999964	-0.007514	83.673366	-43.506794	96.856455	-42.511467	-96.856453	-9.252910	865185973283	86506864495000	3483	TrackerOperationMode_Track	-3.220352	0.457146	194.665375	4216.551270	24.424305	1745.715942	697.385132	1513.040161	927.828613	1958.368774	943.038574	1805.297119	939.049683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176251	0.974019	-0.142209	-0.785721	0.052185	-0.616376	-0.592940	0.220374	0.774505	200.790497	4266.819336	-41.078030	
0.902925	1.589611	-0.582247	-83.807266	12.555102	36.998146	-0.196882	-0.138206	0.028547	-83.610390	12.693308	36.969601	0.220239	0.969500	-0.107538	-0.779285	0.108569	-0.617193	-0.586693	0.219732	0.779428	0.998421	0.056169	-0.000448	-0.056171	0.998389	-0.007968	0.000000	0.007981	0.999968	242.525757	4310.796875	34.457943	0.003865	0.999964	-0.007514	83.673694	-43.507382	96.857640	-42.509964	-96.857643	-9.262577	865189306630	86507197819000	3490	TrackerOperationMode_Track	-3.220070	0.457260	194.646622	4216.556641	24.422678	1745.762573	697.296448	1513.103882	927.833923	1958.461548	942.973755	1805.315796	939.050232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176382	0.973969	-0.142385	-0.785727	0.052185	-0.616369	-0.592894	0.220592	0.774478	200.786545	4266.824219	-41.078720	
0.902832	1.589599	-0.582197	-83.807030	12.552342	37.003098	-0.196905	-0.138222	0.028539	-83.610123	12.690564	36.974556	0.220224	0.969510	-0.107478	-0.779234	0.108575	-0.617257	-0.586767	0.219686	0.779386	0.998421	0.056174	-0.000449	-0.056176	0.998389	-0.007975	0.000000	0.007987	0.999968	242.545837	4310.789551	34.487328	0.003865	0.999964	-0.007514	83.673327	-43.506724	96.856313	-42.509766	-96.856316	-9.260400	865193115970	86507578748000	3498	TrackerOperationMode_Track	-3.220345	0.457649	194.666534	4216.551270	24.453594	1745.708862	697.512146	1513.011841	927.939697	1958.442993	943.025146	1805.330078	939.087585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176366	0.973980	-0.142332	-0.785671	0.052184	-0.616440	-0.592972	0.220546	0.774431	200.802078	4266.824707	-41.043674	
0.902850	1.589490	-0.582280	-83.807198	12.547016	36.998543	-0.196891	-0.138248	0.028537	-83.610306	12.685264	36.970009	0.220159	0.969531	-0.107426	-0.779290	0.108574	-0.617186	-0.586717	0.219595	0.779449	0.998421	0.056172	-0.000449	-0.056174	0.998389	-0.007972	0.000000	0.007985	0.999968	242.536072	4310.790039	34.476795	0.003865	0.999964	-0.007514	83.673420	-43.506890	96.856649	-42.510788	-96.856651	-9.256471	865196449117	86507912090000	3505	TrackerOperationMode_Track	-3.220215	0.457504	194.655930	4216.551270	24.447231	1745.671509	697.335938	1512.995361	927.977600	1958.373657	943.056335	1805.304321	939.095947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176300	0.974000	-0.142275	-0.785724	0.052186	-0.616372	-0.592921	0.220455	0.774496	200.786575	4266.819336	-41.054852	
0.902769	1.589368	-0.582318	-83.807449	12.538707	36.998978	-0.196901	-0.138292	0.028526	-83.610550	12.676998	36.970451	0.220072	0.969563	-0.107316	-0.779295	0.108573	-0.617179	-0.586742	0.219455	0.779470	0.998421	0.056170	-0.000449	-0.056172	0.998389	-0.007974	0.000000	0.007986	0.999968	242.527786	4310.796387	34.483494	0.003865	0.999964	-0.007514	83.673460	-43.506962	96.856795	-42.512203	-96.856796	-9.250315	865200258457	86508293007000	3513	TrackerOperationMode_Track	-3.220100	0.457596	194.646408	4216.557129	24.459930	1745.853516	697.468018	1513.156738	927.866028	1958.465210	943.030457	1805.407715	939.001831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176215	0.974032	-0.142163	-0.785723	0.052186	-0.616373	-0.592948	0.220315	0.774516	200.767563	4266.825195	-41.042976	
0.902759	1.589360	-0.582311	-83.807182	12.538109	36.999523	-0.196903	-0.138295	0.028525	-83.610283	12.676403	36.970997	0.220071	0.969564	-0.107302	-0.779289	0.108578	-0.617186	-0.586751	0.219444	0.779466	0.998421	0.056169	-0.000449	-0.056171	0.998389	-0.007975	0.000000	0.007988	0.999968	242.525772	4310.804199	34.490204	0.003865	0.999964	-0.007514	83.673174	-43.506450	96.855762	-42.511799	-96.855759	-9.249767	865203591804	86508626324000	3520	TrackerOperationMode_Track	-3.220062	0.457680	194.644928	4216.565918	24.467052	1745.776001	697.522766	1513.086670	927.959534	1958.506592	943.044189	1805.454834	939.047058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176215	0.974034	-0.142150	-0.785716	0.052191	-0.616382	-0.592957	0.220305	0.774511	200.764999	4266.834473	-41.035412	
