rvec[0]	rvec[1]	rvec[2]	Yaw Raw	Pitch Raw	Roll Raw	Yaw Error	Pitch Error	Roll Error	Yaw Comp	Pitch Comp	Roll Comp	fpinfc[0]	fpinfc[1]	fpinfc[2]	fpinfc[3]	fpinfc[4]	fpinfc[5]	fpinfc[6]	fpinfc[7]	fpinfc[8]	fbinft[0]	fbinft[1]	fbinft[2]	fbinft[3]	fbinft[4]	fbinft[5]	fbinft[6]	fbinft[7]	fbinft[8]	Before Comp. X	Before Comp. Y	Before Comp Z.	Retro Normal X	Retro Normal Y	Retro Normal Z	Combo angle (degree)	Error Lateral	Error Longitudinal	ADM comp in fb X	ADM comp in fb Y	ADM comp in fb Z	Tracker Timestamp	Camera Timestamp	Trigger Counter	Operation Mode	AZ	EL	X	Y	Z	CX1	CY1	CX2	CY2	CX3	CY3	CX4	CY4	CX5	CY5	CX6	CY6	CX7	CY7	CX8	CY8	CX9	CY9	CX10	CY10	CX11	CY11	CX12	CY12	CX13	CY13	CX14	CY14	CX15	CY15	CX16	CY16	CX17	CY17	fpinft[0]	fpinft[1]	fpinft[2]	fpinft[3]	fpinft[4]	fpinft[5]	fpinft[6]	fpinft[7]	fpinft[8]	TipX	TipY	TipZ
1.122313	2.136299	-0.341602	-83.160576	46.669228	41.408695	-0.10866	-0.046611	0.106572	-83.05191	46.715839	41.302124	0.567826	0.680582	-0.463014	-0.687599	0.082939	-0.721338	-0.452528	0.727962	0.515063	0.998367	0.057126	-0.000477	-0.057128	0.998332	-0.008342	0	0.008355	0.999965	246.716736	4311.632324	36.084179	0.003865	0.999964	-0.007514	85.083794	-46.086514	102.059135	-31.742796	-102.059135	-33.411999	8.68124E+11	8.68007E+13	2382	TrackerOperationMode_Track	-3.274963	0.478722	209.211517	4211.835449	1.820625	1303.982422	730.696228	1381.334351	1257.646362	1631.508179	853.358887	1506.238159	1057.121338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527835	0.683861	-0.503711	-0.715116	0.037848	-0.69798	-0.458257	0.72863	0.509018	247.036423	4268.956543	-44.670288
1.122309	2.136289	-0.341635	-83.16227	46.668331	41.406948	-0.108667	-0.046608	0.106569	-83.053596	46.714939	41.300381	0.567784	0.680596	-0.463045	-0.687639	0.08292	-0.721302	-0.452519	0.727952	0.515085	0.998367	0.057126	-0.000477	-0.057128	0.998332	-0.008341	0	0.008355	0.999965	246.718277	4311.629883	36.083946	0.003865	0.999964	-0.007514	85.084891	-46.08856	102.063261	-31.744793	-102.063263	-33.412918	8.68128E+11	8.68011E+13	2390	TrackerOperationMode_Track	-3.274986	0.478714	209.210785	4211.829102	1.819454	1304.001221	730.661438	1381.334351	1257.646362	1631.483154	853.38446	1506.252563	1057.108154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527791	0.683874	-0.50374	-0.715154	0.037829	-0.697943	-0.458249	0.728619	0.509041	247.037964	4268.947266	-44.673275
1.122302	2.136279	-0.341592	-83.159492	46.668098	41.409794	-0.108661	-0.046617	0.10657	-83.050835	46.714714	41.303223	0.567839	0.680595	-0.46298	-0.687576	0.082954	-0.721359	-0.452547	0.727949	0.515065	0.998367	0.057124	-0.000477	-0.057126	0.998332	-0.008339	0	0.008353	0.999965	246.709274	4311.632812	36.075516	0.003865	0.999964	-0.007514	85.082943	-46.084929	102.055937	-31.742321	-102.055939	-33.410267	8.68131E+11	8.68014E+13	2397	TrackerOperationMode_Track	-3.274864	0.4786	209.20488	4211.838867	1.813934	1304.036621	730.679688	1381.335327	1257.651123	1631.442505	853.381958	1506.212769	1057.134399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52785	0.683875	-0.503676	-0.715094	0.037865	-0.698003	-0.458274	0.728616	0.509021	247.026855	4268.961914	-44.677204
1.122267	2.136275	-0.341608	-83.16069	46.666878	41.409973	-0.108666	-0.046619	0.106569	-83.052017	46.713497	41.303406	0.567816	0.680612	-0.462982	-0.687587	0.082941	-0.72135	-0.452559	0.727934	0.515075	0.998367	0.057126	-0.000477	-0.057128	0.998332	-0.008339	0	0.008353	0.999965	246.718613	4311.614746	36.072929	0.003865	0.999964	-0.007514	85.083654	-46.086253	102.058608	-31.743986	-102.058609	-33.410515	8.68135E+11	8.68017E+13	2404	TrackerOperationMode_Track	-3.275002	0.478569	209.212158	4211.818359	1.811134	1304.010132	730.717346	1381.26709	1257.710449	1631.428101	853.355347	1506.189331	1057.123901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527825	0.683891	-0.50368	-0.715104	0.037851	-0.697992	-0.458286	0.728602	0.509032	247.034317	4268.94043	-44.680798
1.122354	2.136224	-0.341638	-83.15995	46.666313	41.405914	-0.108672	-0.046614	0.106561	-83.051285	46.712929	41.299355	0.567788	0.680618	-0.463008	-0.687631	0.082951	-0.721306	-0.452527	0.727928	0.515112	0.998367	0.057125	-0.000477	-0.057127	0.998332	-0.008341	0	0.008354	0.999965	246.712738	4311.623047	36.081043	0.003865	0.999964	-0.007514	85.083129	-46.085275	102.056634	-31.74362	-102.056633	-33.409504	8.68138E+11	8.68021E+13	2412	TrackerOperationMode_Track	-3.274918	0.478676	209.206924	4211.828613	1.820084	1304.014893	730.627625	1381.32666	1257.668701	1631.449341	853.314819	1506.261841	1057.137939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527796	0.683898	-0.503702	-0.715146	0.03786	-0.69795	-0.458256	0.728595	0.509068	247.030884	4268.947266	-44.674805
1.122378	2.136313	-0.341611	-83.160767	46.671516	41.406067	-0.108656	-0.0466	0.106574	-83.052116	46.718117	41.299496	0.56782	0.680554	-0.463063	-0.687632	0.082933	-0.721307	-0.452485	0.72799	0.515062	0.998367	0.057126	-0.000477	-0.057128	0.998332	-0.008339	0	0.008353	0.999965	246.720184	4311.632324	36.075302	0.003865	0.999964	-0.007514	85.084155	-46.087188	102.060494	-31.741949	-102.060493	-33.413738	8.68142E+11	8.68024E+13	2419	TrackerOperationMode_Track	-3.275002	0.478592	209.215668	4211.833984	1.810226	1303.920654	730.634888	1381.316162	1257.637695	1631.469971	853.289734	1506.236816	1057.077148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527826	0.683833	-0.503758	-0.715151	0.037845	-0.697945	-0.458213	0.728657	0.509019	247.044662	4268.952148	-44.680912
1.122396	2.136331	-0.341604	-83.160713	46.672905	41.405766	-0.108652	-0.046596	0.106577	-83.052063	46.719501	41.299187	0.567829	0.680536	-0.463078	-0.687634	0.082932	-0.721305	-0.45247	0.728006	0.515051	0.998367	0.057122	-0.000477	-0.057124	0.998332	-0.008339	0	0.008353	0.999965	246.697479	4311.618164	36.072945	0.003865	0.999964	-0.007514	85.084242	-46.08735	102.06082	-31.741245	-102.060822	-33.414623	8.68145E+11	8.68028E+13	2426	TrackerOperationMode_Track	-3.274719	0.478569	209.194138	4211.819336	1.807022	1303.897583	730.704407	1381.337402	1257.632935	1631.429688	853.335754	1506.309692	1057.075684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527839	0.683815	-0.50377	-0.715151	0.037848	-0.697945	-0.458198	0.728673	0.509008	247.024155	4268.9375	-44.683338
1.122291	2.136292	-0.341586	-83.159676	46.668484	41.410366	-0.108659	-0.046617	0.106572	-83.051018	46.715099	41.303795	0.567844	0.68059	-0.46298	-0.68757	0.082951	-0.721364	-0.452549	0.727953	0.515057	0.998367	0.057124	-0.000477	-0.057126	0.998332	-0.00834	0	0.008354	0.999965	246.711319	4311.638672	36.077759	0.003865	0.999964	-0.007514	85.0831	-46.085221	102.056525	-31.742302	-102.056526	-33.410683	8.68149E+11	8.68032E+13	2434	TrackerOperationMode_Track	-3.274879	0.47863	209.206879	4211.844238	1.815704	1304.120605	730.712402	1381.316162	1257.637695	1631.51062	853.333069	1506.290771	1057.093384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527856	0.68387	-0.503677	-0.715088	0.037862	-0.698008	-0.458277	0.728621	0.509013	247.028931	4268.967773	-44.674755
1.122314	2.136208	-0.341607	-83.158096	46.664799	41.409111	-0.10867	-0.046626	0.10656	-83.049423	46.711426	41.302551	0.567824	0.680634	-0.462939	-0.687574	0.082975	-0.721358	-0.452568	0.72791	0.515102	0.998367	0.057125	-0.000477	-0.057127	0.998332	-0.008339	0	0.008353	0.999965	246.712219	4311.638672	36.075565	0.003865	0.999964	-0.007514	85.081691	-46.082595	102.051228	-31.74258	-102.051231	-33.406799	8.68152E+11	8.68035E+13	2441	TrackerOperationMode_Track	-3.274895	0.4786	209.207779	4211.849609	1.81749	1304.093872	730.661011	1381.307495	1257.655273	1631.471436	853.301147	1506.272339	1057.093628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527836	0.683915	-0.503636	-0.715091	0.037884	-0.698005	-0.458296	0.728577	0.509058	247.026215	4268.972656	-44.676456
1.122346	2.136176	-0.341681	-83.161156	46.66341	41.404007	-0.108685	-0.046616	0.106552	-83.052475	46.710026	41.297455	0.567736	0.680656	-0.463016	-0.687669	0.082941	-0.721271	-0.452534	0.727893	0.515155	0.998367	0.057125	-0.000477	-0.057127	0.998332	-0.00834	0	0.008354	0.999965	246.714127	4311.617188	36.078194	0.003865	0.999964	-0.007514	85.083707	-46.086353	102.058809	-31.746105	-102.058807	-33.408634	8.68156E+11	8.68038E+13	2448	TrackerOperationMode_Track	-3.274933	0.478638	209.205673	4211.820801	1.818153	1304.01123	730.613342	1381.342407	1257.640137	1631.373169	853.34198	1506.242065	1057.14209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527741	0.683935	-0.503708	-0.715181	0.037848	-0.697914	-0.458263	0.72856	0.509112	247.029877	4268.936523	-44.68013
1.122306	2.136304	-0.341609	-83.161201	46.669273	41.408463	-0.108661	-0.04661	0.106573	-83.052536	46.715881	41.301891	0.567816	0.680582	-0.463025	-0.687609	0.082932	-0.72133	-0.452525	0.727963	0.515064	0.998367	0.057125	-0.000477	-0.057127	0.998332	-0.008342	0	0.008356	0.999965	246.711365	4311.608887	36.087223	0.003865	0.999964	-0.007514	85.084232	-46.087332	102.060784	-31.743359	-102.060783	-33.412594	8.68159E+11	8.68042E+13	2456	TrackerOperationMode_Track	-3.27491	0.47876	209.205582	4211.810547	1.822994	1303.967529	730.742554	1381.334351	1257.646362	1631.505005	853.37561	1506.277954	1057.095703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527826	0.683861	-0.50372	-0.715124	0.037841	-0.697972	-0.458255	0.72863	0.509019	247.031265	4268.931152	-44.668007
1.122328	2.136343	-0.341599	-83.161514	46.671787	41.408085	-0.108654	-0.046602	0.106579	-83.052864	46.718388	41.301506	0.567829	0.680551	-0.463055	-0.687614	0.082924	-0.721325	-0.452501	0.727993	0.515043	0.998367	0.057125	-0.000477	-0.057127	0.998332	-0.008342	0	0.008355	0.999965	246.713226	4311.624512	36.084511	0.003865	0.999964	-0.007514	85.084676	-46.088159	102.062452	-31.742476	-102.062454	-33.414574	8.68163E+11	8.68045E+13	2463	TrackerOperationMode_Track	-3.274925	0.478722	209.208206	4211.824219	1.818356	1304.001831	730.674988	1381.325684	1257.66394	1631.508179	853.339111	1506.238159	1057.121338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527838	0.683829	-0.503751	-0.715131	0.037835	-0.697965	-0.45823	0.72866	0.508999	247.03656	4268.944336	-44.671127
1.122338	2.136306	-0.341612	-83.161095	46.670135	41.407303	-0.108659	-0.046606	0.106573	-83.052429	46.716743	41.300732	0.567815	0.680571	-0.463043	-0.687621	0.082932	-0.721318	-0.452507	0.727973	0.515065	0.998367	0.057125	-0.000477	-0.057127	0.998332	-0.008341	0	0.008355	0.999965	246.713547	4311.616699	36.082432	0.003865	0.999964	-0.007514	85.084242	-46.08735	102.06082	-31.742863	-102.060822	-33.413086	8.68166E+11	8.68049E+13	2471	TrackerOperationMode_Track	-3.274933	0.478691	209.208221	4211.818359	1.817833	1304.058594	730.635925	1381.319824	1257.62207	1631.492676	853.317322	1506.271973	1057.103271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527823	0.68385	-0.503738	-0.715138	0.037842	-0.697959	-0.458236	0.72864	0.509021	247.0354	4268.937988	-44.673386
1.122336	2.13633	-0.341597	-83.16098	46.671398	41.408024	-0.108654	-0.046604	0.106577	-83.05233	46.717999	41.301449	0.567832	0.680555	-0.463045	-0.68761	0.082931	-0.721329	-0.452503	0.727988	0.515047	0.998367	0.057125	-0.000477	-0.057127	0.998332	-0.008341	0	0.008354	0.999965	246.714264	4311.609375	36.08075	0.003865	0.999964	-0.007514	85.084275	-46.087412	102.060945	-31.742168	-102.060944	-33.413834	8.6817E+11	8.68052E+13	2478	TrackerOperationMode_Track	-3.27494	0.478668	209.20961	4211.810547	1.815437	1304.050659	730.621277	1381.333374	1257.61438	1631.520874	853.299194	1506.226318	1057.086792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527841	0.683834	-0.503741	-0.715128	0.037842	-0.697969	-0.458232	0.728656	0.509003	247.03717	4268.930664	-44.674427
1.122355	2.136171	-0.34169	-83.161407	46.6633	41.403252	-0.108686	-0.046614	0.106551	-83.052719	46.709911	41.2967	0.567726	0.680658	-0.463025	-0.687681	0.082939	-0.72126	-0.452529	0.727891	0.515162	0.998367	0.057126	-0.000477	-0.057128	0.998332	-0.008341	0	0.008355	0.999965	246.717178	4311.640137	36.082668	0.003865	0.999964	-0.007514	85.083873	-46.086662	102.059433	-31.746393	-102.059433	-33.408787	8.68173E+11	8.68056E+13	2485	TrackerOperationMode_Track	-3.274963	0.478699	209.208344	4211.843262	1.822365	1304.014282	730.575562	1381.334351	1257.646362	1631.463135	853.308899	1506.298462	1057.052856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52773	0.683937	-0.503717	-0.715193	0.037844	-0.697902	-0.458258	0.728559	0.509118	247.033295	4268.958008	-44.676418
1.122324	2.136285	-0.341627	-83.161545	46.668629	41.406979	-0.108665	-0.046608	0.106569	-83.052872	46.71524	41.300407	0.567795	0.680591	-0.463038	-0.687631	0.082929	-0.721309	-0.452517	0.727955	0.515082	0.998367	0.057124	-0.000477	-0.057126	0.998332	-0.008341	0	0.008355	0.999965	246.709839	4311.632324	36.083611	0.003865	0.999964	-0.007514	85.084418	-46.087679	102.061484	-31.743982	-102.061485	-33.412472	8.68177E+11	8.6806E+13	2493	TrackerOperationMode_Track	-3.274872	0.478706	209.203461	4211.833008	1.819592	1304.037109	730.61908	1381.343628	1257.629272	1631.493408	853.312073	1506.191895	1057.130371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527804	0.683869	-0.503732	-0.715146	0.037839	-0.69795	-0.458246	0.728623	0.509038	247.030029	4268.95166	-44.672913
1.122352	2.136292	-0.341631	-83.161636	46.66967	41.405834	-0.108663	-0.046603	0.10657	-83.052979	46.71627	41.299263	0.567793	0.680578	-0.46306	-0.687646	0.082926	-0.721295	-0.452498	0.727968	0.515081	0.998367	0.057124	-0.000477	-0.057126	0.998332	-0.008342	0	0.008355	0.999965	246.707413	4311.630859	36.084339	0.003865	0.999964	-0.007514	85.084589	-46.087996	102.062123	-31.74361	-102.062126	-33.413273	8.6818E+11	8.68063E+13	2500	TrackerOperationMode_Track	-3.274841	0.478722	209.201416	4211.831055	1.819489	1303.946777	730.636658	1381.297974	1257.645752	1631.493896	853.298706	1506.259033	1057.073242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527801	0.683856	-0.503753	-0.71516	0.037837	-0.697936	-0.458228	0.728635	0.509037	247.02977	4268.94873	-44.673
1.122347	2.136288	-0.341628	-83.161392	46.669338	41.406181	-0.108663	-0.046605	0.10657	-83.052734	46.715942	41.29961	0.567796	0.680582	-0.46305	-0.687639	0.082929	-0.721301	-0.452504	0.727964	0.515082	0.998367	0.057125	-0.000477	-0.057127	0.998332	-0.008341	0	0.008355	0.999965	246.713913	4311.653809	36.082523	0.003865	0.999964	-0.007514	85.084388	-46.087622	102.061369	-31.743534	-102.061371	-33.412827	8.68184E+11	8.68066E+13	2507	TrackerOperationMode_Track	-3.27491	0.478691	209.207916	4211.85498	1.81818	1303.999878	730.67981	1381.370483	1257.654053	1631.471191	853.334229	1506.270508	1057.063843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527804	0.68386	-0.503744	-0.715154	0.037839	-0.697942	-0.458233	0.728631	0.509037	247.035568	4268.973145	-44.674351
