rvec[0]	rvec[1]	rvec[2]	Yaw Raw	Pitch Raw	Roll Raw	Yaw Error	Pitch Error	Roll Error	Yaw Comp	Pitch Comp	Roll Comp	fpinfc[0]	fpinfc[1]	fpinfc[2]	fpinfc[3]	fpinfc[4]	fpinfc[5]	fpinfc[6]	fpinfc[7]	fpinfc[8]	fbinft[0]	fbinft[1]	fbinft[2]	fbinft[3]	fbinft[4]	fbinft[5]	fbinft[6]	fbinft[7]	fbinft[8]	Before Comp. X	Before Comp. Y	Before Comp Z.	Retro Normal X	Retro Normal Y	Retro Normal Z	Combo angle (degree)	Error Lateral	Error Longitudinal	ADM comp in fb X	ADM comp in fb Y	ADM comp in fb Z	Tracker Timestamp	Camera Timestamp	Trigger Counter	Operation Mode	AZ	EL	X	Y	Z	CX1	CY1	CX2	CY2	CX3	CY3	CX4	CY4	CX5	CY5	CX6	CY6	CX7	CY7	CX8	CY8	CX9	CY9	CX10	CY10	CX11	CY11	CX12	CY12	CX13	CY13	CX14	CY14	CX15	CY15	CX16	CY16	CX17	CY17	fpinft[0]	fpinft[1]	fpinft[2]	fpinft[3]	fpinft[4]	fpinft[5]	fpinft[6]	fpinft[7]	fpinft[8]	TipX	TipY	TipZ	
0.851432	1.572342	-0.610963	-85.658279	10.142177	37.470154	-0.205940	-0.154988	0.025203	-85.452339	10.297164	37.444950	0.171290	0.980796	-0.093265	-0.782821	0.078011	-0.617337	-0.598206	0.178754	0.781151	0.998403	0.056483	-0.000435	-0.056485	0.998374	-0.007682	0.000000	0.007694	0.999970	243.831589	4309.851074	33.214394	0.003865	0.999964	-0.007514	85.433185	-46.740841	103.379063	-46.051514	-103.379066	-7.997767	863073461239	86295661095000	2024	TrackerOperationMode_Track	-3.238083	0.440842	192.017868	4209.302734	24.421459	1734.782593	721.220215	1492.368286	935.695374	1964.232910	950.100586	1730.322632	877.066833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127060	0.983559	-0.128325	-0.786628	0.021111	-0.617066	-0.604212	0.179348	0.776378	196.919800	4259.809082	-41.000492	
0.851422	1.572225	-0.611006	-85.657310	10.135989	37.468105	-0.205934	-0.155018	0.025197	-85.451370	10.291007	37.442909	0.171236	0.980814	-0.093177	-0.782845	0.078029	-0.617304	-0.598190	0.178648	0.781187	0.998403	0.056487	-0.000435	-0.056489	0.998374	-0.007680	0.000000	0.007692	0.999970	243.847595	4309.851074	33.207527	0.003865	0.999964	-0.007514	85.432162	-46.738916	103.375180	-46.050476	-103.375183	-7.992482	863076794386	86295994402000	2031	TrackerOperationMode_Track	-3.238289	0.440750	192.034760	4209.306641	24.420071	1734.614990	721.168823	1492.224365	935.670227	1964.227173	950.071350	1730.398682	877.059204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127002	0.983578	-0.128238	-0.786651	0.021126	-0.617037	-0.604195	0.179243	0.776416	196.929321	4259.810547	-41.004383	
0.851394	1.572307	-0.610933	-85.657135	10.139735	37.472359	-0.205950	-0.155000	0.025198	-85.451187	10.294735	37.447163	0.171284	0.980802	-0.093213	-0.782796	0.078032	-0.617367	-0.598241	0.178712	0.781134	0.998403	0.056485	-0.000435	-0.056487	0.998374	-0.007682	0.000000	0.007694	0.999970	243.838913	4309.858887	33.213879	0.003865	0.999964	-0.007514	85.431997	-46.738604	103.374551	-46.049648	-103.374550	-7.995442	863080603726	86296375347000	2039	TrackerOperationMode_Track	-3.238167	0.440842	192.027161	4209.314941	24.423304	1734.805176	721.254150	1492.316772	935.690247	1964.262329	950.110168	1730.344360	877.100586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127054	0.983566	-0.128276	-0.786603	0.021130	-0.617098	-0.604246	0.179307	0.776360	196.924957	4259.823730	-40.996994	
0.851491	1.572289	-0.610992	-85.656731	10.140968	37.466709	-0.205921	-0.154989	0.025205	-85.450813	10.295957	37.441505	0.171293	0.980798	-0.093243	-0.782855	0.078038	-0.617291	-0.598162	0.178733	0.781190	0.998403	0.056486	-0.000435	-0.056488	0.998374	-0.007681	0.000000	0.007693	0.999970	243.843979	4309.858887	33.209999	0.003865	0.999964	-0.007514	85.431689	-46.738026	103.373385	-46.048908	-103.373383	-7.996324	863083936874	86296708659000	2046	TrackerOperationMode_Track	-3.238235	0.440781	192.032913	4209.316406	24.418661	1734.719849	721.022766	1492.282593	935.703857	1964.180420	950.051025	1730.293579	877.078125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127059	0.983562	-0.128302	-0.786663	0.021135	-0.617021	-0.604167	0.179328	0.776418	196.932877	4259.818848	-41.006454	
0.851487	1.572315	-0.610970	-85.656616	10.142247	37.467892	-0.205925	-0.154982	0.025205	-85.450691	10.297229	37.442684	0.171309	0.980794	-0.093255	-0.782841	0.078039	-0.617309	-0.598175	0.178755	0.781174	0.998403	0.056486	-0.000435	-0.056487	0.998374	-0.007681	0.000000	0.007693	0.999970	243.841934	4309.866699	33.209049	0.003865	0.999964	-0.007514	85.431582	-46.737825	103.372979	-46.048531	-103.372978	-7.997318	863087746414	86297089594000	2054	TrackerOperationMode_Track	-3.238205	0.440773	192.031311	4209.324219	24.416733	1734.670898	721.218323	1492.357788	935.767334	1964.288696	950.128540	1730.410034	877.147400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127076	0.983558	-0.128315	-0.786650	0.021137	-0.617037	-0.604180	0.179350	0.776402	196.932388	4259.828125	-41.007233	
0.851424	1.572300	-0.610909	-85.655350	10.140390	37.472233	-0.205944	-0.154992	0.025199	-85.449402	10.295382	37.447033	0.171315	0.980798	-0.093203	-0.782791	0.078062	-0.617369	-0.598238	0.178723	0.781133	0.998403	0.056487	-0.000435	-0.056489	0.998374	-0.007681	0.000000	0.007693	0.999970	243.848740	4309.872070	33.211754	0.003865	0.999964	-0.007514	85.430250	-46.735317	103.367921	-46.046318	-103.367920	-7.995419	863091079561	86297422922000	2061	TrackerOperationMode_Track	-3.238289	0.440804	192.040466	4209.334961	24.421322	1734.757080	721.286987	1492.302856	935.702454	1964.224487	950.075378	1730.387939	877.072998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127084	0.983564	-0.128267	-0.786601	0.021158	-0.617100	-0.604243	0.179318	0.776361	196.937592	4259.843750	-40.999058	
0.851427	1.572340	-0.610903	-85.656029	10.142428	37.472588	-0.205945	-0.154983	0.025201	-85.450089	10.297411	37.447388	0.171327	0.980792	-0.093237	-0.782788	0.078050	-0.617374	-0.598239	0.178758	0.781125	0.998403	0.056488	-0.000435	-0.056490	0.998374	-0.007682	0.000000	0.007694	0.999970	243.853821	4309.873535	33.215576	0.003865	0.999964	-0.007514	85.430947	-46.736630	103.370568	-46.047329	-103.370567	-7.997272	863094412709	86297756234000	2068	TrackerOperationMode_Track	-3.238358	0.440857	192.044281	4209.333496	24.423174	1734.680542	721.257935	1492.243408	935.710144	1964.229248	950.108154	1730.336548	877.098999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127095	0.983558	-0.128302	-0.786597	0.021145	-0.617104	-0.604244	0.179353	0.776351	196.944321	4259.842773	-40.996628	
0.851464	1.572392	-0.610892	-85.656029	10.145949	37.472088	-0.205939	-0.154963	0.025206	-85.450096	10.300912	37.446880	0.171363	0.980782	-0.093286	-0.782790	0.078049	-0.617371	-0.598226	0.178818	0.781121	0.998403	0.056488	-0.000435	-0.056489	0.998374	-0.007680	0.000000	0.007693	0.999970	243.849838	4309.858398	33.208202	0.003865	0.999964	-0.007514	85.431006	-46.736739	103.370789	-46.046944	-103.370789	-8.000114	863098222048	86298137177000	2076	TrackerOperationMode_Track	-3.238319	0.440765	192.040741	4209.318359	24.413120	1734.699829	721.281311	1492.294800	935.786438	1964.231079	950.094299	1730.327881	877.126831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127131	0.983547	-0.128350	-0.786603	0.021145	-0.617097	-0.604230	0.179413	0.776349	196.944870	4259.827148	-41.006832	
0.851402	1.572368	-0.610857	-85.655518	10.143431	37.475388	-0.205956	-0.154978	0.025200	-85.449562	10.298409	37.450188	0.171349	0.980789	-0.093236	-0.782755	0.078059	-0.617415	-0.598275	0.178775	0.781093	0.998403	0.056486	-0.000435	-0.056488	0.998374	-0.007681	0.000000	0.007693	0.999970	243.842270	4309.858887	33.208702	0.003865	0.999964	-0.007514	85.430420	-46.735637	103.368566	-46.046207	-103.368568	-7.997916	863101555396	86298470522000	2083	TrackerOperationMode_Track	-3.238220	0.440773	192.034195	4209.320801	24.415821	1734.798096	721.346741	1492.282104	935.718079	1964.239014	950.099854	1730.386719	877.093201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127121	0.983554	-0.128302	-0.786566	0.021156	-0.617143	-0.604279	0.179370	0.776320	196.934296	4259.833496	-41.001537	
0.851498	1.572348	-0.610933	-85.655754	10.144443	37.469105	-0.205926	-0.154969	0.025207	-85.449837	10.299412	37.443901	0.171346	0.980786	-0.093272	-0.782823	0.078054	-0.617329	-0.598188	0.178792	0.781156	0.998403	0.056485	-0.000434	-0.056487	0.998374	-0.007680	0.000000	0.007692	0.999970	243.841064	4309.858887	33.204700	0.003865	0.999964	-0.007514	85.430754	-46.736266	103.369835	-46.046688	-103.369835	-7.998822	863105364736	86298851430000	2091	TrackerOperationMode_Track	-3.238197	0.440712	192.032471	4209.319824	24.411015	1734.818726	721.192932	1492.406494	935.674194	1964.288452	950.035095	1730.398682	877.046997	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127114	0.983551	-0.128332	-0.786635	0.021152	-0.617056	-0.604191	0.179387	0.776385	196.935074	4259.825195	-41.011730	
0.851378	1.572138	-0.611098	-85.659737	10.129908	37.465500	-0.205934	-0.155055	0.025192	-85.453804	10.284962	37.440308	0.171135	0.980836	-0.093129	-0.782886	0.077989	-0.617258	-0.598166	0.178544	0.781229	0.998403	0.056487	-0.000435	-0.056489	0.998374	-0.007681	0.000000	0.007693	0.999970	243.847565	4309.851074	33.210800	0.003865	0.999964	-0.007514	85.434497	-46.743309	103.384043	-46.055656	-103.384041	-7.988328	863108697883	86299184756000	2098	TrackerOperationMode_Track	-3.238289	0.440796	192.029053	4209.298340	24.427349	1734.626587	721.078979	1492.212036	935.712219	1964.230713	950.096008	1730.321655	877.002258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.126899	0.983598	-0.128187	-0.786685	0.021085	-0.616994	-0.604171	0.179139	0.776457	196.919266	4259.798828	-40.999958	
0.851384	1.572221	-0.610936	-85.655373	10.135292	37.472073	-0.205948	-0.155020	0.025193	-85.449425	10.290312	37.446880	0.171261	0.980814	-0.093135	-0.782797	0.078063	-0.617361	-0.598246	0.178636	0.781147	0.998403	0.056487	-0.000435	-0.056489	0.998374	-0.007683	0.000000	0.007696	0.999970	243.851013	4309.881348	33.221348	0.003865	0.999964	-0.007514	85.430202	-46.735227	103.367739	-46.046936	-103.367737	-7.991317	863112031031	86299518075000	2105	TrackerOperationMode_Track	-3.238312	0.440933	192.042099	4209.344238	24.434784	1734.703979	721.255310	1492.223999	935.680054	1964.212646	950.095154	1730.385864	877.079041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127030	0.983579	-0.128199	-0.786602	0.021158	-0.617098	-0.604252	0.179231	0.776373	196.933472	4259.853027	-40.986145	
0.851447	1.572354	-0.610916	-85.656395	10.143504	37.471508	-0.205940	-0.154977	0.025203	-85.450462	10.298481	37.446304	0.171331	0.980790	-0.093259	-0.782800	0.078043	-0.617360	-0.598222	0.178776	0.781133	0.998403	0.056488	-0.000435	-0.056490	0.998374	-0.007682	0.000000	0.007694	0.999970	243.851868	4309.865723	33.214333	0.003865	0.999964	-0.007514	85.431341	-46.737371	103.372064	-46.047905	-103.372063	-7.998257	863115840371	86299899020000	2113	TrackerOperationMode_Track	-3.238342	0.440842	192.041687	4209.324219	24.420961	1734.708496	721.370544	1492.367554	935.765564	1964.364868	950.132080	1730.446411	877.108582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127099	0.983554	-0.128323	-0.786610	0.021138	-0.617089	-0.604228	0.179371	0.776360	196.943466	4259.832520	-40.999680	
0.851530	1.572497	-0.610894	-85.657158	10.152736	37.470444	-0.205928	-0.154928	0.025216	-85.451225	10.307663	37.445229	0.171415	0.980762	-0.093395	-0.782806	0.078028	-0.617354	-0.598190	0.178934	0.781122	0.998403	0.056485	-0.000435	-0.056486	0.998374	-0.007683	0.000000	0.007695	0.999970	243.837646	4309.858887	33.218582	0.003865	0.999964	-0.007514	85.432229	-46.739041	103.375431	-46.048267	-103.375435	-8.005935	863119173718	86300232330000	2120	TrackerOperationMode_Track	-3.238159	0.440903	192.027237	4209.313965	24.417397	1734.727905	721.255798	1492.407349	935.759216	1964.329712	950.100159	1730.329468	877.101624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127184	0.983526	-0.128457	-0.786620	0.021126	-0.617076	-0.604196	0.179529	0.776348	196.940277	4259.821289	-41.003151	
0.851505	1.572477	-0.610901	-85.657509	10.151097	37.470898	-0.205932	-0.154938	0.025213	-85.451584	10.306035	37.445683	0.171394	0.980768	-0.093375	-0.782804	0.078022	-0.617358	-0.598200	0.178906	0.781121	0.998403	0.056484	-0.000435	-0.056486	0.998374	-0.007684	0.000000	0.007696	0.999970	243.835342	4309.858887	33.224369	0.003865	0.999964	-0.007514	85.432552	-46.739650	103.376660	-46.049099	-103.376663	-8.004724	863122983058	86300613265000	2128	TrackerOperationMode_Track	-3.238121	0.440971	192.024109	4209.312988	24.424263	1734.593018	721.216492	1492.253662	935.734619	1964.326782	950.131409	1730.374634	877.131470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127164	0.983531	-0.128437	-0.786615	0.021121	-0.617082	-0.604207	0.179501	0.776347	196.935471	4259.820801	-40.996010	
0.851489	1.572419	-0.610925	-85.657379	10.147659	37.470169	-0.205932	-0.154956	0.025210	-85.451454	10.302615	37.444958	0.171359	0.980778	-0.093330	-0.782814	0.078025	-0.617345	-0.598196	0.178847	0.781137	0.998403	0.056484	-0.000435	-0.056485	0.998374	-0.007680	0.000000	0.007693	0.999970	243.832642	4309.851562	33.208538	0.003865	0.999964	-0.007514	85.432384	-46.739333	103.376022	-46.049263	-103.376022	-8.001912	863126316206	86300946585000	2135	TrackerOperationMode_Track	-3.238098	0.440765	192.021317	4209.306152	24.411617	1734.655762	721.185974	1492.293335	935.665710	1964.215576	950.079834	1730.330688	877.083313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127129	0.983542	-0.128390	-0.786626	0.021125	-0.617069	-0.604200	0.179442	0.776365	196.928741	4259.812988	-41.009823	
0.851411	1.572387	-0.610902	-85.657524	10.144282	37.473434	-0.205951	-0.154976	0.025203	-85.451576	10.299258	37.448231	0.171327	0.980789	-0.093276	-0.782782	0.078024	-0.617386	-0.598247	0.178789	0.781111	0.998404	0.056480	-0.000435	-0.056481	0.998374	-0.007682	0.000000	0.007694	0.999970	243.816284	4309.867676	33.213112	0.003865	0.999964	-0.007514	85.432432	-46.739423	103.376204	-46.049824	-103.376205	-7.999225	863129649353	86301279904000	2142	TrackerOperationMode_Track	-3.237862	0.440826	192.004791	4209.321777	24.418768	1734.635620	721.270081	1492.230103	935.642456	1964.218262	950.132568	1730.301392	877.069702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127103	0.983552	-0.128336	-0.786590	0.021127	-0.617114	-0.604252	0.179384	0.776338	196.907669	4259.832031	-41.000137	
0.851486	1.572377	-0.610970	-85.658157	10.145259	37.468296	-0.205928	-0.154969	0.025209	-85.452225	10.300228	37.443089	0.171320	0.980787	-0.093311	-0.782838	0.078013	-0.617315	-0.598175	0.178806	0.781163	0.998403	0.056482	-0.000435	-0.056484	0.998374	-0.007683	0.000000	0.007695	0.999970	243.828552	4309.875000	33.219639	0.003865	0.999964	-0.007514	85.433128	-46.740733	103.378845	-46.050980	-103.378845	-8.000217	863133458893	86301660842000	2150	TrackerOperationMode_Track	-3.238022	0.440910	192.015488	4209.326660	24.424131	1734.778198	721.279663	1492.434326	935.838745	1964.415649	950.121033	1730.460083	877.109375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127090	0.983549	-0.128369	-0.786646	0.021113	-0.617043	-0.604182	0.179401	0.776389	196.921127	4259.831055	-40.999046	
0.851379	1.572356	-0.610888	-85.656960	10.142053	37.474861	-0.205959	-0.154988	0.025198	-85.451004	10.297040	37.449661	0.171314	0.980795	-0.093235	-0.782766	0.078034	-0.617404	-0.598271	0.178751	0.781102	0.998403	0.056488	-0.000434	-0.056490	0.998374	-0.007679	0.000000	0.007691	0.999970	243.851807	4309.844727	33.201797	0.003865	0.999964	-0.007514	85.431826	-46.738282	103.373902	-46.049007	-103.373901	-7.997250	863136792041	86301994177000	2157	TrackerOperationMode_Track	-3.238358	0.440674	192.040405	4209.301758	24.409721	1734.721191	721.323608	1492.229370	935.676147	1964.152954	950.062500	1730.296265	877.051392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127084	0.983559	-0.128302	-0.786577	0.021130	-0.617131	-0.604274	0.179346	0.776330	196.940399	4259.813477	-41.008316	
0.851396	1.572414	-0.610859	-85.656853	10.145498	37.475765	-0.205959	-0.154970	0.025202	-85.450897	10.300467	37.450562	0.171353	0.980784	-0.093278	-0.782754	0.078035	-0.617420	-0.598277	0.178810	0.781084	0.998404	0.056481	-0.000435	-0.056483	0.998374	-0.007681	0.000000	0.007694	0.999970	243.821945	4309.845703	33.212337	0.003865	0.999964	-0.007514	85.431763	-46.738165	103.373665	-46.048409	-103.373665	-7.999995	863140601381	86302375103000	2165	TrackerOperationMode_Track	-3.237961	0.440819	192.011841	4209.302734	24.417257	1734.802490	721.337585	1492.263062	935.760498	1964.335571	950.121155	1730.369507	877.107849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127128	0.983548	-0.128341	-0.786564	0.021137	-0.617147	-0.604281	0.179405	0.776311	196.915176	4259.815918	-40.999512	
0.851413	1.572496	-0.610822	-85.657051	10.150135	37.477146	-0.205961	-0.154945	0.025206	-85.451088	10.305080	37.451939	0.171401	0.980770	-0.093338	-0.782736	0.078031	-0.617443	-0.598287	0.178889	0.781058	0.998403	0.056487	-0.000435	-0.056489	0.998374	-0.007681	0.000000	0.007694	0.999970	243.848999	4309.866211	33.212284	0.003865	0.999964	-0.007514	85.432003	-46.738615	103.374573	-46.048210	-103.374573	-8.003791	863143934528	86302708430000	2172	TrackerOperationMode_Track	-3.238297	0.440811	192.038452	4209.322266	24.413414	1734.706787	721.382996	1492.263794	935.730896	1964.280762	950.169189	1730.291748	877.149170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127172	0.983534	-0.128406	-0.786549	0.021127	-0.617166	-0.604291	0.179484	0.776285	196.947296	4259.836914	-41.001686	
0.851446	1.572577	-0.610786	-85.656914	10.155196	37.477886	-0.205959	-0.154918	0.025212	-85.450951	10.310114	37.452675	0.171456	0.980754	-0.093403	-0.782723	0.078032	-0.617459	-0.598287	0.178976	0.781038	0.998403	0.056488	-0.000434	-0.056489	0.998374	-0.007678	0.000000	0.007690	0.999970	243.850693	4309.865234	33.196632	0.003865	0.999964	-0.007514	85.431931	-46.738480	103.374300	-46.047371	-103.374298	-8.007828	863147743868	86303089365000	2180	TrackerOperationMode_Track	-3.238319	0.440605	192.040970	4209.321777	24.394100	1734.646484	721.350281	1492.166504	935.769592	1964.250732	950.094666	1730.241943	877.119507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127228	0.983518	-0.128472	-0.786542	0.021129	-0.617175	-0.604289	0.179571	0.776267	196.955338	4259.837402	-41.020016	
0.851438	1.572559	-0.610826	-85.658218	10.153829	37.476509	-0.205958	-0.154927	0.025212	-85.452263	10.308756	37.451302	0.171422	0.980760	-0.093403	-0.782743	0.078010	-0.617437	-0.598271	0.178953	0.781056	0.998403	0.056487	-0.000435	-0.056488	0.998374	-0.007682	0.000000	0.007694	0.999970	243.844925	4309.834961	33.215828	0.003865	0.999964	-0.007514	85.433216	-46.740898	103.379178	-46.049946	-103.379181	-8.007131	863151077215	86303422667000	2187	TrackerOperationMode_Track	-3.238274	0.440865	192.032440	4209.286621	24.413486	1734.589478	721.380432	1492.185791	935.791199	1964.242432	950.121948	1730.258301	877.099548	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127194	0.983523	-0.128470	-0.786557	0.021106	-0.617157	-0.604276	0.179548	0.776282	196.946625	4259.800781	-41.001728	
0.851386	1.572374	-0.610877	-85.656830	10.143186	37.475151	-0.205958	-0.154982	0.025200	-85.450874	10.298168	37.449951	0.171328	0.980791	-0.093248	-0.782762	0.078036	-0.617409	-0.598273	0.178771	0.781096	0.998403	0.056487	-0.000435	-0.056488	0.998374	-0.007682	0.000000	0.007694	0.999970	243.845673	4309.858398	33.215893	0.003865	0.999964	-0.007514	85.431710	-46.738065	103.373463	-46.048634	-103.373466	-7.998124	863154886555	86303803614000	2195	TrackerOperationMode_Track	-3.238258	0.440865	192.034836	4209.315918	24.422604	1734.697144	721.223572	1492.133179	935.675476	1964.158569	950.080627	1730.295410	877.088196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127099	0.983555	-0.128314	-0.786571	0.021133	-0.617138	-0.604278	0.179366	0.776322	196.935883	4259.828125	-40.994900	
0.851427	1.572284	-0.610985	-85.657814	10.139102	37.469090	-0.205937	-0.155003	0.025200	-85.451874	10.294105	37.443890	0.171263	0.980805	-0.093222	-0.782834	0.078020	-0.617320	-0.598198	0.178701	0.781169	0.998403	0.056494	-0.000434	-0.056496	0.998373	-0.007678	0.000000	0.007690	0.999970	243.879105	4309.864746	33.198563	0.003865	0.999964	-0.007514	85.432694	-46.739916	103.377198	-46.051033	-103.377197	-7.995146	863158219703	86304136938000	2202	TrackerOperationMode_Track	-3.238701	0.440636	192.064880	4209.318848	24.408634	1734.580322	721.036682	1492.124878	935.592163	1964.144165	950.064514	1730.259888	877.008423	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127023	0.983569	-0.128287	-0.786643	0.021110	-0.617047	-0.604200	0.179296	0.776399	196.963623	4259.823730	-41.014736	
