Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-3.100769	10.705894	158.326706	2922.691895	553.369934																				
TrackerOperationMode_Track	-3.100845	10.705826	158.332306	2922.721191	553.371826																				
TrackerOperationMode_Track	-3.100845	10.705811	158.332382	2922.721436	553.371399																				
TrackerOperationMode_Track	-3.100845	10.705826	158.331039	2922.703857	553.368591																				
TrackerOperationMode_Track	-3.100845	10.705811	158.33226	2922.721436	553.37146																				
TrackerOperationMode_Track	-3.100861	10.705841	158.332199	2922.703857	553.369263																				
TrackerOperationMode_Track	-3.100891	10.705849	158.335144	2922.734131	553.375427																				
TrackerOperationMode_Track	-3.10096	10.705826	158.336868	2922.703369	553.368835																				
TrackerOperationMode_Track	-3.10096	10.705811	158.336929	2922.705566	553.36853																				
TrackerOperationMode_Track	-3.100914	10.705811	158.33403	2922.692383	553.365479																				
TrackerOperationMode_Track	-3.100929	10.705772	158.335587	2922.704346	553.366028																				
TrackerOperationMode_Track	-3.100945	10.705719	158.337982	2922.735352	553.368774																				
TrackerOperationMode_Track	-3.100975	10.705696	158.338882	2922.718262	553.364746																				
TrackerOperationMode_Track	-3.100983	10.705704	158.339401	2922.7229	553.365784																				
TrackerOperationMode_Track	-3.100975	10.705719	158.339386	2922.736084	553.368958																				
TrackerOperationMode_Track	-3.100952	10.705788	158.336105	2922.692383	553.364563																				
TrackerOperationMode_Track	-3.10083	10.705856	158.33223	2922.736084	553.376282																				
TrackerOperationMode_Track	-3.100769	10.706001	158.328278	2922.720703	553.38092																				
TrackerOperationMode_Track	-3.100769	10.706078	158.327408	2922.70459	553.38208																				
TrackerOperationMode_Track	-3.100739	10.706062	158.325851	2922.704834	553.381287																				
TrackerOperationMode_Track	-3.100677	10.706024	158.322647	2922.703613	553.378967																				
TrackerOperationMode_Track	-3.100677	10.706001	158.322052	2922.692383	553.375732																				
TrackerOperationMode_Track	-3.100677	10.706047	158.321182	2922.676514	553.375																				
TrackerOperationMode_Track	-3.100677	10.706085	158.323334	2922.716309	553.384583																				
TrackerOperationMode_Track	-3.100716	10.706108	158.324219	2922.703369	553.383301																				
TrackerOperationMode_Track	-3.100716	10.706093	158.324127	2922.70166	553.382385																				
TrackerOperationMode_Track	-3.100677	10.706093	158.322662	2922.703857	553.382751																				
TrackerOperationMode_Track	-3.100708	10.706078	158.324844	2922.715088	553.384277																				
TrackerOperationMode_Track	-3.100723	10.706062	158.325165	2922.703857	553.381042																				
TrackerOperationMode_Track	-3.100769	10.706024	158.326508	2922.690674	553.376465																				
TrackerOperationMode_Track	-3.100769	10.705994	158.327103	2922.704346	553.377258																				
TrackerOperationMode_Track	-3.100784	10.705963	158.329239	2922.719971	553.378967																				
TrackerOperationMode_Track	-3.100761	10.705971	158.327667	2922.716064	553.378479																				
TrackerOperationMode_Track	-3.1008	10.705948	158.329926	2922.719238	553.377991																				
TrackerOperationMode_Track	-3.100784	10.705917	158.329315	2922.720459	553.376648																				
TrackerOperationMode_Track	-3.1008	10.705887	158.328888	2922.705322	553.372314																				
TrackerOperationMode_Track	-3.100792	10.705872	158.328781	2922.705566	553.371643																				
TrackerOperationMode_Track	-3.100784	10.705894	158.328918	2922.716797	553.374573																				
TrackerOperationMode_Track	-3.100769	10.705978	158.326721	2922.691895	553.374329																				
TrackerOperationMode_Track	-3.100777	10.705948	158.327896	2922.703613	553.375305																				
TrackerOperationMode_Track	-3.1008	10.705956	158.328323	2922.692139	553.37323																				
TrackerOperationMode_Track	-3.1008	10.70594	158.328049	2922.689453	553.371826																				
TrackerOperationMode_Track	-3.100784	10.705933	158.328918	2922.717529	553.376526																				
TrackerOperationMode_Track	-3.100777	10.705925	158.327881	2922.706055	553.373962																				
