Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-1.930458	13.747955	105.645645	3134.358887	767.289551	1749.918457	382.320312	1720.832153	707.74115	1839.566284	1003.664307	1600.250977	990.89856	4.197068	2.793787	-2.970194	0.995448	0.087312	0.038214	-0.071302	0.948292	-0.309285	-0.063242	0.305153	0.950201
TrackerOperationMode_Track	-1.930679	13.748131	105.65712	3134.341309	767.295654	1749.906494	382.341461	1720.870117	707.783203	1839.567749	1003.64978	1600.306763	990.926758	4.202984	2.790084	-2.96356	0.99546	0.087199	0.038144	-0.07121	0.948267	-0.309385	-0.063149	0.305264	0.950171
TrackerOperationMode_Track	-1.930428	13.748146	105.642365	3134.314697	767.289917	1749.878784	382.33847	1720.844849	707.921021	1839.563843	1003.671448	1600.175903	991.016785	4.227459	2.793505	-2.956673	0.995468	0.087096	0.03819	-0.071071	0.948144	-0.309793	-0.063191	0.305674	0.950037
TrackerOperationMode_Track	-1.931297	13.747932	105.690506	3134.340576	767.284363	1749.937256	382.217651	1720.910156	707.762878	1839.602173	1003.580017	1600.383179	990.908264	4.216627	2.787431	-2.963315	0.995462	0.087211	0.038087	-0.071224	0.948193	-0.309608	-0.063115	0.30549	0.950101
TrackerOperationMode_Track	-1.931046	13.748024	105.676445	3134.330566	767.287048	1749.969727	382.187836	1720.903687	707.712219	1839.593506	1003.600281	1600.357666	990.867065	4.210022	2.79195	-2.966419	0.995454	0.087262	0.038171	-0.071254	0.948226	-0.309501	-0.063202	0.305374	0.950133
TrackerOperationMode_Track	-1.930443	13.74807	105.643234	3134.315674	767.285461	1749.747681	382.371674	1720.767578	707.776611	1839.494873	1003.628845	1600.163452	990.91095	4.199915	2.785595	-2.957309	0.995474	0.087079	0.03807	-0.071122	0.948291	-0.309331	-0.063037	0.305224	0.950192
TrackerOperationMode_Track	-1.930603	13.747955	105.652267	3134.316406	767.279053	1749.908936	382.245392	1720.869873	707.769897	1839.605713	1003.682129	1600.236938	990.919312	4.208611	2.791295	-2.961146	0.995463	0.087161	0.038162	-0.071162	0.948241	-0.309476	-0.063161	0.305356	0.950141
TrackerOperationMode_Track	-1.930954	13.747879	105.671623	3134.331787	767.278564	1749.91748	382.279968	1720.838745	707.767883	1839.561646	1003.571594	1600.203369	990.910889	4.212	2.796123	-2.9647	0.995453	0.087237	0.038242	-0.071206	0.948219	-0.309533	-0.063265	0.305403	0.950119
TrackerOperationMode_Track	-1.930855	13.748146	105.665375	3134.300781	767.286377	1749.841187	382.369934	1720.802612	707.812195	1839.566528	1003.654968	1600.172363	990.960632	4.204137	2.790363	-2.963701	0.99546	0.087206	0.038148	-0.071214	0.94826	-0.309405	-0.063156	0.305283	0.950165
TrackerOperationMode_Track	-1.930649	13.747993	105.654106	3134.3125	767.280701	1749.971558	382.24118	1720.984863	707.779846	1839.651489	1003.646973	1600.437012	990.891907	4.21449	2.785824	-2.956351	0.995474	0.087076	0.038063	-0.071105	0.948214	-0.309572	-0.063048	0.305465	0.950114
TrackerOperationMode_Track	-1.931625	13.748123	105.707489	3134.309082	767.287659	1749.855591	382.321259	1720.919922	707.781555	1839.594238	1003.69281	1600.30542	990.901917	4.202549	2.784052	-2.948299	0.995487	0.086942	0.038035	-0.070999	0.948286	-0.309376	-0.062966	0.30528	0.950179
TrackerOperationMode_Track	-1.930771	13.748108	105.660942	3134.316406	767.288452	1750.008179	382.428711	1720.94519	707.819031	1839.694092	1003.653809	1600.359619	990.972778	4.199145	2.79149	-2.96862	0.995452	0.087288	0.038171	-0.071291	0.948281	-0.309322	-0.063197	0.305194	0.950191
TrackerOperationMode_Track	-1.930771	13.748055	105.661377	3134.32959	767.288452	1749.947388	382.341705	1720.920776	707.847168	1839.607056	1003.674133	1600.257568	990.933044	4.215244	2.794271	-2.955122	0.995469	0.087067	0.038209	-0.071051	0.948212	-0.309589	-0.063185	0.305472	0.950102
TrackerOperationMode_Track	-1.931046	13.748222	105.675858	3134.312744	767.294006	1749.893677	382.403992	1720.889771	707.855103	1839.619507	1003.73584	1600.352905	991.025574	4.201203	2.784208	-2.963562	0.995464	0.087197	0.038041	-0.071241	0.948274	-0.309355	-0.063048	0.305242	0.950185
TrackerOperationMode_Track	-1.930923	13.748108	105.668762	3134.286865	767.281128	1749.812378	382.362396	1720.862549	707.767029	1839.61731	1003.605347	1600.232544	990.905457	4.200171	2.782725	-2.954221	0.99548	0.08703	0.038017	-0.071091	0.948292	-0.309336	-0.062973	0.305235	0.950193
