Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-3.561241	-0.736267	193.85759	3114.905762	-40.107136																				
TrackerOperationMode_Track	-3.561234	-0.736267	193.857117	3114.904785	-40.107079																				
TrackerOperationMode_Track	-3.561234	-0.736275	193.857452	3114.905762	-40.107517																				
TrackerOperationMode_Track	-3.561241	-0.736275	193.858078	3114.904785	-40.107735																				
TrackerOperationMode_Track	-3.561249	-0.736282	193.857697	3114.89209	-40.107952																				
TrackerOperationMode_Track	-3.561279	-0.736282	193.859863	3114.904541	-40.107956																				
TrackerOperationMode_Track	-3.561287	-0.73629	193.860291	3114.904541	-40.108368																				
TrackerOperationMode_Track	-3.561287	-0.73629	193.860275	3114.906494	-40.108299																				
TrackerOperationMode_Track	-3.561295	-0.73629	193.86055	3114.904541	-40.108414																				
TrackerOperationMode_Track	-3.561287	-0.736221	193.860153	3114.906494	-40.104519																				
TrackerOperationMode_Track	-3.561287	-0.736198	193.859909	3114.902588	-40.103485																				
TrackerOperationMode_Track	-3.561287	-0.736267	193.859619	3114.895996	-40.106956																				
TrackerOperationMode_Track	-3.561302	-0.736305	193.859695	3114.879395	-40.108597																				
TrackerOperationMode_Track	-3.561302	-0.736267	193.860367	3114.888184	-40.107033																				
TrackerOperationMode_Track	-3.561302	-0.736305	193.861389	3114.904541	-40.109169																				
TrackerOperationMode_Track	-3.561302	-0.736298	193.861435	3114.905518	-40.108818																				
TrackerOperationMode_Track	-3.561302	-0.736313	193.860352	3114.888184	-40.10939																				
TrackerOperationMode_Track	-3.56131	-0.736305	193.860809	3114.891113	-40.108795																				
TrackerOperationMode_Track	-3.56134	-0.736305	193.863266	3114.903564	-40.109215																				
TrackerOperationMode_Track	-3.56134	-0.736328	193.861282	3114.876221	-40.110043																				
TrackerOperationMode_Track	-3.561409	-0.73632	193.866791	3114.904297	-40.109989																				
TrackerOperationMode_Track	-3.561462	-0.736351	193.868423	3114.879395	-40.111397																				
TrackerOperationMode_Track	-3.561462	-0.736313	193.869781	3114.901123	-40.109344																				
TrackerOperationMode_Track	-3.561508	-0.73632	193.872574	3114.905762	-40.109962																				
TrackerOperationMode_Track	-3.561493	-0.736336	193.870636	3114.890381	-40.110916																				
TrackerOperationMode_Track	-3.56147	-0.736282	193.869415	3114.888428	-40.107723																				
TrackerOperationMode_Track	-3.561478	-0.736305	193.870728	3114.904785	-40.10918																				
TrackerOperationMode_Track	-3.56144	-0.73629	193.868057	3114.893311	-40.108032																				
TrackerOperationMode_Track	-3.56147	-0.73632	193.86972	3114.893311	-40.109509																				
TrackerOperationMode_Track	-3.56147	-0.736305	193.869598	3114.891357	-40.108967																				
TrackerOperationMode_Track	-3.56144	-0.73629	193.866959	3114.875732	-40.107918																				
TrackerOperationMode_Track	-3.56144	-0.736282	193.866348	3114.865967	-40.10762																				
TrackerOperationMode_Track	-3.561409	-0.736267	193.865326	3114.875977	-40.106804																				
TrackerOperationMode_Track	-3.561295	-0.736275	193.861588	3114.923096	-40.107971																				
TrackerOperationMode_Track	-3.561295	-0.736275	193.857025	3114.850098	-40.106945																				
TrackerOperationMode_Track	-3.561295	-0.736282	193.859695	3114.893066	-40.107716																				
TrackerOperationMode_Track	-3.561295	-0.736267	193.859589	3114.891113	-40.10701																				
TrackerOperationMode_Track	-3.561295	-0.736259	193.859528	3114.890137	-40.106441																				
TrackerOperationMode_Track	-3.561234	-0.736298	193.856491	3114.89502	-40.108597																				
TrackerOperationMode_Track	-3.561256	-0.736275	193.857986	3114.89209	-40.107403																				
TrackerOperationMode_Track	-3.561234	-0.736259	193.856323	3114.89209	-40.106731																				
TrackerOperationMode_Track	-3.561234	-0.736237	193.856201	3114.890137	-40.105137																				
TrackerOperationMode_Track	-3.561195	-0.736267	193.854904	3114.89624	-40.107147																				
TrackerOperationMode_Track	-3.561234	-0.736275	193.856445	3114.894043	-40.107483																				
TrackerOperationMode_Track	-3.561195	-0.736259	193.855392	3114.904053	-40.106533																				
TrackerOperationMode_Track	-3.561195	-0.736244	193.854538	3114.890381	-40.105587																				
TrackerOperationMode_Track	-3.561172	-0.736259	193.853073	3114.893311	-40.106819																				
TrackerOperationMode_Track	-3.561172	-0.736267	193.852402	3114.882568	-40.107048																				
TrackerOperationMode_Track	-3.561172	-0.736252	193.853012	3114.892334	-40.105976																				
TrackerOperationMode_Track	-3.561172	-0.736275	193.852036	3114.876709	-40.107136																				
