Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-2.336212	2.374619	124.530891	3052.433594	126.685753	1801.452393	972.187439	1932.501831	1188.478027	2139.66333	899.045532	2422.696777	742.740173	-52.875408	-107.504021	-45.637745	-0.771721	0.332127	-0.542345	-0.420544	0.373209	0.826957	0.477063	0.86626	-0.14834
TrackerOperationMode_Track	-2.336182	2.374565	124.528435	3052.413574	126.68222	1801.432861	972.101929	1932.564819	1188.466675	2139.596191	898.968506	2422.772217	742.791199	-52.87339	-107.495331	-45.661026	-0.771768	0.331928	-0.5424	-0.420724	0.373057	0.826934	0.476829	0.866402	-0.148263
TrackerOperationMode_Track	-2.336121	2.374573	124.525513	3052.421387	126.682571	1801.446045	972.049133	1932.55603	1188.538452	2139.651611	898.998291	2422.758301	742.856445	-52.881931	-107.484177	-45.676094	-0.771816	0.331947	-0.54232	-0.420745	0.372856	0.827014	0.476732	0.866481	-0.148111
TrackerOperationMode_Track	-2.33606	2.374626	124.522484	3052.427246	126.685951	1801.404419	972.145569	1932.583862	1188.44812	2139.571045	898.99115	2422.759033	742.816284	-52.865128	-107.497169	-45.660152	-0.771722	0.331857	-0.542509	-0.420804	0.373147	0.826853	0.476833	0.86639	-0.148319
TrackerOperationMode_Track	-2.336113	2.374649	124.525284	3052.428955	126.687042	1801.436523	972.092346	1932.516846	1188.554321	2139.55249	898.947998	2422.704102	742.732666	-52.889114	-107.500618	-45.665047	-0.771943	0.331899	-0.542169	-0.420585	0.37287	0.827089	0.476669	0.866494	-0.148242
TrackerOperationMode_Track	-2.336197	2.37458	124.529022	3052.414551	126.682884	1801.405151	972.11853	1932.561157	1188.543091	2139.594727	898.937073	2422.765625	742.833435	-52.877056	-107.495743	-45.668484	-0.771839	0.331846	-0.542349	-0.420734	0.372965	0.82697	0.476704	0.866473	-0.14825
TrackerOperationMode_Track	-2.336227	2.374619	124.531975	3052.44043	126.686119	1801.440674	972.121887	1932.491333	1188.485229	2139.661865	899.052063	2422.781006	742.703735	-52.878021	-107.496704	-45.644932	-0.771718	0.332156	-0.542332	-0.42057	0.373128	0.82698	0.477045	0.866284	-0.148254
TrackerOperationMode_Track	-2.336227	2.374649	124.530739	3052.413086	126.686455	1801.39917	972.124878	1932.470703	1188.46228	2139.6875	899.049805	2422.717285	742.798096	-52.871693	-107.491264	-45.646721	-0.771639	0.33217	-0.542436	-0.420652	0.373176	0.826917	0.477101	0.866258	-0.148229
TrackerOperationMode_Track	-2.336189	2.374619	124.530586	3052.456299	126.68663	1801.443359	972.156738	1932.547241	1188.434204	2139.586182	898.89624	2422.723389	742.730347	-52.873489	-107.509888	-45.642845	-0.771789	0.331958	-0.542353	-0.420592	0.373194	0.826939	0.476912	0.866331	-0.148408
TrackerOperationMode_Track	-2.336182	2.374573	124.528755	3052.421387	126.682793	1801.353149	972.043518	1932.562744	1188.490479	2139.532715	898.966064	2422.715332	742.76947	-52.873665	-107.489632	-45.682968	-0.771848	0.331719	-0.542415	-0.420869	0.372891	0.826935	0.476572	0.866554	-0.148204
