Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Position	-5.862692	-6.198817	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-5.862692	-6.198827	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-5.862662	-6.198795	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-5.862662	-6.198818	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-5.862662	-6.198829	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-5.862662	-6.198808	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-5.862662	-6.198818	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-5.862662	-6.198813	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-5.862662	-6.198813	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-5.682645	-7.087203	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-4.149436	-10.368032	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-2.374873	-13.452570	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	-0.433629	-16.804184	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.454522	-20.133856	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.201205	-26.610451	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.130437	-33.065922	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.093726	-39.520733	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.082099	-42.744965	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.067055	-43.630192	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.062355	-43.487476	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.058998	-43.421410	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.056435	-43.391750	0.000000	0.000000	0.000000	
TrackerOperationMode_Position	0.054665	-43.380104	0.000000	0.000000	0.000000	
