Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-3.475464	1.121269	194.619644	3204.523682	62.835728																				
TrackerOperationMode_Track	-3.475456	1.121391	194.620544	3204.54126	62.842793																				
TrackerOperationMode_Track	-3.475433	1.121353	194.619339	3204.540527	62.840309																				
TrackerOperationMode_Track	-3.475349	1.1213	194.613541	3204.528076	62.837566																				
TrackerOperationMode_Track	-3.475266	1.121208	194.610809	3204.558838	62.832741																				
TrackerOperationMode_Track	-3.475235	1.121231	194.608337	3204.546143	62.833858																				
TrackerOperationMode_Track	-3.475235	1.121239	194.607208	3204.527588	62.834145																				
TrackerOperationMode_Track	-3.475204	1.121246	194.606445	3204.543457	62.834961																				
TrackerOperationMode_Track	-3.475143	1.121277	194.603195	3204.546387	62.836544																				
TrackerOperationMode_Track	-3.475143	1.121277	194.603851	3204.557129	62.836727																				
TrackerOperationMode_Track	-3.475113	1.121277	194.601501	3204.546387	62.836327																				
TrackerOperationMode_Track	-3.474968	1.121284	194.591904	3204.529297	62.836403																				
TrackerOperationMode_Track	-3.47493	1.121292	194.590485	3204.534424	62.836689																				
TrackerOperationMode_Track	-3.474907	1.121307	194.588654	3204.532471	62.837978																				
TrackerOperationMode_Track	-3.474907	1.121292	194.590378	3204.560791	62.837307																				
TrackerOperationMode_Track	-3.474846	1.121315	194.584946	3204.527832	62.83839																				
TrackerOperationMode_Track	-3.474808	1.1213	194.583603	3204.533936	62.837704																				
TrackerOperationMode_Track	-3.474808	1.121315	194.584549	3204.549316	62.838879																				
TrackerOperationMode_Track	-3.474747	1.12133	194.581726	3204.559326	62.83984																				
TrackerOperationMode_Track	-3.474747	1.1213	194.579361	3204.520264	62.837543																				
TrackerOperationMode_Track	-3.474785	1.121346	194.581619	3204.5271	62.839867																				
TrackerOperationMode_Track	-3.474854	1.121361	194.587112	3204.546387	62.841015																				
TrackerOperationMode_Track	-3.474937	1.121346	194.591599	3204.549072	62.840347																				
TrackerOperationMode_Track	-3.474991	1.121338	194.594818	3204.549805	62.840034																				
TrackerOperationMode_Track	-3.475174	1.121338	194.604553	3204.544189	62.839775																				
TrackerOperationMode_Track	-3.47541	1.121407	194.617935	3204.543457	62.84341																				
TrackerOperationMode_Track	-3.47554	1.121384	194.624146	3204.530273	62.84235																				
TrackerOperationMode_Track	-3.475647	1.121346	194.630142	3204.52417	62.839615																				
TrackerOperationMode_Track	-3.475662	1.121376	194.632019	3204.545654	62.842213																				
TrackerOperationMode_Track	-3.475662	1.121407	194.631104	3204.531006	62.84341																				
TrackerOperationMode_Track	-3.47567	1.121346	194.631027	3204.523193	62.839855																				
TrackerOperationMode_Track	-3.475632	1.121422	194.630478	3204.547607	62.84441																				
TrackerOperationMode_Track	-3.475578	1.121323	194.627701	3204.546631	62.839005																				
TrackerOperationMode_Track	-3.475548	1.12133	194.6241	3204.523438	62.839123																				
TrackerOperationMode_Track	-3.475548	1.121361	194.625397	3204.544922	62.841034																				
TrackerOperationMode_Track	-3.47551	1.121361	194.622681	3204.52832	62.840534																				
TrackerOperationMode_Track	-3.475487	1.121353	194.620911	3204.527588	62.840397																				
TrackerOperationMode_Track	-3.475487	1.12133	194.62085	3204.526611	62.839016																				
TrackerOperationMode_Track	-3.475487	1.121361	194.620972	3204.528564	62.840519																				
TrackerOperationMode_Track	-3.475487	1.121361	194.621628	3204.539307	62.841331																				
TrackerOperationMode_Track	-3.475449	1.121361	194.618744	3204.519775	62.840885																				
TrackerOperationMode_Track	-3.475502	1.121368	194.621582	3204.514648	62.84108																				
TrackerOperationMode_Track	-3.47554	1.121376	194.623947	3204.527344	62.84161																				
TrackerOperationMode_Track	-3.475571	1.121361	194.626144	3204.52832	62.840481																				
TrackerOperationMode_Track	-3.475624	1.121338	194.63028	3204.551514	62.839806																				
TrackerOperationMode_Track	-3.475632	1.1213	194.629883	3204.540771	62.837818																				
TrackerOperationMode_Track	-3.475563	1.121353	194.626694	3204.544678	62.840725																				
TrackerOperationMode_Track	-3.475525	1.121315	194.625076	3204.553711	62.839001																				
TrackerOperationMode_Track	-3.475548	1.121277	194.625275	3204.542969	62.83651																				
TrackerOperationMode_Track	-3.47551	1.121346	194.621979	3204.516602	62.83947																				
