Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-5.409119	-2.715256	284.675232	3006.442139	-143.220352	1712.429199	434.393188	1701.329102	596.262268	1584.728027	1013.205811	1839.057861	1009.121399	-28.029543	0.053271	-2.329166	0.991445	0.120976	0.049008	-0.129007	0.851127	0.508861	0.019848	-0.51083	0.859452
TrackerOperationMode_Track	-5.409294	-2.715317	284.685394	3006.45166	-143.223846	1712.446777	434.273254	1701.171265	596.164001	1584.670654	1013.124634	1839.022095	1009.041992	-28.027691	0.059633	-2.36253	0.991375	0.121505	0.049104	-0.129512	0.851072	0.508825	0.020034	-0.510796	0.859468
TrackerOperationMode_Track	-5.408432	-2.715187	284.641998	3006.472656	-143.217957	1712.454712	434.271759	1701.351685	596.247253	1584.78894	1013.177979	1839.083252	1009.086731	-28.014757	0.051517	-2.330815	0.991442	0.121021	0.048954	-0.129024	0.851255	0.508643	0.019884	-0.510606	0.859585
TrackerOperationMode_Track	-5.408806	-2.715103	284.657379	3006.43042	-143.21167	1712.555786	434.320862	1701.356445	596.304504	1584.808472	1013.206299	1839.139038	1009.08075	-28.010939	0.057813	-2.347728	0.991407	0.121271	0.049048	-0.129288	0.851256	0.508575	0.019923	-0.510546	0.85962
TrackerOperationMode_Track	-5.408554	-2.715126	284.647827	3006.470215	-143.214645	1712.434692	434.273132	1701.312866	596.204956	1584.709839	1013.170166	1839.026733	1009.023621	-28.020641	0.056261	-2.33197	0.991441	0.120999	0.049036	-0.129045	0.851204	0.508722	0.019815	-0.510696	0.859533
TrackerOperationMode_Track	-5.408966	-2.715157	284.668701	3006.456543	-143.215714	1712.45166	434.292877	1701.301025	596.193298	1584.563232	1013.177307	1839.074341	1009.05957	-28.025976	0.062857	-2.333973	0.991437	0.120981	0.049148	-0.129086	0.851156	0.508793	0.019722	-0.51078	0.859485
TrackerOperationMode_Track	-5.408859	-2.715179	284.660461	3006.429932	-143.2155	1712.2677	434.271393	1701.139526	596.255249	1584.494751	1013.203125	1838.940552	1009.08728	-28.013187	0.054631	-2.334209	0.991435	0.121062	0.049003	-0.129085	0.851263	0.508614	0.019859	-0.510583	0.859599
TrackerOperationMode_Track	-5.408348	-2.715141	284.637207	3006.473389	-143.215469	1712.437866	434.276642	1701.324707	596.244446	1584.781006	1013.177734	1839.053101	1009.087708	-28.015518	0.051735	-2.332797	0.991438	0.121052	0.048957	-0.129052	0.851245	0.508653	0.019899	-0.510616	0.859579
TrackerOperationMode_Track	-5.408623	-2.715218	284.65152	3006.470947	-143.219254	1712.38916	434.266541	1701.238525	596.248901	1584.594238	1013.12384	1838.971558	1009.033081	-28.010569	0.060215	-2.33599	0.991433	0.121046	0.049083	-0.129113	0.851287	0.508568	0.019776	-0.510548	0.859622
TrackerOperationMode_Track	-5.40889	-2.715027	284.663513	3006.443604	-143.20842	1712.331177	434.273773	1701.156616	596.235413	1584.549072	1013.187866	1838.929321	1009.082642	-28.017439	0.058791	-2.341615	0.99142	0.121153	0.049073	-0.129197	0.851213	0.508669	0.019855	-0.510645	0.859562
