Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-6.283173	0.016144	333.796906	3031.658447	0.85948	983.355042	770.947998	1257.077637	925.851135	1491.184326	1197.687988	1614.348022	975.674561	-2.355499	-60.992031	-0.583074	0.48049	0.149976	-0.864081	-0.063381	0.988631	0.136349	0.874707	-0.010748	0.484533
TrackerOperationMode_Track	-6.283173	0.016159	333.797455	3031.66333	0.860072	983.254272	770.957336	1257.071533	925.924438	1491.174805	1197.671265	1614.238281	975.655884	-2.333944	-60.995869	-0.589773	0.480418	0.149708	-0.864168	-0.063491	0.988675	0.135981	0.874739	-0.010461	0.484482
TrackerOperationMode_Track	-6.283272	0.016182	333.802673	3031.659668	0.861211	983.26886	770.843628	1257.069092	925.978882	1491.143188	1197.653687	1614.299438	975.670471	-2.325247	-60.987236	-0.612734	0.48049	0.149769	-0.864117	-0.063903	0.98867	0.135824	0.874669	-0.010042	0.484616
TrackerOperationMode_Track	-6.283257	0.016182	333.800354	3031.645264	0.8616	983.445007	770.875366	1257.035645	925.944885	1491.243164	1197.651855	1614.373779	975.683594	-2.361535	-60.985447	-0.620066	0.480492	0.150377	-0.86401	-0.064031	0.988576	0.136448	0.874659	-0.010239	0.484631
TrackerOperationMode_Track	-6.283195	0.016182	333.800232	3031.673828	0.861508	983.363403	770.925964	1257.091431	925.934265	1491.281982	1197.735352	1614.31543	975.642151	-2.347246	-60.990795	-0.60065	0.480464	0.149999	-0.864092	-0.063687	0.988631	0.136206	0.874699	-0.01041	0.484555
TrackerOperationMode_Track	-6.283188	0.016182	333.799683	3031.672852	0.861495	983.324097	770.853638	1257.081055	925.888062	1491.12439	1197.662231	1614.300781	975.658386	-2.337157	-60.98542	-0.596278	0.480559	0.149809	-0.864072	-0.063621	0.98866	0.136026	0.874652	-0.010396	0.48464
TrackerOperationMode_Track	-6.283173	0.016144	333.796906	3031.658447	0.859257	983.341248	770.972473	1257.064941	925.910522	1491.198364	1197.687256	1614.335815	975.652405	-2.35144	-60.995426	-0.593499	0.480412	0.150003	-0.86412	-0.063555	0.988629	0.136282	0.874737	-0.010552	0.484483
TrackerOperationMode_Track	-6.283142	0.016121	333.79541	3031.659668	0.858451	983.308289	770.857239	1257.026123	925.911743	1491.199463	1197.694092	1614.310913	975.629944	-2.347157	-60.988056	-0.607002	0.480489	0.150049	-0.864069	-0.0638	0.988625	0.136201	0.874677	-0.010316	0.484597
TrackerOperationMode_Track	-6.283195	0.016144	333.799042	3031.663086	0.859506	983.361389	770.959351	1257.054932	925.913086	1491.213379	1197.679077	1614.296997	975.637024	-2.352408	-60.99395	-0.597788	0.480423	0.150053	-0.864105	-0.063632	0.988622	0.136298	0.874726	-0.010496	0.484505
TrackerOperationMode_Track	-6.283279	0.016136	333.804443	3031.67334	0.858944	983.399963	770.989624	1257.051025	925.924133	1491.180664	1197.686157	1614.231323	975.621155	-2.352699	-60.992878	-0.597434	0.48044	0.150056	-0.864095	-0.063628	0.988622	0.136303	0.874716	-0.010505	0.484521
