Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-1.596443	6.188408	86.368858	3098.939453	336.148682																				
TrackerOperationMode_Track	-1.596466	6.188416	86.369133	3098.910156	336.145813																				
TrackerOperationMode_Track	-1.596458	6.1884	86.369209	3098.922852	336.146515																				
TrackerOperationMode_Track	-1.596458	6.188423	86.369232	3098.923584	336.147644																				
TrackerOperationMode_Track	-1.596458	6.188416	86.369102	3098.923828	336.147278																				
TrackerOperationMode_Track	-1.596466	6.1884	86.369232	3098.90918	336.144867																				
TrackerOperationMode_Track	-1.596466	6.1884	86.368988	3098.910156	336.145172																				
TrackerOperationMode_Track	-1.596451	6.188423	86.368187	3098.910156	336.146179																				
TrackerOperationMode_Track	-1.596436	6.188416	86.368073	3098.925537	336.147644																				
TrackerOperationMode_Track	-1.596436	6.188416	86.367668	3098.910889	336.146027																				
TrackerOperationMode_Track	-1.596436	6.188408	86.367302	3098.897705	336.144318																				
TrackerOperationMode_Track	-1.596436	6.1884	86.367676	3098.911133	336.145416																				
TrackerOperationMode_Track	-1.596436	6.1884	86.368378	3098.936523	336.147888																				
TrackerOperationMode_Track	-1.596436	6.188393	86.36805	3098.924805	336.146332																				
TrackerOperationMode_Track	-1.596413	6.188385	86.36599	3098.910156	336.144226																				
TrackerOperationMode_Track	-1.596413	6.188393	86.36599	3098.910156	336.144592																				
TrackerOperationMode_Track	-1.596413	6.188385	86.365562	3098.894775	336.142731																				
TrackerOperationMode_Track	-1.596413	6.188377	86.366051	3098.912354	336.144348																				
TrackerOperationMode_Track	-1.596413	6.188377	86.365997	3098.9104	336.143738																				
TrackerOperationMode_Track	-1.596413	6.188377	86.36602	3098.911377	336.144073																				
TrackerOperationMode_Track	-1.596428	6.188385	86.367287	3098.922852	336.145844																				
TrackerOperationMode_Track	-1.59642	6.188393	86.366585	3098.912109	336.144836																				
TrackerOperationMode_Track	-1.596436	6.1884	86.367638	3098.911133	336.145142																				
TrackerOperationMode_Track	-1.596481	6.188408	86.369698	3098.911133	336.145813																				
TrackerOperationMode_Track	-1.596481	6.188423	86.371056	3098.949951	336.150543																				
TrackerOperationMode_Track	-1.596489	6.188416	86.370079	3098.910156	336.146027																				
TrackerOperationMode_Track	-1.596481	6.188446	86.369804	3098.910156	336.147308																				
TrackerOperationMode_Track	-1.596489	6.188438	86.370255	3098.911865	336.147339																				
TrackerOperationMode_Track	-1.596481	6.188454	86.370201	3098.924316	336.149719																				
TrackerOperationMode_Track	-1.596481	6.188461	86.370422	3098.937012	336.151337																				
TrackerOperationMode_Track	-1.596451	6.188461	86.368233	3098.911865	336.14859																				
TrackerOperationMode_Track	-1.596451	6.188454	86.368446	3098.909912	336.14798																				
TrackerOperationMode_Track	-1.596458	6.188461	86.368881	3098.910889	336.148438																				
TrackerOperationMode_Track	-1.596519	6.188438	86.372589	3098.935303	336.149811																				
TrackerOperationMode_Track	-1.596542	6.188438	86.373619	3098.922607	336.148376																				
TrackerOperationMode_Track	-1.596573	6.188438	86.375298	3098.923584	336.148468																				
TrackerOperationMode_Track	-1.596573	6.188438	86.375053	3098.910156	336.147003																				
TrackerOperationMode_Track	-1.596581	6.188423	86.375214	3098.910889	336.146484																				
TrackerOperationMode_Track	-1.596596	6.188461	86.376534	3098.92334	336.149811																				
TrackerOperationMode_Track	-1.596565	6.188438	86.374886	3098.923584	336.148651																				
TrackerOperationMode_Track	-1.596542	6.188438	86.373001	3098.910156	336.146912																				
TrackerOperationMode_Track	-1.596535	6.188446	86.372612	3098.910889	336.147827																				
TrackerOperationMode_Track	-1.596497	6.188446	86.371254	3098.921387	336.148987																				
TrackerOperationMode_Track	-1.596436	6.188461	86.366875	3098.882568	336.145477																				
TrackerOperationMode_Track	-1.596474	6.188454	86.36969	3098.924316	336.149506																				
TrackerOperationMode_Track	-1.596497	6.188446	86.37175	3098.939209	336.150452																				
TrackerOperationMode_Track	-1.596436	6.188446	86.367188	3098.893555	336.145721																				
TrackerOperationMode_Track	-1.596436	6.188446	86.368011	3098.92334	336.149231																				
TrackerOperationMode_Track	-1.596474	6.188438	86.368935	3098.897461	336.14566																				
TrackerOperationMode_Track	-1.596436	6.188431	86.367996	3098.922607	336.147949																				
