Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-5.045731	0.06765	267.180084	3026.063477	3.586968	1695.719849	338.811584	1587.013428	994.631226	1792.138916	655.28717	1827.557861	990.69574	64.597862	-13.263377	-32.408108	0.908999	0.377101	-0.177527	-0.310728	0.329246	-0.891653	-0.277793	0.865674	0.41646
TrackerOperationMode_Track	-5.045967	0.067635	267.193909	3026.076904	3.586311	1695.689941	338.828491	1586.99646	994.586792	1792.126709	655.32251	1827.543457	990.704041	64.594116	-13.265107	-32.411373	0.908978	0.377138	-0.177554	-0.310782	0.329278	-0.891622	-0.2778	0.865646	0.416514
TrackerOperationMode_Track	-5.046005	0.067657	267.194519	3026.061279	3.587071	1695.641846	338.811218	1587.000366	994.598022	1792.137207	655.372925	1827.497681	990.694946	64.591866	-13.267512	-32.408535	0.909005	0.377063	-0.177579	-0.310786	0.329326	-0.891603	-0.277709	0.865661	0.416544
TrackerOperationMode_Track	-5.046249	0.067673	267.209137	3026.07666	3.588111	1695.774048	338.79657	1587.035767	994.603577	1792.151855	655.279297	1827.593628	990.682861	64.59761	-13.259915	-32.40736	0.908984	0.377145	-0.177511	-0.310732	0.329245	-0.891652	-0.277837	0.865656	0.416469
TrackerOperationMode_Track	-5.046219	0.067657	267.205902	3026.061279	3.58719	1695.801758	338.794922	1587.024658	994.615417	1792.26416	655.330444	1827.571777	990.685608	64.596756	-13.261115	-32.413826	0.908946	0.377231	-0.177521	-0.310777	0.329223	-0.891645	-0.277912	0.865626	0.41648
TrackerOperationMode_Track	-5.046227	0.067665	267.207611	3026.075684	3.587769	1695.817383	338.847961	1587.030029	994.579712	1792.152832	655.328735	1827.630371	990.670532	64.597038	-13.258032	-32.412357	0.908941	0.377254	-0.177498	-0.310764	0.329223	-0.891649	-0.277941	0.865617	0.416481
TrackerOperationMode_Track	-5.046219	0.067657	267.206909	3026.072998	3.587323	1695.775879	338.850708	1587.046387	994.643005	1792.135254	655.365967	1827.578613	990.643921	64.59903	-13.25873	-32.404484	0.909	0.377113	-0.177497	-0.310703	0.32924	-0.891664	-0.277819	0.865671	0.41645
TrackerOperationMode_Track	-5.046227	0.067657	267.208801	3026.089355	3.587228	1695.786865	338.791809	1587.016602	994.662598	1792.151733	655.346619	1827.599243	990.677429	64.598892	-13.257836	-32.406609	0.908981	0.37716	-0.177491	-0.310716	0.329229	-0.891663	-0.277865	0.865655	0.416453
TrackerOperationMode_Track	-5.046219	0.067696	267.205902	3026.061279	3.589264	1695.775024	338.858795	1587.016968	994.637085	1792.196655	655.290283	1827.640625	990.699768	64.599533	-13.266227	-32.418903	0.908942	0.377228	-0.17755	-0.310785	0.329165	-0.891663	-0.277917	0.86565	0.416428
TrackerOperationMode_Track	-5.046219	0.06768	267.204529	3026.045654	3.588276	1695.775146	338.849396	1587.031982	994.680725	1792.150391	655.363647	1827.617188	990.715149	64.59848	-13.260878	-32.408607	0.908982	0.377147	-0.177515	-0.310732	0.329228	-0.891658	-0.277844	0.865661	0.416454
