Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	-12.406746	-8.23201	661.908081	3008.841797	-445.705627																				
TrackerOperationMode_Track	-12.406776	-8.231941	661.907776	3008.83252	-445.700378																				
TrackerOperationMode_Track	-12.406883	-8.23188	661.913757	3008.831787	-445.696991																				
TrackerOperationMode_Track	-12.406975	-8.231979	661.920105	3008.8396	-445.703522																				
TrackerOperationMode_Track	-12.406975	-8.232109	661.920044	3008.838379	-445.710541																				
TrackerOperationMode_Track	-12.406944	-8.232048	661.91864	3008.839111	-445.707184																				
TrackerOperationMode_Track	-12.40686	-8.231903	661.912292	3008.831787	-445.69809																				
TrackerOperationMode_Track	-12.406937	-8.232132	661.921021	3008.853027	-445.713654																				
TrackerOperationMode_Track	-12.40683	-8.232018	661.910461	3008.831055	-445.704498																				
TrackerOperationMode_Track	-12.406914	-8.232162	661.913818	3008.825439	-445.711761																				
TrackerOperationMode_Track	-12.40699	-8.232262	661.918213	3008.827637	-445.717285																				
TrackerOperationMode_Track	-12.407532	-8.232414	661.949707	3008.833252	-445.727753																				
TrackerOperationMode_Track	-12.40728	-8.232109	661.939148	3008.848877	-445.712616																				
TrackerOperationMode_Track	-12.406952	-8.232178	661.91394	3008.816406	-445.711151																				
TrackerOperationMode_Track	-12.406952	-8.232178	661.913086	3008.8125	-445.710419																				
TrackerOperationMode_Track	-12.406891	-8.231873	661.911499	3008.820068	-445.694611																				
TrackerOperationMode_Track	-12.406891	-8.231819	661.910767	3008.816895	-445.691681																				
TrackerOperationMode_Track	-12.40715	-8.232002	661.926636	3008.823975	-445.702759																				
TrackerOperationMode_Track	-12.406944	-8.232285	661.91571	3008.825195	-445.718231																				
TrackerOperationMode_Track	-12.407036	-8.232132	661.923279	3008.838379	-445.711975																				
TrackerOperationMode_Track	-12.406929	-8.231972	661.911926	3008.814453	-445.699524																				
TrackerOperationMode_Track	-12.40686	-8.232048	661.911987	3008.830566	-445.706055																				
TrackerOperationMode_Track	-12.406937	-8.23201	661.917908	3008.8396	-445.705627																				
TrackerOperationMode_Track	-12.406891	-8.231964	661.912964	3008.827148	-445.70105																				
TrackerOperationMode_Track	-12.406891	-8.231995	661.912964	3008.826904	-445.702393																				
TrackerOperationMode_Track	-12.406891	-8.231941	661.910095	3008.813965	-445.697571																				
TrackerOperationMode_Track	-12.40686	-8.231895	661.908569	3008.814697	-445.695343																				
TrackerOperationMode_Track	-12.40686	-8.231895	661.911621	3008.828857	-445.697296																				
TrackerOperationMode_Track	-12.406677	-8.231964	661.902771	3008.834473	-445.70163																				
TrackerOperationMode_Track	-12.406708	-8.231949	661.903137	3008.828369	-445.700226																				
TrackerOperationMode_Track	-12.406891	-8.231949	661.913391	3008.828369	-445.700409																				
TrackerOperationMode_Track	-12.406677	-8.231766	661.902283	3008.832031	-445.690491																				
TrackerOperationMode_Track	-12.406647	-8.231781	661.90387	3008.84668	-445.693237																				
TrackerOperationMode_Track	-12.406708	-8.231827	661.904724	3008.834961	-445.694366																				
TrackerOperationMode_Track	-12.407059	-8.232018	661.922546	3008.828613	-445.70459																				
TrackerOperationMode_Track	-12.406693	-8.232002	661.902832	3008.830078	-445.703156																				
TrackerOperationMode_Track	-12.406677	-8.23188	661.898804	3008.816162	-445.694611																				
TrackerOperationMode_Track	-12.406677	-8.232018	661.901672	3008.829346	-445.703796																				
TrackerOperationMode_Track	-12.406715	-8.232071	661.903442	3008.828613	-445.706665																				
TrackerOperationMode_Track	-12.406677	-8.232002	661.899597	3008.819824	-445.701843																				
TrackerOperationMode_Track	-12.406677	-8.231972	661.899048	3008.81665	-445.699524																				
TrackerOperationMode_Track	-12.406677	-8.23201	661.902466	3008.833008	-445.703888																				
TrackerOperationMode_Track	-12.406677	-8.232079	661.907532	3008.856201	-445.711151																				
TrackerOperationMode_Track	-12.406677	-8.232101	661.901733	3008.82959	-445.708282																				
TrackerOperationMode_Track	-12.406677	-8.232071	661.901367	3008.827881	-445.706451																				
TrackerOperationMode_Track	-12.406746	-8.232056	661.905518	3008.828857	-445.70575																				
TrackerOperationMode_Track	-12.406761	-8.232071	661.906189	3008.827881	-445.706726																				
TrackerOperationMode_Track	-12.406807	-8.232193	661.908447	3008.826416	-445.712891																				
