Op. Mode	AZ	EL	X	Y	Z	C1x	C1y	C2x	C2y	C3x	C3y	C4x	C4y	Pitch	Roll	Yaw	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]
TrackerOperationMode_Track	0.587021	16.363213	-28.783867	2809.323242	824.912292	2278.905518	551.891113	2051.286377	709.69574	1936.007935	1123.321899	1737.968628	958.672363	-12.749156	42.098457	-13.086666	0.756576	0.013662	0.653763	-0.030627	0.999425	0.014558	-0.653188	-0.031037	0.756559
TrackerOperationMode_Track	0.587097	16.363113	-28.787424	2809.308594	824.903137	2279.064941	551.879883	2051.204102	709.586853	1935.923584	1123.259888	1737.953735	958.574219	-12.735889	42.115948	-13.119857	0.756345	0.014151	0.65402	-0.031144	0.999411	0.014392	-0.653431	-0.031254	0.75634
TrackerOperationMode_Track	0.586899	16.362915	-28.777384	2809.285156	824.885559	2278.922119	551.749512	2051.285156	709.523438	1935.978638	1123.167725	1737.925903	958.492004	-12.751727	42.103344	-13.088474	0.756529	0.013633	0.653818	-0.030646	0.999423	0.014621	-0.653241	-0.031098	0.756511
TrackerOperationMode_Track	0.586891	16.362907	-28.777287	2809.297607	824.888367	2278.872559	552.014404	2051.209473	709.62915	1935.939331	1123.321411	1737.889893	958.581543	-12.762136	42.110935	-13.109324	0.756469	0.013751	0.653885	-0.030982	0.99941	0.014825	-0.653295	-0.031473	0.756449
TrackerOperationMode_Track	0.586815	16.362755	-28.773668	2809.312012	824.884644	2278.835449	551.797119	2051.210205	709.689636	1935.910767	1123.395142	1737.832764	958.573181	-12.742392	42.096725	-13.07541	0.75658	0.013602	0.65376	-0.030445	0.999432	0.01444	-0.653192	-0.030829	0.756564
TrackerOperationMode_Track	0.586914	16.362732	-28.778387	2809.300049	824.880188	2278.968018	551.819031	2051.294434	709.556152	1935.911133	1123.305054	1737.932739	958.579285	-12.759053	42.10577	-13.094948	0.75652	0.013624	0.653828	-0.030752	0.999418	0.014757	-0.653247	-0.03127	0.756499
TrackerOperationMode_Track	0.586876	16.36264	-28.776525	2809.28833	824.871643	2278.920898	551.857178	2051.224365	709.544983	1935.969482	1123.337402	1737.859619	958.5979	-12.761438	42.103943	-13.107941	0.756543	0.013779	0.653799	-0.030986	0.99941	0.014793	-0.653209	-0.03145	0.756524
TrackerOperationMode_Track	0.586906	16.36264	-28.777895	2809.28833	824.871643	2278.932373	551.803833	2051.218262	709.617371	1935.929077	1123.309814	1737.897949	958.562561	-12.741293	42.10347	-13.093939	0.7565	0.01382	0.653848	-0.030744	0.999423	0.014447	-0.653271	-0.031031	0.756488
TrackerOperationMode_Track	0.586815	16.362686	-28.773428	2809.27832	824.871155	2278.883789	551.968079	2051.219482	709.578979	1935.865967	1123.355835	1737.86145	958.696594	-12.774345	42.107872	-13.109804	0.756534	0.01364	0.653812	-0.031004	0.999406	0.015025	-0.653219	-0.031638	0.756508
TrackerOperationMode_Track	0.586777	16.362465	-28.771528	2809.294434	824.864319	2278.905029	551.87915	2051.19458	709.737549	1935.929199	1123.339966	1737.83252	958.563171	-12.730166	42.107311	-13.084611	0.756432	0.013802	0.653927	-0.030572	0.999431	0.01427	-0.653358	-0.030786	0.756423
TrackerOperationMode_Track	0.586815	16.362473	-28.773315	2809.278564	824.859863	2279.008545	551.890259	2051.320801	709.570374	1936.048096	1123.343628	1737.979126	958.523865	-12.758172	42.107105	-13.105848	0.756501	0.013772	0.653847	-0.030941	0.999412	0.014749	-0.65326	-0.031388	0.756483
